??,??(V),??(A),??(W),??(Hz),????,??,??
393,220.59,0.271,50.82,50.00,0.850,8:51:59 PM:164,1
394,220.48,0.293,46.15,50.02,0.714,8:51:59 PM:539,1
395,220.50,0.325,50.86,50.00,0.710,8:51:59 PM:917,1
396,220.42,0.223,38.07,50.00,0.775,8:52:00 PM:291,1
397,220.32,0.270,50.34,50.00,0.846,8:52:00 PM:666,1
398,220.53,0.274,51.81,50.02,0.857,8:52:01 PM:057,1
399,220.55,0.286,53.37,50.00,0.846,8:52:01 PM:447,1
400,220.67,0.236,37.76,50.03,0.725,8:52:01 PM:838,1
401,220.61,0.333,65.37,50.00,0.890,8:52:02 PM:213,1
402,220.68,0.241,42.20,50.01,0.794,8:52:02 PM:588,1
403,220.71,0.302,57.83,50.02,0.868,8:52:02 PM:962,1
404,220.81,0.238,41.00,50.02,0.780,8:52:03 PM:353,1
405,220.74,0.309,59.93,50.01,0.879,8:52:03 PM:744,1
406,220.86,0.290,54.05,50.01,0.844,8:52:04 PM:118,1
407,220.85,0.240,36.00,50.01,0.679,8:52:04 PM:509,1
408,220.83,0.271,51.24,50.00,0.856,8:52:04 PM:884,1
409,220.74,0.366,73.08,50.02,0.905,8:52:05 PM:274,1
410,220.69,0.328,63.93,50.04,0.883,8:52:05 PM:649,1
411,220.84,0.208,33.82,50.02,0.736,8:52:06 PM:040,1
412,220.77,0.213,35.79,50.01,0.761,8:52:06 PM:415,1
413,220.84,0.284,52.08,50.02,0.830,8:52:06 PM:790,1
414,220.88,0.230,38.92,50.02,0.766,8:52:07 PM:165,1
415,220.84,0.249,44.95,50.03,0.817,8:52:07 PM:540,1
416,220.79,0.279,52.11,50.04,0.846,8:52:07 PM:930,1
417,220.92,0.229,40.04,50.02,0.792,8:52:08 PM:321,1
418,220.67,0.359,69.65,50.03,0.879,8:52:08 PM:711,1
419,220.78,0.345,66.92,50.02,0.879,8:52:09 PM:102,1
420,220.64,0.285,52.18,50.03,0.830,8:52:09 PM:492,1
421,220.64,0.308,59.04,50.02,0.869,8:52:09 PM:867,1
422,220.86,0.296,56.68,50.02,0.867,8:52:10 PM:242,1
423,220.54,0.323,55.67,50.03,0.782,8:52:10 PM:633,1
424,220.56,0.353,68.19,50.03,0.876,8:52:11 PM:007,1
425,220.81,0.339,65.57,50.04,0.876,8:52:11 PM:398,1
426,220.81,0.274,52.09,50.05,0.861,8:52:11 PM:789,1
427,220.80,0.362,71.51,50.03,0.895,8:52:12 PM:179,1
428,220.90,0.335,64.70,50.04,0.874,8:52:12 PM:570,1
429,220.86,0.352,70.01,50.02,0.901,8:52:12 PM:943,1
430,220.88,0.369,74.03,50.04,0.908,8:52:13 PM:334,1
431,220.86,0.340,66.95,50.05,0.892,8:52:13 PM:724,1
432,220.90,0.336,66.48,50.04,0.896,8:52:14 PM:115,1
433,220.83,0.374,74.24,50.03,0.899,8:52:14 PM:505,1
434,220.73,0.335,65.66,50.04,0.888,8:52:14 PM:880,1
435,220.76,0.387,77.84,50.05,0.911,8:52:15 PM:271,1
436,220.71,0.302,58.28,50.03,0.874,8:52:15 PM:662,1
437,220.85,0.259,38.12,50.04,0.666,8:52:16 PM:052,1
438,220.79,0.279,46.90,50.04,0.761,8:52:16 PM:427,1
439,220.78,0.300,51.22,50.04,0.773,8:52:16 PM:802,1
440,220.68,0.264,47.47,50.04,0.815,8:52:17 PM:177,1
441,220.68,0.282,53.24,50.04,0.856,8:52:17 PM:567,1
442,220.71,0.210,34.48,50.05,0.744,8:52:17 PM:942,1
443,220.62,0.293,55.32,50.04,0.856,8:52:18 PM:317,1
444,220.57,0.294,56.14,50.05,0.866,8:52:18 PM:692,1
445,220.62,0.215,35.27,50.05,0.744,8:52:19 PM:067,1
446,220.51,0.279,50.54,50.03,0.821,8:52:19 PM:442,1
447,220.58,0.276,49.69,50.05,0.816,8:52:19 PM:833,1
448,220.71,0.216,36.92,50.03,0.774,8:52:20 PM:223,1
449,220.67,0.313,36.07,50.04,0.522,8:52:20 PM:598,1
450,220.64,0.273,43.54,50.05,0.723,8:52:20 PM:973,1
451,220.74,0.279,53.05,50.03,0.861,8:52:21 PM:363,1
452,220.78,0.247,43.28,50.04,0.794,8:52:21 PM:754,1
453,220.91,0.375,40.49,50.03,0.489,8:52:22 PM:144,1
454,220.82,0.299,56.24,50.04,0.852,8:52:22 PM:597,1
455,220.80,0.333,64.71,50.05,0.880,8:52:22 PM:972,1
456,220.91,0.302,58.12,50.05,0.871,8:52:23 PM:347,1
457,220.90,0.315,59.67,50.04,0.857,8:52:23 PM:738,1
458,220.99,0.291,55.35,50.05,0.861,8:52:24 PM:113,1
459,220.90,0.229,38.15,50.04,0.754,8:52:24 PM:503,1
460,220.90,0.309,41.10,50.03,0.602,8:52:24 PM:894,1
461,221.08,0.264,47.35,50.05,0.811,8:52:25 PM:269,1
462,221.12,0.364,72.25,50.05,0.898,8:52:25 PM:659,1
463,220.85,0.392,79.38,50.04,0.917,8:52:26 PM:050,1
464,220.90,0.364,72.65,50.05,0.903,8:52:26 PM:440,1
465,220.90,0.350,69.76,50.03,0.902,8:52:26 PM:831,1
466,220.90,0.346,68.40,50.05,0.895,8:52:27 PM:221,1
467,221.01,0.354,70.72,50.04,0.904,8:52:27 PM:612,1
468,220.83,0.425,86.49,50.04,0.922,8:52:28 PM:002,1
469,220.95,0.355,70.93,50.04,0.904,8:52:28 PM:377,1
470,220.98,0.331,65.20,50.03,0.891,8:52:28 PM:768,1
471,220.87,0.411,83.36,50.04,0.918,8:52:29 PM:158,1
472,221.06,0.244,44.10,50.04,0.818,8:52:29 PM:549,1
473,221.08,0.247,44.95,50.04,0.823,8:52:29 PM:924,1
474,220.92,0.297,45.43,50.04,0.692,8:52:30 PM:314,1
475,220.85,0.329,64.26,50.04,0.884,8:52:30 PM:705,1
476,220.73,0.345,68.31,50.04,0.897,8:52:31 PM:095,1
477,220.76,0.307,57.00,50.04,0.841,8:52:31 PM:502,1
478,220.71,0.346,68.45,50.05,0.896,8:52:31 PM:876,1
479,220.77,0.294,55.36,50.05,0.853,8:52:32 PM:252,1
480,220.84,0.232,40.67,50.04,0.794,8:52:32 PM:642,1
481,220.77,0.259,39.28,50.06,0.687,8:52:33 PM:017,1
482,220.69,0.278,51.31,50.03,0.836,8:52:33 PM:407,1
483,220.66,0.272,50.82,50.03,0.847,8:52:33 PM:782,1
484,220.70,0.388,77.79,50.07,0.908,8:52:34 PM:173,1
485,220.68,0.323,62.97,50.04,0.883,8:52:34 PM:563,1
486,220.70,0.279,53.01,50.04,0.861,8:52:34 PM:954,1
487,220.76,0.318,61.67,50.05,0.878,8:52:35 PM:329,1
488,220.67,0.348,62.10,50.05,0.809,8:52:35 PM:719,1
489,220.45,0.401,80.01,50.04,0.905,8:52:36 PM:110,1
490,220.36,0.397,80.10,50.02,0.916,8:52:36 PM:500,1
491,220.55,0.369,54.00,50.03,0.664,8:52:36 PM:875,1
492,220.70,0.288,49.26,50.06,0.775,8:52:37 PM:266,1
493,220.80,0.283,51.53,50.04,0.825,8:52:37 PM:656,1
494,220.67,0.360,71.10,50.05,0.895,8:52:38 PM:047,1
495,220.65,0.322,61.86,50.04,0.871,8:52:38 PM:422,1
496,220.58,0.300,57.73,50.04,0.872,8:52:38 PM:797,1
497,220.64,0.324,60.96,50.04,0.853,8:52:39 PM:187,1
498,220.73,0.239,38.45,50.04,0.729,8:52:39 PM:562,1
499,220.68,0.339,60.74,50.03,0.812,8:52:39 PM:937,1
500,220.75,0.322,62.51,50.06,0.879,8:52:40 PM:328,1
501,220.72,0.223,37.72,50.04,0.766,8:52:40 PM:703,1
502,220.53,0.272,46.42,50.05,0.774,8:52:41 PM:077,1
503,220.55,0.266,42.08,50.02,0.717,8:52:41 PM:452,1
504,220.62,0.313,59.63,50.03,0.863,8:52:41 PM:843,1
505,220.67,0.322,54.95,50.04,0.773,8:52:42 PM:233,1
506,220.75,0.381,76.77,50.03,0.913,8:52:42 PM:624,1
507,220.61,0.396,80.18,50.04,0.918,8:52:43 PM:014,1
508,220.78,0.371,74.38,50.06,0.908,8:52:43 PM:405,1
509,220.71,0.315,61.41,50.04,0.883,8:52:43 PM:795,1
510,220.71,0.406,78.28,50.04,0.874,8:52:44 PM:186,1
511,220.71,0.329,64.41,50.05,0.887,8:52:44 PM:561,1
512,220.69,0.367,72.34,50.05,0.893,8:52:44 PM:936,1
513,220.86,0.249,41.89,50.04,0.762,8:52:45 PM:326,1
514,220.94,0.287,52.66,50.05,0.831,8:52:45 PM:717,1
515,220.86,0.372,73.61,50.01,0.896,8:52:46 PM:107,1
516,220.70,0.288,51.68,50.03,0.813,8:52:46 PM:498,1
517,220.75,0.393,77.58,50.05,0.894,8:52:46 PM:888,1
518,220.85,0.267,49.96,50.04,0.847,8:52:47 PM:263,1
519,220.99,0.315,60.47,50.03,0.869,8:52:47 PM:654,1
520,220.92,0.368,46.55,50.04,0.573,8:52:48 PM:029,1
521,220.92,0.338,43.00,50.05,0.576,8:52:48 PM:419,1
522,220.74,0.237,40.43,50.01,0.773,8:52:48 PM:794,1
523,220.74,0.358,64.80,50.03,0.820,8:52:49 PM:185,1
524,220.83,0.259,47.39,50.04,0.828,8:52:49 PM:575,1
525,220.85,0.295,51.25,50.03,0.787,8:52:49 PM:966,1
526,220.79,0.282,50.70,50.02,0.814,8:52:50 PM:356,1
527,220.72,0.346,64.41,50.02,0.843,8:52:50 PM:731,1
528,220.72,0.311,59.85,50.03,0.872,8:52:51 PM:122,1
529,220.72,0.285,53.94,50.03,0.857,8:52:51 PM:512,1
530,220.60,0.415,65.21,50.02,0.712,8:52:51 PM:887,1
531,220.59,0.370,49.94,50.04,0.612,8:52:52 PM:278,1
532,220.60,0.310,52.39,50.02,0.766,8:52:52 PM:668,1
533,220.50,0.359,69.97,50.04,0.884,8:52:53 PM:059,1
534,220.53,0.357,70.23,50.03,0.892,8:52:53 PM:449,1
535,220.40,0.392,79.21,50.04,0.917,8:52:53 PM:840,1
536,220.53,0.411,83.60,50.02,0.922,8:52:54 PM:230,1
537,220.56,0.388,77.37,50.02,0.904,8:52:54 PM:621,1
538,220.56,0.415,84.71,50.02,0.925,8:52:55 PM:012,1
539,220.75,0.374,75.24,50.01,0.911,8:52:55 PM:402,1
540,220.50,0.375,75.22,50.02,0.910,8:52:55 PM:793,1
541,220.59,0.374,75.15,50.03,0.911,8:52:56 PM:183,1
542,220.40,0.334,65.97,50.03,0.896,8:52:56 PM:574,1
543,220.52,0.333,65.52,50.02,0.892,8:52:56 PM:964,1
544,220.58,0.349,45.93,50.01,0.597,8:52:57 PM:339,1
545,220.58,0.311,57.99,50.01,0.845,8:52:57 PM:730,1
546,220.54,0.256,46.80,50.03,0.829,8:52:58 PM:120,1
547,220.56,0.241,39.69,50.02,0.747,8:52:58 PM:495,1
548,220.55,0.235,39.84,50.01,0.769,8:52:58 PM:870,1
549,220.59,0.238,43.11,50.02,0.821,8:52:59 PM:245,1
550,220.68,0.287,45.42,50.03,0.717,8:52:59 PM:620,1
551,220.72,0.324,49.54,50.03,0.693,8:53:00 PM:010,1
552,220.66,0.307,58.65,50.01,0.866,8:53:00 PM:385,1
553,220.67,0.245,42.44,50.01,0.785,8:53:00 PM:760,1
554,220.66,0.254,46.53,50.01,0.830,8:53:01 PM:135,1
555,220.65,0.239,40.35,50.01,0.765,8:53:01 PM:510,1
556,220.68,0.231,36.81,50.01,0.722,8:53:01 PM:901,1
557,220.72,0.269,38.45,50.01,0.648,8:53:02 PM:276,1
558,220.75,0.449,77.17,50.01,0.779,8:53:02 PM:666,1
559,220.73,0.407,82.92,50.01,0.923,8:53:03 PM:041,1
560,220.76,0.382,76.62,50.01,0.909,8:53:03 PM:431,1
561,220.78,0.315,61.26,50.01,0.881,8:53:03 PM:822,1
562,220.80,0.348,68.16,50.01,0.887,8:53:04 PM:212,1
563,220.65,0.339,66.70,50.00,0.892,8:53:04 PM:603,1
564,220.75,0.374,74.41,50.02,0.901,8:53:04 PM:994,1
565,220.63,0.327,63.88,50.01,0.885,8:53:05 PM:384,1
566,220.59,0.325,63.65,50.03,0.888,8:53:05 PM:775,1
567,220.63,0.370,74.01,50.01,0.907,8:53:06 PM:165,1
568,220.50,0.330,63.94,50.00,0.879,8:53:06 PM:556,1
569,220.51,0.299,52.75,50.01,0.800,8:53:06 PM:946,1
570,220.73,0.190,28.56,50.01,0.681,8:53:07 PM:321,1
571,220.71,0.225,37.86,49.99,0.762,8:53:07 PM:696,1
572,220.61,0.383,74.21,49.99,0.878,8:53:08 PM:087,1
573,220.68,0.347,67.81,50.01,0.886,8:53:08 PM:477,1
574,220.67,0.317,60.82,49.99,0.869,8:53:08 PM:868,1
575,220.80,0.222,36.42,49.99,0.743,8:53:09 PM:243,1
576,220.68,0.252,46.46,50.01,0.835,8:53:09 PM:618,1
577,220.75,0.242,40.79,49.99,0.764,8:53:09 PM:992,1
578,220.68,0.467,63.79,49.97,0.619,8:53:10 PM:383,1
579,220.66,0.222,38.02,49.99,0.776,8:53:10 PM:758,1
580,220.48,0.316,54.39,50.00,0.781,8:53:11 PM:148,1
581,220.55,0.264,46.23,50.00,0.794,8:53:11 PM:523,1
582,220.42,0.275,48.68,50.00,0.803,8:53:11 PM:914,1
583,220.44,0.351,68.71,49.99,0.888,8:53:12 PM:304,1
584,220.54,0.296,55.35,49.98,0.848,8:53:12 PM:695,1
585,220.50,0.256,43.55,50.00,0.771,8:53:13 PM:070,1
586,220.51,0.245,42.99,49.98,0.796,8:53:13 PM:445,1
587,220.48,0.320,35.24,49.99,0.500,8:53:13 PM:835,1
588,220.52,0.235,40.17,49.97,0.775,8:53:14 PM:210,1
589,220.40,0.230,40.63,49.98,0.802,8:53:14 PM:585,1
590,220.54,0.229,40.17,49.97,0.795,8:53:14 PM:960,1
591,220.46,0.237,43.08,49.98,0.824,8:53:15 PM:335,1
592,220.45,0.263,46.71,49.98,0.806,8:53:15 PM:710,1
593,220.43,0.262,37.54,49.97,0.650,8:53:16 PM:085,1
594,220.27,0.330,63.54,49.98,0.874,8:53:16 PM:460,1
595,220.43,0.237,40.99,49.97,0.785,8:53:16 PM:834,1
596,220.39,0.300,57.70,49.97,0.873,8:53:17 PM:225,1
597,220.59,0.258,46.10,49.98,0.810,8:53:17 PM:616,1
598,220.63,0.256,47.08,49.97,0.834,8:53:17 PM:990,1
599,220.50,0.523,60.76,49.97,0.527,8:53:18 PM:381,1
600,220.65,0.217,35.66,49.98,0.745,8:53:18 PM:772,1
601,220.65,0.256,44.42,49.96,0.786,8:53:19 PM:147,1
602,220.64,0.159,23.90,49.96,0.681,8:53:19 PM:522,1
603,220.68,0.386,50.39,49.97,0.592,8:53:19 PM:896,1
604,220.58,0.226,36.86,49.96,0.739,8:53:20 PM:271,1
605,220.62,0.257,46.83,49.99,0.826,8:53:20 PM:662,1
606,220.67,0.254,46.30,49.98,0.826,8:53:21 PM:052,1
607,220.73,0.292,39.82,49.99,0.618,8:53:21 PM:427,1
608,220.90,0.202,32.73,49.98,0.734,8:53:21 PM:818,1
609,220.72,0.274,51.67,49.97,0.854,8:53:22 PM:208,1
610,220.85,0.282,50.77,49.96,0.815,8:53:22 PM:599,1
611,220.74,0.307,56.70,49.95,0.837,8:53:22 PM:990,1
612,220.73,0.268,49.98,49.98,0.845,8:53:23 PM:380,1
613,220.76,0.259,45.76,49.96,0.800,8:53:23 PM:770,1
614,220.75,0.313,58.38,49.97,0.845,8:53:24 PM:161,1
615,220.71,0.213,35.19,49.96,0.749,8:53:24 PM:552,1
616,220.74,0.257,41.84,49.96,0.737,8:53:24 PM:942,1
617,220.71,0.183,26.95,49.97,0.667,8:53:25 PM:317,1
618,220.79,0.236,40.29,49.97,0.773,8:53:25 PM:707,1
619,220.74,0.239,41.27,49.96,0.782,8:53:26 PM:098,1
620,220.82,0.266,42.93,49.97,0.731,8:53:26 PM:473,1
621,220.84,0.224,34.50,49.98,0.697,8:53:26 PM:863,1
622,220.62,0.290,53.79,49.96,0.841,8:53:27 PM:254,1
623,220.75,0.291,55.15,49.97,0.859,8:53:27 PM:644,1
624,220.59,0.231,38.08,49.99,0.747,8:53:28 PM:035,1
625,220.46,0.310,59.00,49.98,0.863,8:53:28 PM:426,1
626,220.67,0.195,32.26,49.97,0.750,8:53:28 PM:801,1
627,220.62,0.240,40.52,49.96,0.765,8:53:29 PM:175,1
628,220.60,0.209,27.32,49.99,0.593,8:53:29 PM:550,1
629,220.75,0.231,39.33,49.98,0.771,8:53:29 PM:925,1
630,220.73,0.208,35.51,49.96,0.773,8:53:30 PM:300,1
631,220.72,0.249,42.15,49.99,0.767,8:53:30 PM:675,1
632,220.73,0.233,24.24,49.99,0.471,8:53:31 PM:066,1
633,220.63,0.256,46.29,49.99,0.820,8:53:31 PM:440,1
634,220.75,0.213,35.85,49.96,0.763,8:53:31 PM:815,1
635,220.62,0.252,44.16,49.97,0.794,8:53:32 PM:190,1
636,220.77,0.246,26.75,49.97,0.493,8:53:32 PM:581,1
637,220.78,0.249,42.90,49.97,0.780,8:53:32 PM:956,1
638,220.79,0.264,45.82,49.98,0.786,8:53:33 PM:331,1
639,220.85,0.252,44.53,49.97,0.800,8:53:33 PM:706,1
640,220.86,0.285,31.07,49.99,0.494,8:53:34 PM:096,1
641,220.77,0.259,47.65,49.98,0.833,8:53:34 PM:471,1
642,220.91,0.226,38.99,49.98,0.781,8:53:34 PM:846,1
643,220.86,0.239,41.46,49.98,0.785,8:53:35 PM:221,1
644,220.67,0.416,37.13,49.97,0.404,8:53:35 PM:611,1
645,220.64,0.243,42.44,49.95,0.792,8:53:35 PM:986,1
646,220.76,0.219,37.90,49.97,0.784,8:53:36 PM:361,1
647,220.82,0.245,42.11,49.99,0.778,8:53:36 PM:736,1
648,220.79,0.289,37.39,49.98,0.586,8:53:37 PM:111,1
649,220.67,0.244,42.93,49.98,0.797,8:53:37 PM:501,1
650,220.76,0.211,36.85,50.00,0.791,8:53:37 PM:877,1
651,220.77,0.161,24.72,49.98,0.696,8:53:38 PM:267,1
652,220.77,0.392,40.80,49.99,0.471,8:53:38 PM:642,1
653,220.79,0.202,33.61,50.00,0.754,8:53:39 PM:017,1
654,220.78,0.226,39.01,49.99,0.782,8:53:39 PM:392,1
655,220.90,0.209,24.59,49.98,0.533,8:53:39 PM:798,1
656,220.83,0.261,46.69,49.98,0.810,8:53:40 PM:189,1
657,220.75,0.223,38.76,49.99,0.787,8:53:40 PM:579,1
658,220.57,0.257,45.74,49.99,0.807,8:53:40 PM:954,1
659,220.68,0.238,27.66,49.99,0.527,8:53:41 PM:329,1
660,220.71,0.280,51.91,49.98,0.840,8:53:41 PM:719,1
661,220.79,0.220,37.95,49.98,0.781,8:53:42 PM:094,1
662,220.72,0.219,37.25,49.99,0.771,8:53:42 PM:485,1
663,221.12,0.191,31.35,49.99,0.742,8:53:43 PM:016,1
664,221.16,0.237,39.93,50.00,0.762,8:53:43 PM:391,1
665,221.22,0.227,30.76,49.99,0.612,8:53:43 PM:766,1
666,221.16,0.233,40.20,49.99,0.780,8:53:44 PM:156,1
667,221.28,0.217,36.88,50.00,0.768,8:53:44 PM:531,1
668,221.25,0.235,38.38,50.00,0.738,8:53:44 PM:922,1
669,221.24,0.202,32.85,50.00,0.735,8:53:45 PM:296,1
670,221.30,0.259,44.82,50.00,0.782,8:53:45 PM:687,1
671,221.32,0.228,38.35,49.99,0.760,8:53:46 PM:078,1
672,221.24,0.247,41.55,50.02,0.760,8:53:46 PM:453,1
673,221.22,0.204,32.97,50.00,0.731,8:53:46 PM:843,1
674,221.29,0.234,42.16,50.01,0.814,8:53:47 PM:218,1
675,221.20,0.228,37.92,50.00,0.752,8:53:47 PM:608,1
676,221.25,0.272,45.64,50.02,0.758,8:53:47 PM:999,1
677,221.28,0.217,36.89,50.01,0.768,8:53:48 PM:390,1
678,221.27,0.265,50.04,50.01,0.853,8:53:48 PM:780,1
679,221.31,0.266,47.42,50.00,0.806,8:53:49 PM:171,1
680,221.22,0.201,34.22,50.02,0.770,8:53:49 PM:568,1
681,221.29,0.211,36.36,50.02,0.779,8:53:49 PM:967,1
682,221.29,0.290,55.72,50.03,0.868,8:53:50 PM:357,1
683,221.29,0.271,51.08,50.02,0.852,8:53:50 PM:736,1
684,221.29,0.226,38.69,50.03,0.774,8:53:51 PM:116,1
685,221.27,0.320,60.73,50.01,0.858,8:53:51 PM:500,1
686,221.26,0.273,51.20,50.02,0.848,8:53:51 PM:886,1
687,221.39,0.211,24.02,50.04,0.514,8:53:52 PM:264,1
688,221.24,0.248,42.35,50.02,0.772,8:53:52 PM:639,1
689,221.33,0.242,42.46,50.02,0.793,8:53:53 PM:029,1
690,221.36,0.231,40.67,50.02,0.795,8:53:53 PM:420,1
691,221.33,0.305,41.79,50.02,0.619,8:53:53 PM:810,1
692,221.39,0.251,42.62,50.03,0.767,8:53:54 PM:217,1
693,221.29,0.253,46.12,50.01,0.824,8:53:54 PM:607,1
694,221.24,0.350,66.23,50.02,0.855,8:53:54 PM:997,1
695,221.14,0.325,61.47,50.01,0.855,8:53:55 PM:372,1
696,221.21,0.205,35.27,50.02,0.778,8:53:55 PM:763,1
697,221.29,0.284,52.93,50.02,0.842,8:53:56 PM:138,1
698,221.41,0.203,34.59,50.04,0.770,8:53:56 PM:528,1
699,221.35,0.239,40.38,50.02,0.763,8:53:56 PM:919,1
700,221.24,0.211,36.60,50.02,0.784,8:53:57 PM:294,1
701,221.17,0.241,41.58,50.02,0.780,8:53:57 PM:684,1
702,221.17,0.198,31.07,50.02,0.709,8:53:58 PM:075,1
703,221.20,0.243,42.16,50.03,0.784,8:53:58 PM:450,1
704,221.22,0.219,37.02,50.02,0.764,8:53:58 PM:825,1
705,221.36,0.304,41.41,50.03,0.615,8:53:59 PM:215,1
706,221.27,0.217,36.37,50.02,0.757,8:53:59 PM:590,1
707,221.36,0.217,37.11,50.03,0.773,8:53:59 PM:965,1
708,221.25,0.266,40.55,50.01,0.689,8:54:00 PM:356,1
709,221.23,0.332,45.07,50.03,0.614,8:54:00 PM:731,1
710,221.16,0.225,37.49,50.04,0.753,8:54:01 PM:106,1
711,221.18,0.219,38.71,50.03,0.799,8:54:01 PM:496,1
712,221.29,0.239,40.01,50.02,0.757,8:54:01 PM:886,1
713,221.25,0.223,39.55,50.03,0.802,8:54:02 PM:277,1
714,221.23,0.219,36.73,50.01,0.758,8:54:02 PM:668,1
715,221.24,0.212,33.65,50.01,0.717,8:54:03 PM:042,1
716,221.27,0.389,51.93,50.02,0.603,8:54:03 PM:417,1
717,221.40,0.188,29.52,50.01,0.709,8:54:03 PM:808,1
718,221.43,0.232,40.13,50.04,0.781,8:54:04 PM:199,1
719,221.40,0.233,38.83,50.03,0.753,8:54:04 PM:589,1
720,221.47,0.249,43.26,50.02,0.784,8:54:04 PM:964,1
721,221.33,0.197,32.59,50.02,0.747,8:54:05 PM:339,1
722,221.19,0.237,42.72,50.04,0.815,8:54:05 PM:714,1
723,221.25,0.224,35.06,50.03,0.707,8:54:06 PM:089,1
724,221.23,0.276,49.88,50.02,0.817,8:54:06 PM:464,1
725,221.27,0.230,40.91,50.03,0.804,8:54:06 PM:854,1
726,221.38,0.217,36.95,50.02,0.769,8:54:07 PM:245,1
727,221.28,0.244,39.85,50.02,0.738,8:54:07 PM:635,1
728,221.20,0.247,43.54,50.02,0.797,8:54:08 PM:010,1
729,221.33,0.224,38.61,50.03,0.779,8:54:08 PM:385,1
730,221.37,0.229,40.17,50.02,0.792,8:54:08 PM:760,1
731,221.48,0.292,37.64,50.04,0.582,8:54:09 PM:150,1
732,221.47,0.191,31.35,50.02,0.741,8:54:09 PM:525,1
733,221.47,0.218,37.78,50.02,0.782,8:54:09 PM:900,1
734,221.42,0.218,36.98,50.04,0.766,8:54:10 PM:275,1
735,221.40,0.259,47.33,50.01,0.825,8:54:10 PM:666,1
736,221.33,0.265,48.94,50.02,0.834,8:54:11 PM:056,1
737,221.31,0.290,55.41,50.04,0.863,8:54:11 PM:447,1
738,221.36,0.218,34.71,50.05,0.719,8:54:11 PM:837,1
739,221.36,0.255,44.94,50.02,0.796,8:54:12 PM:228,1
740,221.24,0.257,47.57,50.02,0.837,8:54:12 PM:618,1
741,221.27,0.242,41.30,50.02,0.771,8:54:13 PM:009,1
742,221.27,0.216,35.19,50.05,0.736,8:54:13 PM:400,1
743,221.39,0.210,34.11,50.02,0.734,8:54:13 PM:774,1
744,221.35,0.241,42.48,50.02,0.796,8:54:14 PM:165,1
745,221.27,0.210,33.59,50.02,0.723,8:54:14 PM:540,1
746,221.19,0.233,38.79,50.02,0.753,8:54:14 PM:930,1
747,221.14,0.201,32.78,50.02,0.737,8:54:15 PM:305,1
748,221.26,0.217,37.74,50.04,0.786,8:54:15 PM:680,1
749,221.25,0.248,42.57,50.00,0.776,8:54:16 PM:071,1
750,221.26,0.336,44.68,50.01,0.601,8:54:16 PM:446,1
751,221.23,0.211,35.16,50.04,0.753,8:54:16 PM:821,1
752,221.27,0.260,47.88,49.99,0.832,8:54:17 PM:211,1
753,221.26,0.214,35.37,50.01,0.747,8:54:17 PM:601,1
754,221.27,0.322,45.07,50.00,0.633,8:54:17 PM:977,1
755,221.01,0.208,36.06,50.02,0.784,8:54:18 PM:367,1
756,221.13,0.202,33.52,50.00,0.751,8:54:18 PM:742,1
757,221.12,0.233,38.84,50.02,0.754,8:54:19 PM:132,1
758,221.08,0.191,31.08,50.01,0.736,8:54:19 PM:523,1
759,221.14,0.221,37.86,49.99,0.775,8:54:19 PM:898,1
760,221.13,0.181,27.64,50.01,0.691,8:54:20 PM:273,1
761,221.13,0.195,31.93,50.01,0.741,8:54:20 PM:648,1
762,221.02,0.218,36.25,50.02,0.752,8:54:21 PM:038,1
763,221.04,0.209,36.16,50.01,0.783,8:54:21 PM:413,1
764,221.24,0.201,31.81,50.02,0.715,8:54:21 PM:788,1
765,221.25,0.310,43.49,50.02,0.634,8:54:22 PM:179,1
766,221.12,0.266,48.82,50.01,0.830,8:54:22 PM:554,1
767,221.07,0.267,48.91,50.01,0.829,8:54:22 PM:944,1
768,220.85,0.402,81.77,50.01,0.921,8:54:23 PM:335,1
769,220.89,0.373,74.66,50.00,0.906,8:54:23 PM:725,1
770,221.14,0.292,49.73,50.02,0.770,8:54:24 PM:116,1
771,221.13,0.303,57.01,50.01,0.851,8:54:24 PM:506,1
772,220.99,0.313,59.25,50.00,0.857,8:54:24 PM:897,1
773,221.18,0.206,33.90,50.00,0.744,8:54:25 PM:287,1
774,221.07,0.327,60.83,50.01,0.841,8:54:25 PM:678,1
775,221.12,0.206,34.16,50.01,0.750,8:54:26 PM:068,1
776,221.25,0.256,43.77,50.00,0.773,8:54:26 PM:459,1
777,221.38,0.211,34.92,50.00,0.748,8:54:26 PM:849,1
778,221.29,0.236,42.55,50.00,0.815,8:54:27 PM:240,1
779,221.19,0.260,44.23,50.00,0.769,8:54:27 PM:630,1
780,221.21,0.224,39.27,50.00,0.793,8:54:28 PM:021,1
781,221.07,0.230,39.89,50.02,0.784,8:54:28 PM:411,1
782,221.20,0.218,36.90,50.00,0.765,8:54:28 PM:802,1
783,221.22,0.243,40.18,50.01,0.748,8:54:29 PM:177,1
784,221.24,0.205,34.22,50.01,0.754,8:54:29 PM:567,1
785,221.18,0.235,41.94,50.02,0.807,8:54:29 PM:943,1
786,221.19,0.219,36.00,50.00,0.743,8:54:30 PM:317,1
787,221.20,0.293,45.35,49.99,0.700,8:54:30 PM:692,1
788,221.25,0.233,40.50,50.00,0.786,8:54:31 PM:083,1
789,221.19,0.245,44.38,50.01,0.819,8:54:31 PM:465,1
790,221.27,0.282,47.07,50.00,0.754,8:54:31 PM:846,1
791,221.25,0.254,45.20,50.02,0.804,8:54:32 PM:226,1
