Date,Time,Virtual Memory Committed [MB],Virtual Memory Available [MB],Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Page File Usage [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],System Agent Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [°C],Core 0 [°C],Core 1 [°C],Core 2 [°C],Core 3 [°C],Core Distance to TjMAX (avg) [°C],Core 0 Distance to TjMAX [°C],Core 1 Distance to TjMAX [°C],Core 2 Distance to TjMAX [°C],Core 3 Distance to TjMAX [°C],CPU Package [°C],Core Max [°C],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [°C],CPU IA Cores [°C],CPU GT Cores (Graphics) [°C],VR VCC Temperature (SVID) [°C],Voltage Offsets (avg) [V],IA Voltage Offset [V],GT (Slice) Voltage Offset [V],CLR (CBo/LLC/Ring) Voltage Offset [V],GT (Unslice) Voltage Offset [V],Uncore/SA Voltage Offset [V],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total DRAM Power [W],Rest-of-Chip Power [W],PL1 Power Limit (Static) [W],PL2 Power Limit (Static) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU GT Usage [%],GPU Media Engine Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C3 Residency (avg) [%],Core 0 C3 Residency [%],Core 1 C3 Residency [%],Core 2 C3 Residency [%],Core 3 C3 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: DDR RAPL [Yes/No],IA: PCS (PECI) [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",PCH Temperature [°C],Ambient [°C],CPU [°C],CPU [RPM],Mainboard [RPM],Drive Temperature [°C],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],GPU Thermal Diode [°C],GPU Core Voltage (VDDC) [V],GPU Clock [MHz],GPU Memory Clock [MHz],GPU Utilization [%],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Encode 0 Usage [%],GPU Video Encode 1 Usage [%],GPU Computing (Compute 0) Usage [%],GPU Computing (Compute 1) Usage [%],GPU Fan PWM [%],GPU D3D Memory Dedicated [MB],GPU D3D Memory Dynamic [MB],PCIe Link Speed [GT/s],GPU Memory Usage [MB],GPU Memory Errors [],GPU VRM Voltage [V],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Total Errors []
8.4.2024,21:52:13,12599,4692,72.8,10548,5718,64.8,2.8,1.173,1.174,1.159,1.165,1.193,3789.8,3789.8,3789.8,3789.8,3789.8,99.7,3789.8,997.3,878.7,947.6,963.6,882.6,909,580.4,1189.9,976,580.9,878.7,23.1,30,30,15,25,20,25,20,20,30,23.1,100,27.3,30.7,29.6,27.6,28.8,17.1,37.6,29.5,17.4,27.3,38,38,38,38,38,38,57,60,57,53,56,44,40,43,47,44,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,54,77,0,0,0,0,0,0,20.191,17.025,0,0.822,3.208,65,81.3,349.1,0,0,0,0,0,0,0,0,62,6.8,25.9,27,27.8,28.9,25.7,17.4,33.7,29.6,17.3,1.5,0,2.5,0,3.5,44.2,46.6,42.9,37.4,49.8,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,49,47,33,802,1029,47,No,No,77787,44413,100,0.1,100,11.207,0.013,5921,602,53,0.95,300,1125,15,16.6,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.9,59.9,16.68,2.26,141,19,283.009,0.732,0
8.4.2024,21:52:13,12599,4692,72.8,10543,5724,64.8,2.8,1.194,1.24,1.189,1.166,1.181,3740.8,3691,3790.7,3790.7,3691,99.8,3691,997.6,799.8,807.9,514.2,845.4,545.8,835.4,1153.1,1131.3,565.1,799.8,20.6,15,10,25,15,25,30,35,10,35,20.6,100,24.2,25.6,15.1,24.5,16.6,26,33.7,34.9,17.2,24.2,37.5,37,38,38,37,37,60,57,63,65,55,40,43,37,35,45,61,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,54,77,0,0,0,0,0,0,19.179,16.007,0,0.81,3.226,65,81.3,349.1,0,0,0,0,0,0,0,0,62,20.2,21.4,21.8,13.9,22.7,14.7,22.3,30.7,30.3,15.2,1.1,1,2.1,1.3,0,56.4,62.1,60,45.9,57.7,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,49.5,47,33,800,1030,47,No,No,77787,44413,100,0,100,25.183,0,5928,602,53,0.95,300,1125,9,16.3,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.9,59.9,16.69,2.28,141,19,127.51,0.381,0
8.4.2024,21:52:13,12602,4689,72.8,10545,5722,64.8,2.8,1.201,1.187,1.211,1.186,1.218,3813.8,3689.2,3888.6,3888.6,3788.9,99.7,3888.6,997.1,568.7,876.1,510.3,635.6,306.5,503,823.7,487.4,406.6,568.7,16.3,30,20,15,5,20,20,5,15,30,16.3,100,17.5,27.8,14.8,21.9,8.5,14.5,26.1,15,11.6,17.5,38.3,37,39,39,38,39,56,59,55,56,53,44,41,45,44,47,59,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,65,65,53,77,0,0,0,0,0,0,15.385,12.172,0,0.775,3.214,65,81.3,349,0,0,0,0,0,0,0,0,62,33.7,15.4,23.4,13.8,17.1,8.3,13.7,22.6,13.2,10.9,1,0,0,2.7,1.1,65.5,60,71.3,58.3,72.3,1063.5,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,49.5,47,33,799,1029,47,No,No,77787,44413,100,29.7,100,21.241,0.132,5935,602,53,0.95,300,1125,16,17.1,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.9,59.9,16.69,2.28,141,19,28.28,3.039,0
8.4.2024,21:52:13,12601,4690,72.8,10545,5722,64.8,2.8,1.17,1.196,1.132,1.175,1.178,3691.9,3691.9,3691.9,3691.9,3691.9,99.8,3691.9,997.8,657.6,569.7,454.1,663.6,481,533.1,1450.2,518.1,590.5,657.6,16.3,15,15,15,10,10,40,15,10,40,16.3,100,20.9,18.6,14.6,21.1,14.8,17,45.8,16.5,18.5,20.9,37,37,37,37,37,37,55,58,55,52,53,46,42,45,48,47,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,53,77,0,0,0,0,0,0,17.648,14.465,0,0.765,3.219,65,81.3,349.2,0,0,0,0,0,0,0,0,62,28.8,17.5,15.2,12.2,17.8,12.9,14.1,38.3,13.9,15.7,1.1,0,3.1,0.6,0.6,60.1,68,60.3,44.7,67.5,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.5,47,33,799,1029,47,No,No,77787,44413,100,37.4,100,17.774,0.144,5940,602,53,0.95,300,1125,10,16.8,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.9,59.9,16.69,2.28,141,19,10.554,0.401,0
8.4.2024,21:52:14,12600,4691,72.8,10554,5712,64.8,2.8,1.179,1.208,1.163,1.151,1.194,3765.8,3691,3790.7,3790.7,3790.7,99.8,3691,997.6,770.4,475.8,595.7,776.6,1178.3,612.8,1072.5,907.9,543.8,770.4,18.1,10,15,20,30,10,20,30,10,30,18.1,100,24.2,15.6,18.9,24.5,36.3,18.5,33.7,29.6,16.6,24.2,37.8,37,38,38,38,37,58,56,69,52,53,43,44,31,48,47,69,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,53,77,0,0,0,0,0,0,20.764,17.619,0,0.747,3.192,65,81.3,349.1,0,0,0,0,0,0,0,0,62,6.1,20.4,12.8,15.9,20.7,31,16.2,28.3,24.1,14.5,4.6,1.5,3.6,9,4.2,50.1,63.9,39.7,41.6,55.2,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.5,47,33,799,1029,47,No,No,77787,44413,100,0,100,12.733,0,5944,602,53,0.95,300,1125,20,15.8,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.9,59.9,16.69,2.28,141,19,22.436,0,0
8.4.2024,21:52:14,12600,4691,72.8,10544,5723,64.8,2.8,1.217,1.208,1.225,1.22,1.213,3814.7,3690,3889.5,3889.5,3789.8,99.7,3889.5,997.3,939.2,641,744.6,922.6,555.7,1064.8,1163.4,2077.1,344.6,939.2,27.5,30,20,30,20,20,25,65,10,65,27.5,100,29.4,19.9,23,29,17.2,34.2,35.8,66.1,9.9,29.4,38.3,37,39,39,38,39,58,57,55,65,54,42,43,45,35,46,64,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,66,66,54,77,0,0,0,0,0,0,23.558,20.342,0,0.827,3.217,65,81.3,349.1,0,0,0,0,0,0,0,0,62,6.5,24.9,17.2,19.8,24.5,14.9,28.1,30.7,54.7,9.3,0.7,0.5,1.8,0,0.5,47,58.5,56.3,39.7,33.7,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,49,47,33,802,1029,47,No,No,77787,44413,100,0,100,1.986,0,5944,602,53,0.95,300,1125,9,16.3,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,60,59.9,16.67,2.29,141,19,14.349,0.182,0
8.4.2024,21:52:14,12600,4691,72.8,10542,5724,64.8,2.8,1.07,1.107,1.122,1.059,0.991,3315.3,3390,3390,3390,3090.9,99.7,3390,997.1,545.5,524.4,475.1,610.5,403.4,803.2,692,444.4,411.2,545.5,17.9,19,14.3,23.8,14.3,28.6,28.6,9.5,4.8,28.6,17.9,100,16.2,15.6,14,19,11.6,23.7,21.2,12.7,12,16.2,33.3,34,34,34,31,34,52,54,52,50,51,48,46,48,50,49,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,52,77,0,0,0,0,0,0,13.727,10.564,0,0.786,3.205,65,81.3,349,0,0,0,0,0,0,0,0,62,31.5,17.5,16.6,15.1,19.5,12.6,26.3,22.9,14.8,12.4,1.4,0,3.8,0,1.9,62.4,65.5,62.9,52.1,69.1,1063.5,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,49.5,47,33,802,1029,47,No,No,77787,44413,100,16.1,100,1.879,0.375,5945,602,53,0.95,300,1125,5,16.9,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,60,59.9,16.67,2.29,141,19,22.541,1.281,0
8.4.2024,21:52:15,12600,4691,72.8,10542,5724,64.8,2.8,1.174,1.2,1.159,1.167,1.171,3791.6,3791.6,3791.6,3791.6,3791.6,99.8,3791.6,997.8,506.5,557.7,409.3,514.4,638.1,643.2,370.5,635.7,282.7,506.5,23.7,26.3,26.3,21.1,26.3,36.8,21.1,26.3,5.3,36.8,23.7,100,14.7,16.4,11.7,14.9,18.6,19.3,10.5,18.5,7.9,14.7,38,38,38,38,38,38,55,59,56,52,53,45,41,44,48,47,59,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,52,77,0,0,0,0,0,0,12.623,9.435,0,0.781,3.207,65,81.3,349.2,0,0,0,0,0,0,0,0,62,32.9,17,19.8,13.6,17.6,21.3,21,13.1,20.4,9.5,3.3,1.3,1.2,5.4,5.3,61.3,63.1,59.6,58.9,63.5,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,49.5,47,33,800,1029,47,No,No,77787,44413,100,32.9,100,1.419,0.158,5945,602,53,0.95,300,1125,0,17.4,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,60,59.9,16.67,2.29,141,19,34.527,0,0
8.4.2024,21:52:15,12599,4692,72.8,10542,5724,64.8,2.8,0.942,0.946,0.942,0.939,0.943,2693.4,2693.4,2693.4,2693.4,2693.4,99.8,2693.4,997.6,418.7,556.3,413.9,427.3,317.8,406.5,333.1,361.1,533.8,418.7,10,15,15,15,10,5,5,5,10,15,10,100,12.3,16.3,12.2,12.8,9,12,9.4,9.8,16.6,12.3,27,27,27,27,27,27,50,52,50,48,49,50,48,50,52,51,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,52,77,0,0,0,0,0,0,10.363,7.195,0,0.771,3.203,65,81.3,349.1,0,0,0,0,0,0,0,0,62,45.8,13.6,19.3,13.4,14.2,10.1,12.9,10.9,12.2,15.5,1.7,0.6,4.8,1.6,0,70.3,65.3,69.8,73.8,72.3,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.5,47,33,801,1029,47,No,No,77787,44413,100,0,100,1.127,0,5946,602,53,0.95,300,1125,12,17.4,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.7,60,16.76,2.33,141,19,26.767,0,0
8.4.2024,21:52:15,12599,4692,72.8,10542,5725,64.8,2.8,0.747,0.753,0.749,0.749,0.738,1595.7,1595.7,1595.7,1595.7,1595.7,99.7,1595.7,997.3,463,618.1,279.4,672.5,402.9,384.6,330,652.7,364.2,463,21.9,40,10,15,20,35,15,25,15,40,21.9,100,13.9,18.6,8.3,20.5,11.7,11.4,9.8,19.8,10.9,13.9,16,16,16,16,16,16,50,51,50,48,49,51,49,50,52,51,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,52,77,0,0,0,0,0,0,10.537,7.369,0,0.769,3.196,65,81.3,349.1,0,0,0,0,0,0,0,0,62,42.3,17.3,22.8,10.7,25.2,14.6,15.5,13.1,23.9,12.7,0.8,0,1.8,1.3,0,64.9,64.4,58.8,70.6,65.7,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,49.5,47,33,801,1029,47,No,No,77787,44413,100,0,100,1.84,0,5946,602,53,0.95,300,1125,12,16.8,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.7,60,16.76,2.33,141,19,13.281,0,0
8.4.2024,21:52:16,12599,4692,72.8,10543,5724,64.8,2.8,0.947,0.949,0.939,0.96,0.94,2792.5,2792.5,2792.5,2792.5,2792.5,99.7,2792.5,997.3,535.3,786,634.8,647.1,478,595.5,383.9,471.5,285.5,535.3,13.1,25,10,15,10,5,15,15,10,25,13.1,100,15.8,23.8,19,19.3,13.9,17.6,10.9,13.4,8.3,15.8,28,28,28,28,28,28,51,52,51,49,50,50,48,49,51,50,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,52,77,0,0,0,0,0,0,13.961,10.778,0,0.776,3.213,65,81.3,349.1,0,0,0,0,0,0,0,0,62,34.1,16,25.1,17.6,18.9,14.5,17.6,11.5,14.2,8.6,2.7,2.3,4.6,1.6,2.2,63.2,53,59.7,66,74.1,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.5,47,33,803,1029,47,No,No,77787,44413,100,0,100,2.593,0,5947,602,54,0.95,300,1125,7,16.4,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.7,60,16.76,2.33,141,19,19.831,0,0
8.4.2024,21:52:16,12599,4692,72.8,10543,5724,64.8,2.8,0.836,0.834,0.83,0.831,0.846,2194.6,2194.6,2194.6,2194.6,2194.6,99.8,2194.6,997.6,531.9,497,633.5,805,323.1,649.6,331.8,520.6,494.5,531.9,19.4,25,35,20,10,30,10,20,5,35,19.4,100,15.9,15,18.6,25,9.3,19.4,9.5,15.4,14.7,15.9,22,22,22,22,22,22,50,52,51,48,50,50,48,49,52,50,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,51,52,77,0,0,0,0,0,0,13.904,10.734,0,0.772,3.203,65,81.3,349.1,0,0,0,0,0,0,0,0,62,33,15.5,14.7,18.2,23.7,9.5,18.9,9.9,14.9,13.9,1.3,0,0,2.5,2.6,66.2,65.2,65.3,67,67.5,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,49.5,47,33,799,1030,47,No,No,77787,44413,100,2.5,100,1.831,0.077,5947,602,53,0.95,300,1125,20,16.9,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.9,60,16.68,2.32,141,19,21.387,0,0
8.4.2024,21:52:16,12602,4689,72.8,10546,5721,64.8,2.8,1.136,1.155,1.116,1.118,1.156,3692.8,3692.8,3692.8,3692.8,3692.8,99.8,3692.8,998.1,602.3,768.3,415.7,572.7,813.2,767.3,533.3,522.7,424.9,602.3,17.5,20,20,10,35,15,15,25,0,35,17.5,100,18.2,23.4,12.6,17.6,24.7,23.8,15.5,15.9,12.5,18.2,37,37,37,37,37,37,53,58,53,50,51,47,42,47,50,49,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,52,77,0,0,0,0,0,0,14.735,11.561,0,0.779,3.209,65,81.3,349.3,0,0,0,0,0,0,0,0,62,24.9,18.4,22.2,12.5,17.4,26.5,24,15.7,16.2,12.7,2.2,3,2.6,1.8,1.4,55.9,58,48.9,52.6,64.2,1064.6,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.5,47,33,801,1030,47,No,No,77787,44413,99.3,0,99.3,2.089,0,5948,602,53,0.95,300,1125,14,16.3,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.9,60,16.68,2.32,141,19,1188.945,17.029,0
8.4.2024,21:52:17,12602,4689,72.8,10547,5720,64.8,2.8,1.166,1.196,1.183,1.118,1.167,3765.8,3691,3790.7,3790.7,3790.7,99.8,3790.7,997.6,555.6,705.9,439.1,780.6,327.4,775.6,552.6,463.9,399.7,555.6,25.6,40,20,35,15,30,25,25,15,40,25.6,100,16.2,21.2,12.3,22.4,8.3,24.2,16.2,13.4,11.4,16.2,37.8,37,38,38,38,38,57,55,63,56,52,44,45,37,44,48,62,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,52,77,0,0,0,0,0,0,12.85,9.729,0,0.806,3.204,65,81.3,349.1,0,0,0,0,0,0,0,0,62,30.3,19.9,25,16.6,26,12.9,26.1,21.3,17.6,13.8,2.4,2.7,1.9,0.3,5,57.4,56.2,58.3,52.4,62.8,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.5,47,33,799,1030,47,No,No,77787,44413,100,0.3,100,2.516,0.455,5949,603,53,0.95,300,1125,16,16.7,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.9,60,16.68,2.32,141,19,446.796,3.055,0
8.4.2024,21:52:17,12598,4693,72.8,10550,5717,64.8,2.8,0.711,0.714,0.717,0.708,0.706,998.1,998.1,998.1,998.1,998.1,99.8,998.1,998.1,910,1002.6,784,1026,835,1084.4,851.3,877,819.6,910,26.1,25,20,35,28.6,33.3,19,28.6,19,35,26.1,100,27.2,30.3,22.7,31.9,25,32.9,24.8,26.1,23.7,27.2,10,10,10,10,10,10,51,52,51,49,50,50,48,49,51,50,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,51,52,77,0,0,0,0,0,0,16.498,13.208,0,0.994,3.274,65,81.3,349.3,0,0,0,0,0,0,0,0,62,23.9,32.6,36.8,28.6,37.2,28.9,36.4,32.3,30.2,30.3,3.6,5.6,4.1,4,1,43.9,41.4,42,40.2,52.2,1064.6,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.5,47,33,801,1030,47,No,No,77787,44413,100,0,100,1.891,0,5949,603,54,0.95,300,1125,5,17.4,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.9,59.9,16.68,2.3,142,19,1202.901,9.158,0
8.4.2024,21:52:17,12603,4688,72.8,10554,5713,64.8,2.8,0.892,0.902,0.894,0.881,0.889,2493.3,2493.3,2493.3,2493.3,2493.3,99.7,2493.3,997.3,568.9,663.6,419.3,693.1,449.1,566.3,513.6,669.1,576.9,568.9,25.2,35,20,20,26.3,26.3,26.3,15.8,31.6,35,25.2,100,16.1,18.7,11.5,19.9,12.5,15.8,14.5,18.3,17.2,16,25,25,25,25,25,25,51,52,51,49,53,49,48,49,51,47,52,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,77,0,0,0,0,0,0,10.048,6.901,0,0.831,3.188,65,81.3,349.1,0,0,0,0,0,0,0,0,62,18.3,30.1,33.2,22.8,34.5,26.2,32.3,26.5,34.2,31,2.3,8.4,0.2,0.3,0.4,43.4,41.8,43.4,44.2,44.2,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,49.5,47,33,802,1029,47,No,No,77787,44413,99.1,34.1,100,1.325,0.169,5950,603,53,0.95,300,1125,8,16.7,0,0,0,0,0,0,36,679,63,8,5777,0,0.8,59.9,59.9,16.68,2.3,142,19,934.866,7.191,0
