??,??(V),??(A),??(W),??(Hz),????,??,??
398,220.95,0.443,91.03,49.98,0.930,9:53:42 PM:462,1
399,220.78,0.403,81.83,49.98,0.920,9:53:42 PM:839,1
400,220.68,0.441,89.19,49.97,0.916,9:53:43 PM:217,1
401,220.73,0.342,67.59,49.97,0.895,9:53:43 PM:593,1
402,220.78,0.367,73.39,49.98,0.906,9:53:43 PM:974,1
403,220.97,0.263,48.36,49.97,0.832,9:53:44 PM:362,1
404,220.94,0.393,79.49,49.97,0.915,9:53:44 PM:749,1
405,220.89,0.277,52.62,49.98,0.860,9:53:45 PM:127,1
406,220.97,0.289,54.08,49.96,0.847,9:53:45 PM:502,1
407,220.79,0.380,76.21,49.98,0.908,9:53:45 PM:878,1
408,220.74,0.357,69.05,49.97,0.876,9:53:46 PM:268,1
409,220.99,0.387,78.05,49.98,0.913,9:53:46 PM:641,1
410,220.88,0.378,75.66,49.98,0.906,9:53:47 PM:017,1
411,220.60,0.449,91.93,49.96,0.928,9:53:47 PM:394,1
412,220.72,0.387,77.11,49.98,0.903,9:53:47 PM:774,1
413,220.65,0.367,73.26,49.97,0.905,9:53:48 PM:152,1
414,220.75,0.385,77.29,49.97,0.909,9:53:48 PM:532,1
415,220.65,0.366,73.05,49.98,0.905,9:53:48 PM:899,1
416,220.71,0.372,74.36,49.98,0.906,9:53:49 PM:273,1
417,220.82,0.366,73.14,49.96,0.905,9:53:49 PM:653,1
418,220.83,0.369,73.77,49.98,0.905,9:53:50 PM:032,1
419,220.84,0.376,75.52,49.98,0.910,9:53:50 PM:396,1
420,220.94,0.348,68.88,49.97,0.896,9:53:50 PM:770,1
421,220.73,0.269,49.47,49.98,0.833,9:53:51 PM:147,1
422,220.75,0.315,60.96,49.98,0.877,9:53:51 PM:523,1
423,220.62,0.285,53.58,50.00,0.852,9:53:51 PM:898,1
424,220.63,0.315,59.98,49.99,0.863,9:53:52 PM:271,1
425,220.78,0.333,64.75,49.97,0.881,9:53:52 PM:658,1
426,220.73,0.324,62.48,49.99,0.874,9:53:53 PM:018,1
427,220.76,0.287,52.74,49.95,0.832,9:53:53 PM:395,1
428,220.67,0.310,59.79,49.99,0.874,9:53:53 PM:771,1
429,220.69,0.319,61.97,49.97,0.880,9:53:54 PM:149,1
430,220.85,0.303,57.93,49.98,0.866,9:53:54 PM:523,1
431,220.70,0.311,59.53,49.98,0.867,9:53:54 PM:894,1
432,220.74,0.308,59.24,49.97,0.871,9:53:55 PM:285,1
433,220.75,0.307,59.34,49.98,0.876,9:53:55 PM:673,1
434,220.64,0.277,51.30,49.97,0.839,9:53:56 PM:048,1
435,220.74,0.291,54.61,49.99,0.850,9:53:56 PM:425,1
436,220.79,0.307,58.13,49.96,0.858,9:53:56 PM:802,1
437,220.66,0.296,56.39,49.99,0.863,9:53:57 PM:181,1
438,220.68,0.298,56.79,49.97,0.863,9:53:57 PM:555,1
439,220.69,0.301,57.37,49.97,0.864,9:53:57 PM:928,1
440,220.67,0.300,56.52,49.98,0.854,9:53:58 PM:305,1
441,220.77,0.293,53.52,50.00,0.827,9:53:58 PM:678,1
442,220.62,0.319,62.28,49.98,0.885,9:53:59 PM:052,1
443,220.83,0.301,57.58,49.99,0.866,9:53:59 PM:440,1
444,220.86,0.291,55.45,49.97,0.863,9:53:59 PM:800,1
445,220.57,0.285,52.32,49.99,0.832,9:54:00 PM:190,1
446,220.79,0.269,50.04,49.99,0.842,9:54:00 PM:580,1
447,220.68,0.273,51.36,49.98,0.852,9:54:00 PM:955,1
448,220.72,0.297,57.23,49.99,0.873,9:54:01 PM:329,1
449,220.70,0.313,59.68,49.99,0.864,9:54:01 PM:704,1
450,220.63,0.302,58.35,49.99,0.876,9:54:02 PM:079,1
451,220.74,0.298,56.44,49.99,0.858,9:54:02 PM:455,1
452,220.93,0.281,53.35,49.98,0.859,9:54:02 PM:830,1
453,220.93,0.308,59.16,49.99,0.869,9:54:03 PM:190,1
454,221.03,0.253,46.88,49.99,0.838,9:54:03 PM:578,1
455,220.79,0.409,64.20,49.99,0.711,9:54:03 PM:951,1
456,220.93,0.325,63.66,50.01,0.887,9:54:04 PM:328,1
457,220.96,0.393,78.49,50.01,0.904,9:54:04 PM:703,1
458,220.97,0.299,57.71,50.00,0.873,9:54:05 PM:077,1
459,220.90,0.368,73.63,50.00,0.906,9:54:05 PM:453,1
460,220.91,0.329,64.16,50.01,0.883,9:54:05 PM:827,1
461,220.93,0.372,73.42,50.00,0.893,9:54:06 PM:201,1
462,221.14,0.307,59.55,50.01,0.877,9:54:06 PM:578,1
463,221.03,0.350,68.93,50.00,0.891,9:54:06 PM:951,1
464,221.03,0.336,65.60,50.02,0.883,9:54:07 PM:327,1
465,221.04,0.402,80.17,50.01,0.902,9:54:07 PM:706,1
466,220.97,0.401,81.40,50.02,0.919,9:54:08 PM:085,1
467,221.04,0.354,68.58,50.01,0.876,9:54:08 PM:459,1
468,220.91,0.282,53.67,50.02,0.862,9:54:08 PM:848,1
469,220.90,0.346,61.35,50.03,0.803,9:54:09 PM:237,1
470,221.15,0.268,49.24,50.02,0.831,9:54:09 PM:615,1
471,220.98,0.301,58.07,50.02,0.873,9:54:09 PM:989,1
472,220.99,0.294,55.86,50.03,0.860,9:54:10 PM:362,1
473,221.07,0.298,55.84,50.03,0.848,9:54:10 PM:738,1
474,220.95,0.283,52.71,50.02,0.843,9:54:11 PM:129,1
475,221.09,0.303,57.66,50.02,0.861,9:54:11 PM:505,1
476,221.02,0.297,55.55,50.03,0.846,9:54:11 PM:882,1
477,220.98,0.317,60.73,50.02,0.867,9:54:12 PM:256,1
478,221.07,0.299,57.52,50.03,0.870,9:54:12 PM:645,1
479,220.90,0.458,79.76,50.03,0.788,9:54:13 PM:037,1
480,221.04,0.340,65.05,50.02,0.866,9:54:13 PM:410,1
481,221.07,0.480,77.04,50.03,0.726,9:54:13 PM:803,1
482,220.91,0.262,49.01,50.04,0.847,9:54:14 PM:192,1
483,221.13,0.276,51.37,50.03,0.842,9:54:14 PM:568,1
484,221.08,0.291,53.79,50.03,0.836,9:54:14 PM:946,1
485,221.21,0.254,45.92,50.03,0.817,9:54:15 PM:322,1
486,221.13,0.331,65.29,50.03,0.892,9:54:15 PM:699,1
487,221.19,0.266,49.78,50.03,0.846,9:54:16 PM:074,1
488,221.24,0.315,59.60,50.03,0.855,9:54:16 PM:448,1
489,221.30,0.321,60.85,50.03,0.857,9:54:16 PM:823,1
490,221.16,0.369,73.98,50.03,0.906,9:54:17 PM:204,1
491,221.17,0.279,53.03,50.04,0.859,9:54:17 PM:578,1
492,221.10,0.279,52.56,50.04,0.852,9:54:17 PM:953,1
493,221.16,0.264,49.60,50.05,0.850,9:54:18 PM:328,1
494,221.27,0.305,56.76,50.04,0.841,9:54:18 PM:703,1
495,221.18,0.335,65.55,50.04,0.885,9:54:19 PM:079,1
496,221.17,0.310,60.17,50.04,0.878,9:54:19 PM:453,1
497,221.17,0.299,57.38,50.05,0.868,9:54:19 PM:828,1
498,221.17,0.320,61.60,50.04,0.870,9:54:20 PM:203,1
499,221.34,0.248,45.44,50.05,0.828,9:54:20 PM:577,1
500,221.24,0.295,55.99,50.04,0.858,9:54:20 PM:949,1
501,221.22,0.455,61.13,50.04,0.607,9:54:21 PM:322,1
502,221.19,0.320,61.67,50.05,0.871,9:54:21 PM:698,1
503,221.12,0.264,49.21,50.03,0.843,9:54:22 PM:071,1
504,221.23,0.283,52.71,50.06,0.842,9:54:22 PM:442,1
505,220.98,0.420,85.84,50.03,0.925,9:54:22 PM:830,1
506,221.04,0.320,59.75,50.05,0.845,9:54:23 PM:191,1
507,220.97,0.462,95.27,50.03,0.933,9:54:23 PM:566,1
508,221.04,0.326,62.35,50.04,0.865,9:54:23 PM:959,1
509,220.92,0.348,68.02,50.05,0.885,9:54:24 PM:334,1
510,221.14,0.375,74.47,50.05,0.898,9:54:24 PM:710,1
511,220.86,0.363,72.01,50.04,0.898,9:54:25 PM:084,1
512,220.71,0.422,85.94,50.04,0.923,9:54:25 PM:460,1
513,220.74,0.448,91.15,50.04,0.922,9:54:25 PM:854,1
514,220.76,0.362,69.90,50.04,0.875,9:54:26 PM:234,1
515,220.84,0.523,109.37,50.06,0.947,9:54:26 PM:625,1
516,220.87,0.403,81.54,50.02,0.916,9:54:26 PM:990,1
517,220.75,0.419,84.61,50.04,0.915,9:54:27 PM:365,1
518,220.73,0.380,70.98,50.03,0.846,9:54:27 PM:740,1
519,220.57,0.313,59.65,50.04,0.864,9:54:28 PM:118,1
520,220.68,0.362,71.57,50.04,0.896,9:54:28 PM:495,1
521,220.79,0.362,71.66,50.04,0.897,9:54:28 PM:873,1
522,220.80,0.382,76.17,50.04,0.903,9:54:29 PM:251,1
523,220.86,0.357,70.19,50.05,0.890,9:54:29 PM:628,1
524,220.84,0.382,76.80,50.04,0.910,9:54:30 PM:006,1
525,220.73,0.365,73.08,50.03,0.907,9:54:30 PM:380,1
526,220.87,0.366,73.17,50.03,0.905,9:54:30 PM:755,1
527,220.77,0.361,71.64,50.04,0.899,9:54:31 PM:144,1
528,220.84,0.376,75.58,50.04,0.910,9:54:31 PM:534,1
529,220.75,0.352,69.55,50.02,0.895,9:54:31 PM:926,1
530,220.64,0.380,75.82,50.02,0.904,9:54:32 PM:302,1
531,220.78,0.417,84.06,50.05,0.913,9:54:32 PM:694,1
532,220.84,0.321,62.37,50.02,0.880,9:54:33 PM:069,1
533,220.89,0.333,65.09,50.04,0.885,9:54:33 PM:442,1
534,220.90,0.345,68.32,50.03,0.897,9:54:33 PM:821,1
535,220.79,0.376,75.46,50.04,0.909,9:54:34 PM:200,1
536,220.93,0.338,66.67,50.03,0.893,9:54:34 PM:573,1
537,221.03,0.364,72.19,50.03,0.897,9:54:34 PM:948,1
538,220.89,0.342,67.66,50.04,0.896,9:54:35 PM:322,1
539,220.94,0.369,73.24,50.05,0.898,9:54:35 PM:700,1
540,220.82,0.337,66.52,50.03,0.894,9:54:36 PM:074,1
541,220.83,0.371,73.80,50.05,0.901,9:54:36 PM:446,1
542,220.97,0.274,51.47,50.04,0.850,9:54:36 PM:821,1
543,220.88,0.290,55.33,50.03,0.864,9:54:37 PM:196,1
544,220.99,0.302,58.51,50.04,0.877,9:54:37 PM:574,1
545,221.02,0.337,63.40,50.04,0.851,9:54:37 PM:952,1
546,220.99,0.247,44.86,50.04,0.822,9:54:38 PM:327,1
547,220.92,0.279,51.41,50.04,0.834,9:54:38 PM:701,1
548,221.00,0.254,46.34,50.04,0.826,9:54:39 PM:075,1
549,221.04,0.267,48.64,50.04,0.824,9:54:39 PM:453,1
550,220.91,0.276,52.16,50.04,0.855,9:54:39 PM:824,1
551,220.90,0.326,49.32,50.04,0.685,9:54:40 PM:200,1
552,221.03,0.254,46.22,50.03,0.823,9:54:40 PM:576,1
553,220.90,0.271,50.63,50.04,0.846,9:54:40 PM:948,1
554,220.78,0.307,47.51,50.03,0.701,9:54:41 PM:322,1
555,220.90,0.284,52.05,50.04,0.830,9:54:41 PM:695,1
556,220.82,0.361,54.76,50.04,0.687,9:54:42 PM:094,1
557,220.81,0.347,62.44,50.03,0.815,9:54:42 PM:463,1
558,220.80,0.472,57.50,50.04,0.552,9:54:42 PM:837,1
559,220.76,0.417,47.97,50.03,0.521,9:54:43 PM:211,1
560,220.84,0.266,49.17,50.04,0.837,9:54:43 PM:586,1
561,220.83,0.300,55.94,50.05,0.844,9:54:43 PM:960,1
562,220.74,0.346,54.01,50.03,0.707,9:54:44 PM:333,1
563,220.88,0.271,48.37,50.05,0.808,9:54:44 PM:708,1
564,220.75,0.248,45.80,50.04,0.837,9:54:45 PM:085,1
565,220.76,0.293,53.85,50.03,0.833,9:54:45 PM:460,1
566,220.95,0.273,49.70,50.03,0.824,9:54:45 PM:838,1
567,220.83,0.306,57.64,50.03,0.853,9:54:46 PM:212,1
568,221.02,0.262,48.00,50.03,0.829,9:54:46 PM:589,1
569,220.93,0.309,57.02,50.03,0.835,9:54:46 PM:964,1
570,220.72,0.328,63.67,50.04,0.880,9:54:47 PM:342,1
571,220.78,0.314,57.99,50.05,0.836,9:54:47 PM:718,1
572,220.80,0.264,48.89,50.05,0.839,9:54:48 PM:094,1
573,220.84,0.264,49.11,50.05,0.842,9:54:48 PM:470,1
574,220.77,0.410,83.13,50.05,0.918,9:54:48 PM:848,1
575,220.72,0.418,84.81,50.02,0.919,9:54:49 PM:227,1
576,220.71,0.411,83.12,50.03,0.916,9:54:49 PM:605,1
577,220.78,0.283,50.50,50.02,0.808,9:54:49 PM:979,1
578,220.79,0.310,59.01,50.01,0.862,9:54:50 PM:386,1
579,220.86,0.362,70.88,50.03,0.886,9:54:50 PM:763,1
580,220.86,0.336,60.07,50.04,0.809,9:54:51 PM:165,1
581,220.84,0.313,60.65,50.04,0.877,9:54:51 PM:542,1
582,220.82,0.437,88.31,50.03,0.915,9:54:51 PM:937,1
583,220.74,0.410,61.61,50.03,0.681,9:54:52 PM:316,1
584,220.87,0.275,48.55,50.02,0.799,9:54:52 PM:707,1
585,220.77,0.401,79.68,50.01,0.900,9:54:53 PM:087,1
586,220.85,0.374,73.19,50.03,0.886,9:54:53 PM:464,1
587,220.94,0.373,64.15,50.02,0.778,9:54:53 PM:841,1
588,220.88,0.425,84.36,50.03,0.899,9:54:54 PM:219,1
589,221.15,0.355,69.69,50.02,0.888,9:54:54 PM:594,1
590,220.94,0.360,71.52,50.02,0.899,9:54:54 PM:971,1
591,220.89,0.346,67.36,50.02,0.881,9:54:55 PM:334,1
592,221.01,0.326,61.63,50.01,0.855,9:54:55 PM:712,1
593,220.97,0.277,51.65,50.03,0.844,9:54:56 PM:097,1
594,221.05,0.376,73.52,50.02,0.885,9:54:56 PM:486,1
595,221.17,0.305,59.11,50.03,0.876,9:54:56 PM:850,1
596,221.07,0.312,58.87,50.02,0.854,9:54:57 PM:225,1
597,221.12,0.286,54.31,50.03,0.859,9:54:57 PM:603,1
598,221.12,0.324,62.34,50.01,0.870,9:54:57 PM:979,1
599,220.95,0.376,75.72,50.02,0.911,9:54:58 PM:359,1
600,221.04,0.392,79.05,50.01,0.912,9:54:58 PM:736,1
601,221.03,0.367,73.53,50.02,0.906,9:54:59 PM:100,1
602,221.09,0.355,68.81,50.02,0.877,9:54:59 PM:479,1
603,220.97,0.354,69.52,50.02,0.889,9:54:59 PM:857,1
604,220.69,0.368,73.90,49.99,0.910,9:55:00 PM:223,1
605,220.98,0.336,64.90,50.01,0.874,9:55:00 PM:599,1
606,220.93,0.338,66.63,50.01,0.892,9:55:00 PM:975,1
607,220.79,0.392,78.79,50.01,0.910,9:55:01 PM:355,1
608,220.91,0.371,73.27,50.02,0.894,9:55:01 PM:732,1
609,220.89,0.369,73.78,50.01,0.905,9:55:02 PM:111,1
610,220.83,0.450,92.75,50.01,0.933,9:55:02 PM:492,1
611,220.96,0.303,56.44,50.01,0.843,9:55:02 PM:872,1
612,220.93,0.398,77.26,50.02,0.879,9:55:03 PM:273,1
613,221.02,0.377,75.64,50.00,0.908,9:55:03 PM:654,1
614,221.08,0.353,70.16,49.99,0.899,9:55:04 PM:030,1
615,220.95,0.349,67.42,50.02,0.874,9:55:04 PM:404,1
616,221.11,0.361,70.60,49.99,0.885,9:55:04 PM:779,1
617,220.81,0.361,71.79,50.00,0.901,9:55:05 PM:145,1
618,220.87,0.359,71.58,49.98,0.903,9:55:05 PM:522,1
619,221.13,0.365,72.99,50.00,0.904,9:55:05 PM:899,1
620,221.08,0.378,75.88,50.01,0.908,9:55:06 PM:272,1
621,221.13,0.381,76.49,50.00,0.908,9:55:06 PM:654,1
622,221.18,0.364,73.00,50.01,0.907,9:55:07 PM:020,1
623,221.09,0.363,72.50,50.01,0.903,9:55:07 PM:410,1
624,221.18,0.374,74.31,50.01,0.898,9:55:07 PM:788,1
625,221.18,0.367,73.02,50.02,0.900,9:55:08 PM:164,1
626,221.10,0.380,76.60,50.01,0.912,9:55:08 PM:541,1
627,221.05,0.317,61.81,50.01,0.882,9:55:08 PM:923,1
628,221.13,0.356,70.96,50.01,0.901,9:55:09 PM:287,1
629,221.15,0.346,67.09,50.01,0.877,9:55:09 PM:667,1
630,221.19,0.379,76.13,49.99,0.908,9:55:10 PM:048,1
631,221.01,0.351,69.73,50.02,0.899,9:55:10 PM:410,1
632,221.22,0.374,75.43,49.99,0.912,9:55:10 PM:791,1
633,221.11,0.343,66.35,50.00,0.875,9:55:11 PM:163,1
634,221.05,0.338,65.44,50.01,0.876,9:55:11 PM:541,1
635,221.13,0.356,68.19,50.00,0.866,9:55:11 PM:923,1
636,221.10,0.375,75.26,50.01,0.908,9:55:12 PM:289,1
637,221.21,0.377,75.52,50.01,0.906,9:55:12 PM:670,1
638,221.06,0.332,65.50,50.01,0.892,9:55:13 PM:051,1
639,221.00,0.362,71.87,50.00,0.898,9:55:13 PM:430,1
640,221.15,0.364,72.84,50.01,0.905,9:55:13 PM:806,1
641,221.05,0.363,72.43,50.00,0.903,9:55:14 PM:181,1
642,221.12,0.232,41.51,49.99,0.809,9:55:14 PM:555,1
643,221.03,0.366,71.49,49.99,0.884,9:55:14 PM:933,1
644,220.84,0.385,77.84,50.01,0.915,9:55:15 PM:313,1
645,220.95,0.393,79.76,49.99,0.919,9:55:15 PM:679,1
646,221.03,0.391,78.98,50.01,0.914,9:55:16 PM:057,1
647,220.91,0.424,86.87,50.00,0.927,9:55:16 PM:438,1
648,221.15,0.396,79.70,50.01,0.910,9:55:16 PM:817,1
649,220.98,0.380,76.35,50.01,0.909,9:55:17 PM:198,1
650,220.86,0.372,74.55,50.00,0.907,9:55:17 PM:580,1
651,220.94,0.424,86.72,50.00,0.926,9:55:17 PM:945,1
652,220.90,0.385,77.76,49.99,0.914,9:55:18 PM:323,1
653,220.90,0.429,88.02,49.98,0.929,9:55:18 PM:700,1
654,220.99,0.408,83.19,50.01,0.923,9:55:19 PM:080,1
655,221.01,0.408,82.25,49.98,0.912,9:55:19 PM:459,1
656,221.11,0.370,73.23,49.99,0.895,9:55:19 PM:837,1
657,220.98,0.374,74.45,49.99,0.901,9:55:20 PM:218,1
658,220.93,0.446,91.47,49.99,0.928,9:55:20 PM:582,1
659,221.08,0.415,84.76,50.00,0.924,9:55:20 PM:972,1
660,221.04,0.409,83.27,49.99,0.921,9:55:21 PM:364,1
661,220.97,0.404,80.46,49.98,0.901,9:55:21 PM:756,1
662,220.96,0.370,73.16,49.99,0.895,9:55:22 PM:148,1
663,220.92,0.371,72.95,49.99,0.890,9:55:22 PM:528,1
664,220.90,0.372,73.63,49.99,0.896,9:55:22 PM:907,1
665,220.87,0.380,76.03,50.00,0.906,9:55:23 PM:287,1
666,220.93,0.368,73.76,49.99,0.907,9:55:23 PM:664,1
667,220.99,0.385,77.32,50.01,0.909,9:55:24 PM:043,1
668,220.92,0.385,77.02,50.00,0.905,9:55:24 PM:425,1
669,221.11,0.256,47.79,49.99,0.844,9:55:24 PM:810,1
670,220.96,0.307,57.92,50.00,0.854,9:55:25 PM:186,1
671,220.85,0.289,54.24,49.99,0.850,9:55:25 PM:561,1
672,221.00,0.323,63.11,50.00,0.884,9:55:25 PM:935,1
673,220.93,0.270,50.86,49.99,0.853,9:55:26 PM:310,1
674,221.06,0.314,58.17,49.99,0.838,9:55:26 PM:687,1
675,220.84,0.329,64.24,49.99,0.884,9:55:27 PM:066,1
676,220.78,0.334,63.90,49.99,0.867,9:55:27 PM:442,1
677,220.84,0.367,73.09,49.99,0.902,9:55:27 PM:821,1
678,220.77,0.398,80.89,49.98,0.921,9:55:28 PM:201,1
679,220.86,0.388,78.34,49.99,0.914,9:55:28 PM:580,1
680,221.02,0.330,62.24,49.99,0.853,9:55:28 PM:959,1
681,221.02,0.351,69.58,49.99,0.897,9:55:29 PM:334,1
682,221.00,0.416,83.71,49.99,0.911,9:55:29 PM:717,1
683,220.98,0.313,60.14,49.98,0.869,9:55:30 PM:095,1
684,220.81,0.401,80.21,49.99,0.906,9:55:30 PM:460,1
685,220.88,0.413,83.87,49.98,0.919,9:55:30 PM:839,1
686,220.97,0.396,80.39,49.99,0.919,9:55:31 PM:216,1
687,220.99,0.347,67.01,49.99,0.874,9:55:31 PM:591,1
688,221.04,0.392,78.78,49.99,0.909,9:55:31 PM:972,1
689,220.90,0.412,83.51,49.99,0.918,9:55:32 PM:353,1
690,221.12,0.384,77.71,49.98,0.915,9:55:32 PM:734,1
691,221.08,0.388,77.65,49.97,0.905,9:55:33 PM:113,1
692,221.15,0.372,73.85,49.98,0.898,9:55:33 PM:493,1
693,221.27,0.383,75.88,49.98,0.895,9:55:33 PM:872,1
694,221.25,0.406,82.15,49.98,0.915,9:55:34 PM:251,1
695,221.14,0.400,80.99,49.98,0.916,9:55:34 PM:629,1
696,221.20,0.411,83.11,49.99,0.914,9:55:35 PM:009,1
697,220.99,0.423,80.78,49.99,0.864,9:55:35 PM:392,1
698,221.02,0.377,69.96,50.01,0.840,9:55:35 PM:756,1
699,221.13,0.382,72.18,49.98,0.855,9:55:36 PM:132,1
700,221.16,0.380,75.37,50.00,0.897,9:55:36 PM:513,1
701,221.25,0.370,71.96,49.98,0.879,9:55:36 PM:894,1
702,221.07,0.471,84.46,49.99,0.811,9:55:37 PM:273,1
703,221.12,0.413,84.63,50.00,0.927,9:55:37 PM:655,1
704,221.26,0.397,75.89,49.99,0.864,9:55:38 PM:032,1
705,221.21,0.317,59.81,49.99,0.853,9:55:38 PM:409,1
706,221.24,0.432,78.75,49.98,0.824,9:55:38 PM:788,1
707,221.17,0.407,83.05,49.98,0.923,9:55:39 PM:170,1
708,221.19,0.427,87.52,50.00,0.927,9:55:39 PM:550,1
709,221.26,0.432,88.51,49.98,0.926,9:55:39 PM:943,1
710,221.10,0.392,77.81,50.00,0.898,9:55:40 PM:320,1
711,221.14,0.473,97.63,50.00,0.933,9:55:40 PM:698,1
712,221.13,0.374,74.79,49.99,0.904,9:55:41 PM:078,1
713,221.15,0.373,73.94,50.00,0.896,9:55:41 PM:450,1
714,221.19,0.434,89.23,49.99,0.929,9:55:41 PM:827,1
715,221.27,0.428,86.92,49.99,0.918,9:55:42 PM:208,1
716,221.38,0.394,75.20,49.98,0.862,9:55:42 PM:589,1
717,221.32,0.372,69.04,49.99,0.839,9:55:42 PM:964,1
718,221.24,0.408,82.50,49.97,0.914,9:55:43 PM:337,1
719,221.32,0.353,68.30,50.01,0.874,9:55:43 PM:718,1
720,221.29,0.442,74.68,49.98,0.763,9:55:44 PM:097,1
721,221.18,0.422,86.23,50.00,0.924,9:55:44 PM:488,1
722,221.34,0.407,82.54,50.00,0.916,9:55:44 PM:866,1
723,221.28,0.387,74.48,50.01,0.870,9:55:45 PM:239,1
724,221.43,0.303,57.80,49.99,0.862,9:55:45 PM:628,1
725,221.48,0.314,59.98,50.01,0.862,9:55:46 PM:010,1
726,221.59,0.370,70.29,49.99,0.857,9:55:46 PM:389,1
727,221.65,0.300,57.11,50.00,0.859,9:55:46 PM:770,1
728,221.46,0.418,78.25,50.01,0.845,9:55:47 PM:151,1
729,221.23,0.408,82.97,50.01,0.919,9:55:47 PM:531,1
730,221.40,0.333,63.40,49.98,0.860,9:55:47 PM:909,1
731,221.25,0.357,71.07,50.01,0.900,9:55:48 PM:301,1
732,221.30,0.404,81.40,50.01,0.910,9:55:48 PM:676,1
733,221.40,0.402,81.25,50.01,0.913,9:55:49 PM:052,1
734,221.33,0.393,74.40,50.02,0.855,9:55:49 PM:433,1
735,221.47,0.383,77.15,50.00,0.910,9:55:49 PM:814,1
736,221.37,0.399,80.62,50.01,0.913,9:55:50 PM:177,1
737,221.36,0.371,70.76,49.99,0.862,9:55:50 PM:557,1
738,221.30,0.376,75.38,50.02,0.906,9:55:50 PM:937,1
739,221.29,0.400,80.50,49.99,0.909,9:55:51 PM:303,1
740,221.21,0.417,85.12,50.02,0.923,9:55:51 PM:696,1
741,221.18,0.415,84.09,49.99,0.916,9:55:52 PM:077,1
742,221.18,0.330,60.69,50.01,0.831,9:55:52 PM:454,1
743,221.18,0.384,77.08,49.98,0.907,9:55:52 PM:834,1
744,221.17,0.424,85.91,50.01,0.916,9:55:53 PM:215,1
745,221.19,0.378,75.75,49.99,0.906,9:55:53 PM:590,1
746,221.24,0.387,77.67,49.99,0.907,9:55:53 PM:970,1
747,221.16,0.349,69.49,50.00,0.900,9:55:54 PM:345,1
748,221.14,0.335,63.62,49.99,0.859,9:55:54 PM:720,1
749,221.14,0.353,68.58,49.99,0.879,9:55:55 PM:084,1
750,221.04,0.331,63.80,50.01,0.872,9:55:55 PM:460,1
751,221.16,0.310,59.69,49.99,0.871,9:55:55 PM:837,1
752,220.89,0.375,69.90,49.99,0.844,9:55:56 PM:210,1
753,221.15,0.295,55.11,50.02,0.845,9:55:56 PM:601,1
754,221.17,0.363,67.55,50.00,0.841,9:55:56 PM:978,1
755,221.02,0.347,59.46,49.99,0.775,9:55:57 PM:354,1
756,221.09,0.483,60.01,49.99,0.562,9:55:57 PM:734,1
757,221.07,0.343,66.05,50.00,0.871,9:55:58 PM:111,1
758,221.00,0.379,69.59,49.99,0.831,9:55:58 PM:490,1
759,221.13,0.344,68.04,49.99,0.894,9:55:58 PM:867,1
760,221.13,0.421,84.98,50.01,0.913,9:55:59 PM:243,1
761,221.08,0.326,63.33,50.01,0.879,9:55:59 PM:628,1
762,221.13,0.410,82.01,49.99,0.905,9:56:00 PM:014,1
763,220.78,0.463,79.34,49.99,0.776,9:56:00 PM:391,1
764,220.94,0.414,82.51,49.97,0.902,9:56:00 PM:765,1
765,220.98,0.385,68.74,49.99,0.808,9:56:01 PM:145,1
766,220.84,0.382,69.97,49.99,0.829,9:56:01 PM:522,1
767,220.97,0.395,59.35,49.99,0.680,9:56:01 PM:900,1
768,220.89,0.389,78.39,49.99,0.912,9:56:02 PM:275,1
769,220.96,0.322,62.64,49.99,0.880,9:56:02 PM:653,1
770,220.96,0.388,70.54,49.99,0.823,9:56:03 PM:033,1
771,221.03,0.351,68.64,49.99,0.885,9:56:03 PM:409,1
772,221.09,0.375,75.09,49.98,0.906,9:56:03 PM:787,1
773,221.19,0.379,76.42,49.99,0.912,9:56:04 PM:165,1
774,221.06,0.351,69.84,49.98,0.900,9:56:04 PM:541,1
775,221.07,0.347,68.40,49.97,0.892,9:56:04 PM:917,1
776,220.92,0.326,63.60,49.97,0.883,9:56:05 PM:291,1
777,221.00,0.331,62.08,49.98,0.849,9:56:05 PM:679,1
778,221.12,0.322,62.77,49.98,0.882,9:56:06 PM:057,1
779,220.95,0.356,67.09,49.98,0.853,9:56:06 PM:429,1
780,221.16,0.285,53.88,49.99,0.855,9:56:06 PM:802,1
781,221.13,0.422,80.97,49.99,0.868,9:56:07 PM:178,1
782,221.13,0.394,46.09,49.98,0.529,9:56:07 PM:552,1
783,221.20,0.389,65.61,49.98,0.762,9:56:07 PM:945,1
784,221.10,0.321,59.88,49.98,0.844,9:56:08 PM:318,1
785,221.15,0.327,56.52,49.96,0.782,9:56:08 PM:708,1
786,221.25,0.375,74.41,49.97,0.897,9:56:09 PM:086,1
787,221.09,0.408,82.47,49.98,0.914,9:56:09 PM:463,1
788,221.25,0.299,55.49,49.98,0.839,9:56:09 PM:841,1
789,221.23,0.298,56.26,49.98,0.853,9:56:10 PM:219,1
790,221.14,0.341,67.50,49.97,0.895,9:56:10 PM:594,1
791,221.07,0.343,66.25,49.99,0.874,9:56:10 PM:966,1
792,220.89,0.410,83.23,49.97,0.919,9:56:11 PM:347,1
793,220.87,0.383,76.31,49.98,0.902,9:56:11 PM:725,1
794,221.13,0.383,60.63,49.97,0.716,9:56:12 PM:103,1
795,221.02,0.366,72.88,49.98,0.901,9:56:12 PM:480,1
796,220.90,0.500,103.92,49.97,0.941,9:56:12 PM:868,1
