??,??(V),??(A),??(W),??(Hz),????,??,??
29,218.09,0.251,45.20,49.97,0.826,8:12:26 PM:430,1
30,218.00,0.235,42.10,49.98,0.822,8:12:26 PM:802,1
31,218.02,0.282,50.78,49.96,0.826,8:12:27 PM:174,1
32,218.07,0.225,39.11,49.97,0.797,8:12:27 PM:546,1
33,218.14,0.294,54.38,49.97,0.848,8:12:27 PM:919,1
34,218.34,0.263,48.52,49.96,0.845,8:12:28 PM:292,1
35,218.22,0.273,49.46,50.00,0.830,8:12:28 PM:664,1
36,218.30,0.226,39.59,49.98,0.802,8:12:29 PM:036,1
37,218.15,0.281,50.21,49.98,0.819,8:12:29 PM:422,1
38,218.13,0.267,49.30,49.97,0.847,8:12:29 PM:796,1
39,218.19,0.277,51.56,49.98,0.853,8:12:30 PM:167,1
40,218.04,0.251,45.60,49.98,0.833,8:12:30 PM:539,1
41,218.19,0.288,52.06,49.98,0.828,8:12:30 PM:914,1
42,218.35,0.224,38.88,49.98,0.795,8:12:31 PM:286,1
43,218.32,0.268,48.63,49.99,0.831,8:12:31 PM:658,1
44,218.51,0.242,43.57,49.98,0.824,8:12:32 PM:046,1
45,218.29,0.297,54.85,49.98,0.846,8:12:32 PM:419,1
46,218.47,0.251,45.52,49.99,0.830,8:12:32 PM:793,1
47,218.55,0.267,48.57,49.98,0.832,8:12:33 PM:164,1
48,218.52,0.258,46.89,49.98,0.832,8:12:33 PM:535,1
49,218.36,0.293,54.98,49.98,0.859,8:12:33 PM:921,1
50,218.43,0.227,39.45,49.97,0.796,8:12:34 PM:295,1
51,218.34,0.274,47.36,49.98,0.792,8:12:34 PM:668,1
52,218.39,0.482,54.11,49.98,0.514,8:12:35 PM:039,1
53,218.38,0.369,58.55,49.98,0.727,8:12:35 PM:412,1
54,218.32,0.261,47.25,49.99,0.829,8:12:35 PM:783,1
55,218.42,0.347,66.96,49.98,0.884,8:12:36 PM:170,1
56,218.30,0.316,60.97,49.99,0.884,8:12:36 PM:542,1
57,218.34,0.315,60.91,49.98,0.886,8:12:36 PM:918,1
58,218.41,0.278,52.26,49.97,0.861,8:12:37 PM:292,1
59,218.30,0.317,59.31,49.99,0.857,8:12:37 PM:666,1
60,218.54,0.245,44.62,49.98,0.833,8:12:38 PM:040,1
61,218.53,0.374,73.55,49.98,0.900,8:12:38 PM:416,1
62,218.31,0.411,82.35,49.97,0.918,8:12:38 PM:785,1
63,218.39,0.432,75.14,49.99,0.796,8:12:39 PM:172,1
64,218.39,0.289,53.59,49.99,0.849,8:12:39 PM:545,1
65,218.35,0.302,56.64,49.98,0.859,8:12:39 PM:916,1
66,218.32,0.302,57.87,49.98,0.878,8:12:40 PM:291,1
67,218.33,0.344,56.96,50.01,0.758,8:12:40 PM:677,1
68,218.39,0.487,82.29,49.99,0.774,8:12:41 PM:052,1
69,218.37,0.400,76.90,49.99,0.880,8:12:41 PM:440,1
70,218.30,0.246,42.74,49.99,0.796,8:12:41 PM:829,1
71,218.48,0.256,47.03,50.00,0.841,8:12:42 PM:201,1
72,218.39,0.301,56.19,49.98,0.855,8:12:42 PM:573,1
73,218.41,0.274,47.85,49.99,0.800,8:12:42 PM:945,1
74,218.49,0.305,56.76,49.99,0.852,8:12:43 PM:320,1
75,218.28,0.331,60.20,49.98,0.833,8:12:43 PM:705,1
76,218.31,0.265,46.68,49.99,0.807,8:12:44 PM:077,1
77,218.29,0.318,61.08,49.99,0.880,8:12:44 PM:450,1
78,218.49,0.354,53.26,50.00,0.689,8:12:44 PM:823,1
79,218.38,0.364,68.86,50.01,0.866,8:12:45 PM:196,1
80,218.52,0.270,41.70,50.01,0.707,8:12:45 PM:580,1
81,218.46,0.297,54.91,50.00,0.846,8:12:45 PM:951,1
82,218.64,0.281,52.86,49.97,0.860,8:12:46 PM:323,1
83,218.40,0.282,52.24,50.00,0.848,8:12:46 PM:696,1
84,218.49,0.270,48.00,50.00,0.814,8:12:47 PM:069,1
85,218.42,0.350,67.26,50.02,0.880,8:12:47 PM:443,1
86,218.57,0.250,45.16,50.01,0.826,8:12:47 PM:816,1
87,218.72,0.253,46.01,49.99,0.832,8:12:48 PM:206,1
88,218.65,0.322,62.40,50.00,0.886,8:12:48 PM:580,1
89,218.63,0.278,45.70,49.99,0.752,8:12:48 PM:955,1
90,218.48,0.260,47.39,50.00,0.834,8:12:49 PM:325,1
91,218.56,0.280,52.07,50.01,0.851,8:12:49 PM:695,1
92,218.62,0.276,51.00,50.00,0.845,8:12:50 PM:082,1
93,218.55,0.385,74.86,50.02,0.890,8:12:50 PM:470,1
94,218.53,0.258,45.66,50.02,0.810,8:12:50 PM:841,1
95,218.43,0.286,52.71,50.00,0.844,8:12:51 PM:216,1
96,218.42,0.255,45.72,50.01,0.821,8:12:51 PM:587,1
97,218.40,0.296,55.81,50.02,0.863,8:12:51 PM:957,1
98,218.51,0.287,53.84,50.00,0.859,8:12:52 PM:343,1
99,218.41,0.294,54.36,50.00,0.847,8:12:52 PM:714,1
100,218.60,0.265,48.38,50.01,0.835,8:12:53 PM:088,1
101,218.69,0.290,54.89,50.03,0.865,8:12:53 PM:460,1
102,218.51,0.269,49.71,50.03,0.846,8:12:53 PM:835,1
103,218.43,0.302,55.47,50.02,0.841,8:12:54 PM:208,1
104,218.44,0.251,43.87,50.03,0.800,8:12:54 PM:595,1
105,218.38,0.353,69.50,50.01,0.902,8:12:54 PM:973,1
106,218.28,0.359,70.78,50.03,0.903,8:12:55 PM:344,1
107,218.37,0.322,60.71,50.01,0.863,8:12:55 PM:718,1
108,218.36,0.379,75.53,50.01,0.913,8:12:56 PM:092,1
109,218.33,0.421,84.27,50.01,0.917,8:12:56 PM:466,1
110,218.23,0.380,75.92,50.01,0.915,8:12:56 PM:839,1
111,218.28,0.398,79.59,50.01,0.916,8:12:57 PM:213,1
112,218.36,0.385,76.92,50.01,0.915,8:12:57 PM:589,1
113,218.43,0.351,69.30,50.02,0.904,8:12:57 PM:958,1
114,218.64,0.364,72.23,50.00,0.908,8:12:58 PM:345,1
115,218.46,0.340,64.81,50.01,0.873,8:12:58 PM:717,1
116,218.34,0.417,84.29,50.01,0.926,8:12:59 PM:090,1
117,218.31,0.428,86.77,50.02,0.929,8:12:59 PM:464,1
118,218.33,0.412,83.20,50.02,0.925,8:12:59 PM:839,1
119,218.25,0.426,86.39,50.02,0.929,8:13:00 PM:226,1
120,218.23,0.451,91.89,50.02,0.934,8:13:00 PM:614,1
121,218.46,0.443,90.18,50.03,0.932,8:13:00 PM:993,1
122,218.36,0.420,84.43,50.01,0.921,8:13:01 PM:381,1
123,218.37,0.433,88.00,50.02,0.931,8:13:01 PM:764,1
124,218.53,0.433,87.91,50.02,0.929,8:13:02 PM:135,1
125,218.54,0.426,86.43,50.03,0.928,8:13:02 PM:512,1
126,218.54,0.427,85.59,50.02,0.917,8:13:02 PM:884,1
127,218.70,0.421,85.29,50.02,0.926,8:13:03 PM:257,1
128,218.54,0.432,87.21,50.03,0.924,8:13:03 PM:632,1
129,218.46,0.427,86.58,50.02,0.928,8:13:04 PM:007,1
130,218.52,0.430,87.33,50.03,0.929,8:13:04 PM:396,1
131,218.57,0.446,91.11,50.04,0.935,8:13:04 PM:770,1
132,218.65,0.437,89.03,50.03,0.932,8:13:05 PM:132,1
133,218.57,0.425,85.91,50.03,0.925,8:13:05 PM:510,1
134,218.53,0.432,87.69,50.04,0.929,8:13:05 PM:896,1
135,218.58,0.427,86.27,50.03,0.924,8:13:06 PM:269,1
136,218.58,0.447,91.30,50.05,0.934,8:13:06 PM:645,1
137,218.63,0.446,91.10,50.03,0.934,8:13:07 PM:019,1
138,218.64,0.454,92.80,50.04,0.935,8:13:07 PM:392,1
139,218.50,0.460,94.19,50.04,0.937,8:13:07 PM:767,1
140,218.66,0.425,85.99,50.03,0.925,8:13:08 PM:144,1
141,218.83,0.435,88.52,50.04,0.930,8:13:08 PM:519,1
142,218.64,0.458,93.82,50.03,0.937,8:13:08 PM:892,1
143,218.53,0.452,92.33,50.05,0.935,8:13:09 PM:266,1
144,218.51,0.454,92.70,50.04,0.934,8:13:09 PM:638,1
145,218.58,0.448,91.47,50.04,0.934,8:13:10 PM:012,1
146,218.58,0.448,91.45,50.03,0.934,8:13:10 PM:388,1
147,218.52,0.444,90.55,50.03,0.933,8:13:10 PM:764,1
148,218.64,0.426,86.55,50.03,0.929,8:13:11 PM:136,1
149,218.42,0.435,88.17,50.05,0.928,8:13:11 PM:512,1
150,218.45,0.424,85.95,50.05,0.928,8:13:11 PM:889,1
151,218.52,0.430,87.31,50.02,0.929,8:13:12 PM:262,1
152,218.54,0.450,91.72,50.04,0.933,8:13:12 PM:652,1
153,218.53,0.427,86.48,50.04,0.927,8:13:13 PM:027,1
154,218.52,0.453,92.29,50.04,0.932,8:13:13 PM:417,1
155,218.46,0.418,84.69,50.03,0.927,8:13:13 PM:804,1
156,218.42,0.427,86.56,50.01,0.928,8:13:14 PM:179,1
157,218.43,0.399,80.09,50.04,0.919,8:13:14 PM:553,1
158,218.37,0.417,84.03,50.05,0.923,8:13:14 PM:925,1
159,218.55,0.377,75.22,50.04,0.913,8:13:15 PM:301,1
160,218.46,0.428,86.64,50.04,0.927,8:13:15 PM:679,1
161,218.48,0.399,80.38,50.02,0.922,8:13:16 PM:039,1
162,218.59,0.390,77.28,50.03,0.906,8:13:16 PM:425,1
163,218.53,0.360,71.27,50.04,0.906,8:13:16 PM:799,1
164,218.45,0.380,75.79,50.02,0.913,8:13:17 PM:173,1
165,218.46,0.380,75.25,50.03,0.906,8:13:17 PM:548,1
166,218.54,0.385,77.15,50.01,0.917,8:13:17 PM:924,1
167,218.51,0.488,100.42,50.02,0.942,8:13:18 PM:309,1
168,218.49,0.457,92.43,50.02,0.926,8:13:18 PM:697,1
169,218.46,0.413,83.14,50.02,0.922,8:13:19 PM:084,1
170,218.50,0.399,80.00,50.02,0.918,8:13:19 PM:457,1
171,218.48,0.346,67.79,50.03,0.897,8:13:19 PM:830,1
172,218.52,0.436,88.03,50.02,0.924,8:13:20 PM:204,1
173,218.55,0.395,79.12,50.01,0.917,8:13:20 PM:579,1
174,218.45,0.407,81.60,50.03,0.918,8:13:20 PM:954,1
175,218.47,0.412,82.97,50.01,0.922,8:13:21 PM:330,1
176,218.37,0.401,78.99,50.02,0.902,8:13:21 PM:704,1
177,218.38,0.383,76.59,50.03,0.916,8:13:22 PM:078,1
178,218.41,0.387,77.31,50.02,0.915,8:13:22 PM:455,1
179,218.46,0.383,75.95,50.02,0.908,8:13:22 PM:830,1
180,218.39,0.391,78.24,50.04,0.916,8:13:23 PM:203,1
181,218.26,0.388,77.75,50.01,0.918,8:13:23 PM:589,1
182,218.33,0.386,76.17,50.02,0.904,8:13:23 PM:976,1
183,218.26,0.409,82.28,50.03,0.922,8:13:24 PM:352,1
184,218.21,0.413,83.15,50.01,0.923,8:13:24 PM:726,1
185,218.16,0.399,80.05,50.02,0.920,8:13:25 PM:100,1
186,218.17,0.403,80.58,50.01,0.917,8:13:25 PM:471,1
187,218.22,0.406,81.62,50.02,0.921,8:13:25 PM:849,1
188,218.33,0.401,80.61,49.99,0.921,8:13:26 PM:223,1
189,218.24,0.395,79.13,50.01,0.918,8:13:26 PM:597,1
190,218.13,0.410,82.65,50.01,0.924,8:13:26 PM:972,1
191,218.03,0.396,79.27,50.00,0.918,8:13:27 PM:344,1
192,218.18,0.402,80.77,49.99,0.921,8:13:27 PM:719,1
193,218.30,0.413,82.26,49.99,0.912,8:13:28 PM:094,1
194,218.31,0.441,89.68,50.01,0.931,8:13:28 PM:468,1
195,218.23,0.400,80.28,50.00,0.920,8:13:28 PM:843,1
196,218.32,0.401,80.37,49.99,0.918,8:13:29 PM:215,1
197,218.11,0.393,78.85,50.00,0.920,8:13:29 PM:603,1
198,218.16,0.418,84.09,50.00,0.922,8:13:29 PM:977,1
199,218.20,0.402,80.82,49.99,0.921,8:13:30 PM:349,1
200,218.20,0.413,83.34,49.99,0.925,8:13:30 PM:735,1
201,218.40,0.373,73.96,50.00,0.908,8:13:31 PM:111,1
202,218.48,0.419,84.74,49.99,0.926,8:13:31 PM:483,1
203,218.31,0.409,82.06,49.99,0.919,8:13:31 PM:868,1
204,218.37,0.393,78.49,49.99,0.915,8:13:32 PM:239,1
205,218.37,0.406,81.62,49.99,0.921,8:13:32 PM:612,1
206,218.54,0.412,83.12,50.01,0.923,8:13:32 PM:982,1
207,218.44,0.411,82.94,49.99,0.924,8:13:33 PM:374,1
208,218.51,0.391,78.15,49.99,0.915,8:13:33 PM:748,1
209,218.41,0.424,85.83,49.99,0.927,8:13:34 PM:135,1
210,218.37,0.423,85.43,50.01,0.925,8:13:34 PM:506,1
211,218.33,0.397,79.60,49.99,0.918,8:13:34 PM:879,1
212,218.41,0.394,78.71,49.99,0.915,8:13:35 PM:255,1
213,218.42,0.404,81.22,50.00,0.920,8:13:35 PM:629,1
214,218.39,0.408,82.24,49.99,0.923,8:13:36 PM:002,1
215,218.46,0.407,81.13,49.99,0.912,8:13:36 PM:378,1
216,218.49,0.395,79.13,49.98,0.917,8:13:36 PM:754,1
217,218.42,0.291,52.23,49.98,0.822,8:13:37 PM:126,1
218,218.52,0.290,54.19,49.98,0.855,8:13:37 PM:499,1
219,218.64,0.275,47.97,50.00,0.798,8:13:37 PM:886,1
220,218.55,0.287,53.01,49.97,0.845,8:13:38 PM:257,1
221,218.26,0.298,56.77,49.99,0.873,8:13:38 PM:631,1
222,218.43,0.301,57.37,49.97,0.873,8:13:39 PM:006,1
223,218.43,0.326,61.88,49.98,0.869,8:13:39 PM:378,1
224,218.38,0.339,65.73,49.98,0.888,8:13:39 PM:751,1
225,218.40,0.336,65.34,49.98,0.890,8:13:40 PM:128,1
226,218.48,0.303,57.55,49.98,0.869,8:13:40 PM:499,1
227,218.53,0.304,57.61,49.96,0.867,8:13:40 PM:872,1
228,218.61,0.392,59.25,49.99,0.691,8:13:41 PM:260,1
229,218.56,0.307,56.72,49.98,0.845,8:13:41 PM:633,1
230,218.45,0.296,54.59,49.97,0.844,8:13:42 PM:005,1
231,218.51,0.257,46.92,49.99,0.836,8:13:42 PM:377,1
232,218.45,0.424,82.39,49.98,0.890,8:13:42 PM:751,1
233,218.50,0.337,64.54,49.98,0.877,8:13:43 PM:125,1
234,218.41,0.365,55.94,49.98,0.702,8:13:43 PM:498,1
235,218.41,0.294,54.85,49.97,0.854,8:13:43 PM:873,1
236,218.31,0.442,88.36,49.98,0.916,8:13:44 PM:260,1
237,218.30,0.354,68.54,49.98,0.887,8:13:44 PM:629,1
238,218.28,0.400,75.66,49.98,0.867,8:13:45 PM:003,1
239,218.31,0.429,65.95,49.99,0.704,8:13:45 PM:375,1
240,218.35,0.425,56.15,49.97,0.605,8:13:45 PM:749,1
241,218.40,0.290,53.24,49.98,0.841,8:13:46 PM:134,1
242,218.47,0.330,52.98,49.97,0.735,8:13:46 PM:506,1
243,218.19,0.377,72.21,49.97,0.878,8:13:46 PM:878,1
244,218.05,0.358,70.05,49.98,0.897,8:13:47 PM:264,1
245,218.29,0.385,60.88,49.98,0.724,8:13:47 PM:653,1
246,218.48,0.223,39.26,49.98,0.806,8:13:48 PM:042,1
247,218.40,0.321,59.52,49.96,0.849,8:13:48 PM:413,1
248,218.51,0.334,65.37,49.97,0.896,8:13:48 PM:792,1
249,218.45,0.356,70.16,49.97,0.902,8:13:49 PM:167,1
250,218.48,0.344,67.79,49.98,0.902,8:13:49 PM:541,1
251,218.46,0.373,74.25,49.97,0.911,8:13:49 PM:912,1
252,218.53,0.381,75.48,49.98,0.907,8:13:50 PM:280,1
253,218.56,0.388,76.83,49.97,0.906,8:13:50 PM:656,1
254,218.42,0.322,61.18,49.99,0.870,8:13:51 PM:033,1
255,218.33,0.343,66.25,49.97,0.885,8:13:51 PM:407,1
256,218.41,0.293,42.93,49.96,0.671,8:13:51 PM:778,1
257,218.32,0.254,45.44,49.97,0.819,8:13:52 PM:151,1
258,218.29,0.297,56.59,49.96,0.873,8:13:52 PM:525,1
259,218.32,0.317,60.77,49.96,0.878,8:13:52 PM:898,1
260,218.44,0.370,69.82,49.97,0.864,8:13:53 PM:272,1
261,218.40,0.296,53.79,49.98,0.832,8:13:53 PM:643,1
262,218.44,0.289,54.76,49.98,0.867,8:13:54 PM:015,1
263,218.41,0.264,48.24,49.97,0.837,8:13:54 PM:401,1
264,218.36,0.307,54.80,49.98,0.817,8:13:54 PM:772,1
265,218.31,0.261,46.30,49.98,0.813,8:13:55 PM:142,1
266,218.23,0.298,55.38,49.97,0.852,8:13:55 PM:516,1
267,218.24,0.274,51.22,49.96,0.857,8:13:55 PM:904,1
268,218.32,0.264,48.14,49.97,0.835,8:13:56 PM:263,1
269,218.28,0.323,61.46,49.97,0.872,8:13:56 PM:638,1
270,218.34,0.306,57.55,49.98,0.861,8:13:57 PM:013,1
271,218.26,0.275,49.82,49.97,0.830,8:13:57 PM:388,1
272,218.38,0.286,54.03,49.98,0.865,8:13:57 PM:761,1
273,218.46,0.314,58.74,49.97,0.856,8:13:58 PM:135,1
274,218.49,0.302,57.62,49.96,0.873,8:13:58 PM:511,1
275,218.57,0.259,45.42,49.98,0.802,8:13:58 PM:883,1
276,218.64,0.281,52.73,49.97,0.858,8:13:59 PM:258,1
277,218.61,0.304,52.27,49.97,0.787,8:13:59 PM:632,1
278,218.45,0.329,47.59,49.97,0.662,8:14:00 PM:004,1
279,218.50,0.270,47.94,49.98,0.813,8:14:00 PM:375,1
280,218.59,0.274,49.96,49.96,0.834,8:14:00 PM:761,1
281,218.60,0.270,47.67,49.98,0.808,8:14:01 PM:133,1
282,218.51,0.266,48.84,49.98,0.840,8:14:01 PM:507,1
283,218.49,0.288,53.86,49.95,0.856,8:14:01 PM:879,1
284,218.42,0.373,70.72,49.97,0.868,8:14:02 PM:270,1
285,218.43,0.297,54.46,49.98,0.839,8:14:02 PM:643,1
286,218.46,0.398,78.65,49.99,0.905,8:14:03 PM:016,1
287,218.54,0.435,87.43,49.98,0.920,8:14:03 PM:404,1
288,218.55,0.434,87.62,49.96,0.924,8:14:03 PM:776,1
289,218.41,0.471,95.93,49.99,0.932,8:14:04 PM:145,1
290,218.47,0.457,91.79,49.98,0.919,8:14:04 PM:517,1
291,218.35,0.448,90.47,49.97,0.925,8:14:04 PM:903,1
292,218.38,0.454,91.15,49.98,0.919,8:14:05 PM:275,1
293,218.30,0.466,94.81,49.96,0.932,8:14:05 PM:643,1
294,218.26,0.462,93.86,49.97,0.931,8:14:06 PM:032,1
295,218.22,0.447,90.84,49.98,0.931,8:14:06 PM:421,1
296,218.20,0.414,82.79,49.98,0.916,8:14:06 PM:791,1
297,218.25,0.481,97.71,49.96,0.931,8:14:07 PM:167,1
298,218.22,0.394,79.17,49.96,0.921,8:14:07 PM:538,1
299,218.30,0.455,91.83,49.97,0.925,8:14:07 PM:914,1
300,218.17,0.430,86.57,49.96,0.923,8:14:08 PM:287,1
301,218.25,0.465,93.89,49.97,0.925,8:14:08 PM:670,1
302,218.22,0.446,90.63,49.96,0.931,8:14:09 PM:045,1
303,218.13,0.481,97.84,49.97,0.932,8:14:09 PM:417,1
304,218.18,0.449,91.32,49.96,0.932,8:14:09 PM:789,1
305,218.27,0.453,91.68,49.97,0.927,8:14:10 PM:161,1
306,218.35,0.442,89.46,49.98,0.927,8:14:10 PM:533,1
307,218.31,0.481,98.19,49.99,0.935,8:14:10 PM:924,1
308,218.40,0.419,84.43,49.95,0.923,8:14:11 PM:311,1
309,218.29,0.469,95.11,49.97,0.929,8:14:11 PM:683,1
310,218.37,0.456,92.23,49.97,0.926,8:14:12 PM:055,1
311,218.32,0.409,82.51,49.98,0.924,8:14:12 PM:770,1
312,218.53,0.439,88.28,49.98,0.920,8:14:13 PM:203,1
313,218.50,0.443,90.04,49.97,0.930,8:14:13 PM:654,1
314,218.53,0.464,94.07,49.98,0.928,8:14:14 PM:024,1
315,218.49,0.470,94.75,49.99,0.923,8:14:14 PM:446,1
316,218.48,0.423,85.40,49.96,0.924,8:14:14 PM:973,1
317,218.60,0.439,88.37,49.97,0.921,8:14:15 PM:423,1
318,218.57,0.432,87.17,49.97,0.923,8:14:15 PM:873,1
319,218.62,0.443,89.03,49.98,0.919,8:14:16 PM:245,1
320,218.53,0.440,89.13,49.98,0.927,8:14:16 PM:632,1
321,218.36,0.467,95.06,49.99,0.932,8:14:17 PM:004,1
322,218.24,0.497,101.35,49.98,0.934,8:14:17 PM:392,1
323,218.10,0.418,84.42,49.97,0.926,8:14:17 PM:827,1
324,218.27,0.456,91.96,49.98,0.924,8:14:18 PM:199,1
325,218.19,0.467,95.38,49.99,0.936,8:14:18 PM:603,1
326,218.22,0.467,94.36,49.98,0.926,8:14:18 PM:975,1
327,218.16,0.468,94.75,49.98,0.928,8:14:19 PM:395,1
328,218.20,0.430,86.67,49.96,0.924,8:14:19 PM:828,1
329,218.24,0.460,93.18,49.98,0.928,8:14:20 PM:201,1
330,218.36,0.419,84.64,49.98,0.925,8:14:20 PM:621,1
331,218.30,0.398,80.09,49.99,0.922,8:14:21 PM:073,1
332,218.28,0.442,88.85,49.97,0.921,8:14:21 PM:447,1
333,218.28,0.423,85.29,49.96,0.924,8:14:21 PM:820,1
334,218.19,0.466,94.59,49.99,0.930,8:14:22 PM:193,1
335,218.16,0.421,84.87,49.96,0.924,8:14:22 PM:567,1
336,217.95,0.463,93.39,49.97,0.925,8:14:22 PM:952,1
337,218.32,0.434,87.62,49.98,0.925,8:14:23 PM:326,1
338,218.36,0.448,90.06,49.97,0.921,8:14:23 PM:698,1
339,218.44,0.437,88.72,49.96,0.929,8:14:24 PM:073,1
340,218.34,0.466,93.71,49.98,0.921,8:14:24 PM:447,1
341,218.34,0.434,87.99,49.99,0.929,8:14:24 PM:819,1
342,218.36,0.484,99.28,49.98,0.939,8:14:25 PM:206,1
343,218.39,0.425,85.46,49.97,0.921,8:14:25 PM:574,1
344,218.34,0.449,90.55,49.98,0.924,8:14:25 PM:944,1
345,218.46,0.404,81.43,49.97,0.923,8:14:26 PM:318,1
346,218.41,0.458,93.03,49.99,0.930,8:14:26 PM:701,1
347,218.33,0.426,85.71,49.98,0.921,8:14:27 PM:071,1
348,218.30,0.457,92.40,49.99,0.926,8:14:27 PM:444,1
349,218.26,0.407,81.58,49.97,0.918,8:14:27 PM:830,1
350,218.30,0.468,94.94,49.96,0.929,8:14:28 PM:202,1
351,218.59,0.452,91.65,49.98,0.928,8:14:28 PM:575,1
352,218.66,0.451,91.26,49.98,0.925,8:14:28 PM:946,1
353,218.61,0.435,88.50,49.97,0.931,8:14:29 PM:319,1
354,218.60,0.462,93.18,49.96,0.923,8:14:29 PM:706,1
355,218.47,0.444,89.76,49.98,0.925,8:14:30 PM:081,1
356,218.43,0.450,91.10,49.97,0.927,8:14:30 PM:456,1
357,218.43,0.462,94.00,49.98,0.932,8:14:30 PM:825,1
358,218.52,0.478,97.81,49.98,0.936,8:14:31 PM:199,1
359,218.63,0.444,90.02,49.98,0.927,8:14:31 PM:568,1
360,218.52,0.491,100.03,49.98,0.932,8:14:31 PM:956,1
361,218.56,0.436,87.95,49.98,0.923,8:14:32 PM:325,1
362,218.57,0.480,98.03,49.98,0.934,8:14:32 PM:697,1
363,218.50,0.433,87.62,49.96,0.926,8:14:33 PM:071,1
364,218.55,0.465,93.44,49.99,0.919,8:14:33 PM:455,1
365,218.57,0.480,98.30,49.97,0.937,8:14:33 PM:828,1
366,218.44,0.456,92.68,49.99,0.930,8:14:34 PM:200,1
367,218.42,0.448,91.34,49.97,0.933,8:14:34 PM:572,1
368,218.44,0.486,98.97,49.99,0.932,8:14:34 PM:959,1
369,218.38,0.550,114.21,49.99,0.951,8:14:35 PM:348,1
370,218.46,0.452,91.40,49.96,0.926,8:14:35 PM:716,1
371,218.34,0.440,88.91,49.99,0.925,8:14:36 PM:091,1
372,218.42,0.496,100.88,49.97,0.931,8:14:36 PM:465,1
373,218.45,0.435,87.88,49.97,0.925,8:14:36 PM:851,1
374,218.39,0.460,93.44,49.96,0.930,8:14:37 PM:238,1
375,218.44,0.441,89.44,49.99,0.928,8:14:37 PM:609,1
376,218.56,0.448,90.47,49.97,0.924,8:14:37 PM:980,1
377,218.39,0.443,89.09,49.98,0.921,8:14:38 PM:352,1
378,218.50,0.441,88.36,49.99,0.917,8:14:38 PM:727,1
379,218.51,0.465,94.34,49.96,0.928,8:14:39 PM:099,1
380,218.45,0.436,87.07,49.98,0.914,8:14:39 PM:488,1
381,218.41,0.448,90.91,49.97,0.929,8:14:39 PM:858,1
382,218.47,0.463,93.97,49.97,0.929,8:14:40 PM:229,1
383,218.62,0.429,86.53,49.98,0.923,8:14:40 PM:602,1
384,218.55,0.471,95.96,49.96,0.932,8:14:40 PM:988,1
385,218.71,0.457,92.37,49.98,0.924,8:14:41 PM:359,1
386,218.80,0.452,91.79,49.97,0.928,8:14:41 PM:733,1
387,218.70,0.445,89.47,49.97,0.919,8:14:42 PM:105,1
388,218.64,0.484,98.82,49.97,0.934,8:14:42 PM:476,1
389,218.53,0.479,97.75,49.99,0.934,8:14:42 PM:865,1
390,218.46,0.447,90.92,49.99,0.931,8:14:43 PM:239,1
391,218.66,0.464,93.97,49.97,0.926,8:14:43 PM:612,1
392,218.91,0.487,99.28,49.98,0.931,8:14:43 PM:984,1
393,218.85,0.469,95.62,49.98,0.932,8:14:44 PM:354,1
394,218.79,0.461,93.52,49.98,0.927,8:14:44 PM:726,1
395,218.63,0.463,94.47,49.98,0.933,8:14:45 PM:113,1
396,218.77,0.480,97.44,49.98,0.928,8:14:45 PM:483,1
397,218.81,0.433,87.24,49.98,0.921,8:14:45 PM:854,1
398,218.74,0.472,96.30,49.98,0.933,8:14:46 PM:227,1
