Date,Time,Virtual Memory Committed [MB],Virtual Memory Available [MB],Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Page File Usage [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],System Agent Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [°C],Core 0 [°C],Core 1 [°C],Core 2 [°C],Core 3 [°C],Core Distance to TjMAX (avg) [°C],Core 0 Distance to TjMAX [°C],Core 1 Distance to TjMAX [°C],Core 2 Distance to TjMAX [°C],Core 3 Distance to TjMAX [°C],CPU Package [°C],Core Max [°C],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [°C],CPU IA Cores [°C],CPU GT Cores (Graphics) [°C],VR VCC Temperature (SVID) [°C],Voltage Offsets (avg) [V],IA Voltage Offset [V],GT (Slice) Voltage Offset [V],CLR (CBo/LLC/Ring) Voltage Offset [V],GT (Unslice) Voltage Offset [V],Uncore/SA Voltage Offset [V],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total DRAM Power [W],Rest-of-Chip Power [W],PL1 Power Limit (Static) [W],PL2 Power Limit (Static) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU GT Usage [%],GPU Media Engine Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C3 Residency (avg) [%],Core 0 C3 Residency [%],Core 1 C3 Residency [%],Core 2 C3 Residency [%],Core 3 C3 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: DDR RAPL [Yes/No],IA: PCS (PECI) [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",PCH Temperature [°C],Ambient [°C],CPU [°C],CPU [RPM],Mainboard [RPM],Drive Temperature [°C],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],GPU Thermal Diode [°C],GPU Core Voltage (VDDC) [V],GPU Clock [MHz],GPU Memory Clock [MHz],GPU Utilization [%],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Encode 0 Usage [%],GPU Video Encode 1 Usage [%],GPU Computing (Compute 0) Usage [%],GPU Computing (Compute 1) Usage [%],GPU Fan PWM [%],GPU D3D Memory Dedicated [MB],GPU D3D Memory Dynamic [MB],PCIe Link Speed [GT/s],GPU Memory Usage [MB],GPU Memory Errors [],GPU VRM Voltage [V],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Total Errors []
8.4.2024,21:45:07,5466,11825,31.6,4577,11690,28.1,0,1.081,1.092,1.08,1.063,1.086,3291.1,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,675.5,856.7,609.6,596.1,834,499.5,729.2,738.6,539.8,675.5,60.5,73.7,57.9,57.9,47.4,68.4,47.4,68.4,63.2,73.7,60.5,100,20,26.2,17.2,17.6,25.6,14.2,21.5,22.1,15.5,20,33,33,33,33,33,33,48,49,49,47,48,52,51,51,53,52,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,48,76,0,0,0,0,0,0,20.767,9.95,0,0.916,10.879,65,81.3,349.1,0,0,0,0,0,0,0,0,0,23.8,25.6,31.5,23.6,24.4,29.4,20,27,28.4,20.6,5.9,1.6,5.3,3.6,12.9,45.9,47.9,45.7,51.8,38.3,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,807,1028,47,No,No,77786,44410,100,100,100,1.923,0.178,2702,342,40,0.825,300,150,66,14.2,0,0,0,0,0,0,28,387,70,2.5,1806,0,0.825,59.9,59.9,16.68,3.03,35,9,258.138,22.066,0
8.4.2024,21:45:07,5427,11863,31.3,4562,11705,28,0,0.885,0.892,0.885,0.888,0.875,2393.5,2393.5,2393.5,2393.5,2393.5,99.7,2393.5,997.3,496.2,504.1,182.6,573.3,1037.7,514.9,178.3,628.9,349.7,496.2,11.9,10,10,15,25,5,5,15,10,25,11.9,100,15,15.9,5.5,16.8,31.7,16.7,4.8,18.8,10.2,15.1,24,24,24,24,24,24,48,50,49,46,47,52,50,51,54,53,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,51,51,48,77,0,0,0,0,0,0,22.918,12.085,0,0.676,10.841,65,81.3,349.1,0,0,0,0,0,0,0,0,0,23.1,13.4,13.8,5.1,15.7,27,14,4.9,17.1,9.4,5.3,4.8,6.9,6.2,3.3,61.1,68.9,42.3,68.6,64.5,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,805,1027,47,No,No,77786,44410,100,93,100,1.954,1.061,2702,342,40,0.825,300,150,0,1.7,0,0,0,0,0,0,28,387,70,2.5,1806,0,0.8,59.9,59.9,16.68,3.03,35,9,236.799,13.785,0
8.4.2024,21:45:07,5429,11862,31.3,4557,11710,28,0,1.189,1.212,1.18,1.183,1.181,3766.7,3691.9,3791.6,3791.6,3791.6,99.8,3791.6,997.8,626.6,643.6,516,854.2,602.7,597.8,393.1,836.9,568.8,626.6,20.4,26.3,15.8,26.3,15.8,21.1,5.3,26.3,26.3,26.3,20.4,100,19.3,20.1,15.6,26.7,18.4,18.4,11.5,25.7,17.6,19.3,37.8,37,38,38,38,38,50,50,49,47,54,50,50,51,53,46,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,48,76,0,0,0,0,0,0,22.624,12.329,0,0.81,10.331,65,81.3,349.2,0,0,0,0,0,0,0,0,0,23.4,18.5,19.2,14.4,25.7,16.5,17.9,11.6,26,16.6,7.7,10.2,10.7,7.6,2.1,50.8,50.7,41.4,60,51,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,806,1027,47,No,No,77786,44410,100,100,100,1.077,0.107,2703,342,40,0.825,300,150,0,7.4,0,0,0,0,0,0,28,393,70,2.5,1818,0,0.8,59.9,59.9,16.68,3.03,35,9,193.899,34.712,0
8.4.2024,21:45:07,5421,11870,31.3,4550,11717,27.9,0,1.204,1.191,1.195,1.214,1.213,3812.9,3688.3,3788,3887.6,3887.6,99.7,3688.3,996.8,586.6,1118.4,300,877.2,352.5,486,156.1,1028.9,373.7,586.6,15.1,30,5,25,15.8,10,5.3,20,10,30,15.1,100,17.5,34.9,8.5,25.4,10.5,15.6,3.8,31.9,9.5,17.5,38.3,37,38,39,39,37,57,56,59,48,64,43,44,41,52,36,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,48,76,0,0,0,0,0,0,23.959,13.199,0,0.726,10.834,65,81.3,348.9,0,0,0,0,0,0,0,0,0,27.8,15.7,29.9,8,23.6,9.4,13,4.3,27.1,10,4.6,6.2,1.7,4.5,5.9,59.4,48.7,62.9,74.7,51.3,1063.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,802,1027,47,No,No,77786,44410,100,100,100,4.186,0.174,2704,342,40,0.825,300,150,0,0.9,0,0,0,0,0,0,28,393,70,2.5,1819,0,0.825,36.8,34.2,27.19,2.81,35,9,118.401,8.848,0
8.4.2024,21:45:08,5421,11869,31.3,4548,11719,27.9,0,1.192,1.173,1.196,1.202,1.199,3841.5,3691.9,3891.4,3891.4,3891.4,99.8,3891.4,997.8,690.8,396.1,272.1,963.7,970.5,604.7,306.1,1737.3,276.1,690.8,15.8,11.1,5.6,16.7,26.3,5.6,5.3,50,5.6,50,15.8,100,21.6,13.9,7.9,31.2,28.5,19,8.8,54.3,8.9,21.6,38.5,37,39,39,39,39,49,50,49,47,49,51,50,51,53,51,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,49,76,0,0,0,0,0,0,29.258,18.407,0,0.575,10.825,65,81.3,349.2,0,0,0,0,0,0,0,0,0,6.4,17.9,10.4,7.2,24.9,24.7,15.8,8.1,44.9,7.2,3.5,3.3,6.3,3.8,0.6,57.5,75.4,41.2,69.3,44.2,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,808,1027,47,No,No,77786,44410,100,100,100,0.95,2.405,2704,343,40,0.825,300,150,0,0,0,0,0,0,0,0,28,393,70,2.5,1819,0,0.825,36.8,34.2,27.19,2.81,35,9,126.049,16.575,0
8.4.2024,21:45:08,5422,11869,31.3,4556,11711,28,0,0.854,0.853,0.856,0.853,0.855,2194.6,2194.6,2194.6,2194.6,2194.6,99.8,2194.6,997.6,527.3,780,265.3,567.5,207.6,634.6,198,508.8,1056.8,527.3,14.5,21.1,10.5,10.5,10.5,21.1,0,15.8,26.3,26.3,14.5,100,15.6,24.3,7.1,17,5.5,19.8,4.8,14.7,31.5,15.6,22,22,22,22,22,22,49,50,49,47,49,51,50,51,53,51,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,48,76,0,0,0,0,0,0,21.77,10.949,0,0.669,10.855,65,81.3,349.1,0,0,0,0,0,0,0,0,0,22.2,18.5,26.9,11.2,19.5,9,21.3,8.7,18.8,32.2,4.4,0.2,5.6,4.3,7.5,51.7,55,58.9,55.6,37.1,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,807,1028,47,No,No,77786,44410,100,100,100,4.586,0.294,2706,343,40,0.825,300,150,0,1.1,0,0,0,0,0,0,28,393,70,2.5,1819,0,0.825,36.8,34.2,27.19,2.81,35,9,113.85,2607.133,0
8.4.2024,21:45:08,5421,11870,31.3,4553,11713,27.9,0,1.188,1.18,1.188,1.161,1.224,3789.8,3789.8,3789.8,3789.8,3789.8,99.7,3789.8,997.3,828.4,1009.7,520.2,1295.1,660.8,892,916.4,746.9,586.4,828.4,26.3,42.1,10.5,31.6,26.3,21.1,36.8,21.1,21.1,42.1,26.3,100,26.4,32.8,15.9,41.9,20.8,28.8,28.5,24.2,18.6,26.4,38,38,38,38,38,38,51,52,53,48,49,50,48,47,52,51,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,49,76,0,0,0,0,0,0,26.696,16.183,0,0.869,10.546,65,81.3,349.1,0,0,0,0,0,0,0,0,0,17,23.1,27.9,14.7,36,18.2,24.4,25.5,20.7,16.9,7.1,7.2,3.4,3.6,14.3,36.1,33.9,37,34.7,38.7,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,804,1027,47,No,No,77786,44410,100,100,100,3.429,0.124,2707,343,40,0.825,300,150,3,7.7,0,0,0,0,0,0,28,393,70,2.5,1818,0,0.825,67,59.9,14.92,0.94,35,10,134.177,3091.396,0
8.4.2024,21:45:09,5421,11870,31.3,4554,11713,27.9,0,1.165,1.213,1.137,1.162,1.15,3691,3691,3691,3691,3691,99.8,3691,997.6,588.5,869,175.3,810.6,218.6,1332.3,157.7,744.6,399.8,588.5,13.1,15,5,15,5,40,0,25,0,40,13.1,100,18.4,28.3,4.6,26,5.9,42.7,4.6,22.6,12.2,18.4,37,37,37,37,37,37,52,51,53,48,55,48,49,47,52,45,56,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,49,76,0,0,0,0,0,0,24.136,13.743,0,0.825,10.417,65,81.3,349.1,0,0,0,0,0,0,0,0,0,21.1,15.7,23.5,4.7,21.6,5.9,35.5,4.2,19.9,10.7,10.8,9.1,10.8,9.6,13.8,48,52,53,40.5,46.4,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,802,1027,47,No,No,77786,44410,100,100,100,2.491,0.091,2707,343,40,0.825,300,150,3,7.6,0,0,0,0,0,0,28,386,70,2.5,1812,0,0.825,67,59.9,14.92,0.94,35,10,52.544,0.2,0
8.4.2024,21:45:09,5414,11877,31.3,4553,11714,27.9,0,1.206,1.227,1.21,1.215,1.171,3765.8,3691,3790.7,3790.7,3790.7,99.8,3790.7,997.6,627.4,506.8,161.2,568.6,289.1,862,806.6,536.3,1288.2,627.4,16.3,15,5,10,10,30,20,5,35,35,16.3,100,18.9,15.5,4,17.3,8.7,27.1,24.2,15.7,39.1,18.9,37.8,37,38,38,38,38,57,51,49,63,66,43,49,51,37,34,65,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,50,76,0,0,0,0,0,0,24.831,14.017,0,0.743,10.851,65,81.3,349.1,0,0,0,0,0,0,0,0,0,18.6,17.5,15,4.6,16.2,8.3,23.7,21.4,15.2,35.5,2.3,2.8,1.8,0,4.5,59,73,69,52.1,41.9,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,804,1028,47,No,No,77786,44410,100,100,100,2.379,0.143,2708,343,40,0.825,300,150,0,7.5,0,0,0,0,0,0,28,386,70,2.5,1812,0,0.825,67,59.9,14.92,0.94,35,10,30.489,0.648,0
8.4.2024,21:45:09,5405,11886,31.2,4551,11716,27.9,0,1.193,1.202,1.2,1.198,1.17,3690,3690,3690,3690,3690,99.7,3690,997.3,1225.3,1268.6,1241.6,1470.2,1726.6,1317.1,829.9,1232.7,715.4,1225.3,31.3,25,35,40,50,30,30,20,20,50,31.3,100,38.2,40,37.9,45.6,54.2,42,25,39.4,21.7,38.2,37,37,37,37,37,37,54,54,58,52,52,46,46,42,48,48,59,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,50,77,0,0,0,0,0,0,33.775,23.488,0,1.063,10.341,65,81.3,349.1,0,0,0,0,0,0,0,0,0,0.7,32.7,34,33,39.2,45.8,35.1,22.3,33,19.3,5.3,9.8,0.3,4.8,6.2,33,25.4,22.2,42.1,42.4,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48.5,44,32,805,1027,47,No,No,77786,44410,100,100,100,1.945,0.12,2709,343,40,0.825,300,150,5,14.4,0,0,0,0,0,0,28,376,70,2.5,1802,0,0.825,60,60,16.68,0.33,35,10,55.016,0.21,0
8.4.2024,21:45:10,5405,11886,31.2,4551,11716,27.9,0,0.969,0.989,0.96,0.963,0.962,2792.5,2792.5,2792.5,2792.5,2792.5,99.7,2792.5,997.3,558.8,827.2,314.7,408,353.9,695.8,658.6,510,702.1,558.8,35.6,70,20,55,20,20,40,25,35,70,35.6,100,16.8,25.9,8.8,12.1,9.9,21.5,19.6,15.3,20.9,16.7,28,28,28,28,28,28,47,49,47,45,47,53,51,53,55,53,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,51,51,48,76,0,0,0,0,0,0,21.551,10.698,0,0.738,10.859,65,81.3,349.1,0,0,0,0,0,0,0,0,0,31.4,18.3,28.5,12.6,14.8,11.3,20.3,19.1,19.3,20.4,1.1,1.4,0.5,2.3,0.2,61.5,60.9,70,58.3,56.7,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48.5,44,32,805,1027,47,No,No,77786,44410,100,100,100,3.039,0.168,2709,343,40,0.825,300,150,5,6.8,0,0,0,0,0,0,28,335,70,2.5,1762,0,0.8,60,60,16.68,0.33,35,10,32.517,0,0
8.4.2024,21:45:10,5408,11883,31.2,4560,11707,28,0,1.197,1.215,1.167,1.189,1.217,3739.9,3789.8,3690,3690,3789.8,99.7,3690,997.3,989.9,854.9,788.3,1274.9,1338.4,843.7,1000.8,922,895.8,989.9,57.2,63.2,57.9,47.4,68.4,57.9,42.1,63.2,57.9,68.4,57.2,100,31.1,27.6,25.2,39.9,42,26.6,31.2,28.6,28,31.2,37.5,38,37,37,38,37,55,52,68,48,50,46,48,32,52,50,68,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,49,76,0,0,0,0,0,0,30.611,19.773,0,0.876,10.881,65,81.3,349.1,0,0,0,0,0,0,0,0,0,2.7,27,23.2,21.3,35,35.5,23.1,27,26.8,24.1,6.8,9,3.2,6.2,8.6,37.5,45,22.9,40.8,41,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,805,1027,47,No,No,77786,44410,100,100,100,2.926,0.346,2710,343,40,0.825,300,150,0,13.7,0,0,0,0,0,0,28,334,70,2.5,1760,0,0.825,60,60,16.68,0.33,35,10,155.636,27.895,0
8.4.2024,21:45:10,5409,11882,31.2,4550,11717,27.9,0,0.979,0.986,0.981,0.975,0.971,2992.7,2992.7,2992.7,2992.7,2992.7,99.8,2992.7,997.6,678,1395.4,270.8,692.5,529.8,406.7,488.1,1183.7,456.7,678,15.4,31.6,0,10.5,11.1,5.3,0,42.1,22.2,42.1,15.4,100,21,44.2,8,21.2,16,13.1,14.6,36.7,13.7,21,30,30,30,30,30,30,48,50,47,46,47,53,50,53,54,53,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,49,76,0,0,0,0,0,0,26.845,16.023,0,0.658,10.838,65,81.3,349.1,0,0,0,0,0,0,0,0,0,17.5,17.8,36.3,7.2,18,14,10.8,12.9,30.7,12.1,2.1,2.2,0,1.2,4.8,59.1,52.9,65.5,72.3,45.8,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,808,1028,47,No,No,77786,44410,100,100,100,2.167,2.316,2711,344,40,0.825,300,150,0,3.1,0,0,0,0,0,0,28,334,70,2.5,1760,0,0.8,60,60,16.68,0.33,35,10,44.866,28.416,0
8.4.2024,21:45:10,5410,11881,31.2,4549,11718,27.9,0,1.202,1.189,1.221,1.215,1.185,3739.9,3690,3690,3789.8,3789.8,99.7,3789.8,997.3,713.9,732.6,1214.9,1066.7,470.2,772.3,128.1,777.4,548.9,713.9,19.6,26.3,31.6,31.6,10,26.3,0,21.1,10,31.6,19.6,100,21.6,22.9,36.5,32.7,14,24,3.3,23.2,15.9,21.6,37.5,37,37,38,38,38,59,68,68,49,50,41,32,32,51,50,68,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,49,76,0,0,0,0,0,0,27.08,16.286,0,0.64,10.828,65,81.3,349.1,0,0,0,0,0,0,0,0,0,16.3,19.6,19.6,32.3,28.3,13.1,22.4,3.7,20.5,16.8,0.8,0,1.3,1.3,0.7,59.3,46.1,60.4,71.2,59.5,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,807,1028,47,No,No,77786,44410,100,100,100,3.031,0.214,2712,344,40,0.825,300,150,0,0,0,0,0,0,0,0,28,334,70,2.5,1760,0,0.825,60,60,16.68,0.6,35,10,45.109,10.713,0
8.4.2024,21:45:11,5412,11878,31.3,4553,11714,27.9,0,1.149,1.179,1.135,1.144,1.14,3691,3691,3691,3691,3691,99.8,3691,997.6,909.2,1315.2,941.3,1296.5,522.3,1128.7,520.1,958.1,591.3,909.2,38.2,57.9,42.1,63.2,15.8,36.8,21.1,36.8,31.6,63.2,38.2,100,28.8,43,29.2,42.2,15.8,35.9,15.4,30.8,17.8,28.8,37,37,37,37,37,37,49,51,49,48,49,51,49,51,52,51,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,49,77,0,0,0,0,0,0,29.727,19.31,0,0.814,10.441,65,81.3,349.1,0,0,0,0,0,0,0,0,0,14.2,24.3,35.1,24.9,34.6,14.1,30.1,14.1,25.8,15.8,4.6,3,4.6,6.9,3.9,34.6,21.3,38.6,36.6,41.9,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,806,1027,47,No,No,77786,44410,100,69.1,100,6.167,0.052,2714,344,40,0.825,300,150,0,6.6,0,0,0,0,0,0,28,323,70,2.5,1751,0,0.8,60,60,16.68,0.6,35,11,117.893,3588.393,0
8.4.2024,21:45:11,5416,11874,31.3,4561,11705,28,0,1.197,1.176,1.209,1.218,1.186,3841.5,3691.9,3891.4,3891.4,3891.4,99.8,3791.6,997.8,777.5,589.2,333.5,1256.8,445.9,751.2,1202.2,718.5,923,777.5,17.5,25,5,20,10,10,30,15,25,30,17.5,100,23.8,18.2,9.6,38.7,13,23.6,36.6,21.9,28.8,23.8,38.5,37,39,39,39,38,54,53,56,52,53,47,47,44,48,47,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,50,76,0,0,0,0,0,0,28.801,18.028,0,0.869,10.889,65,81.3,349.2,0,0,0,0,0,0,0,0,0,12.1,20.6,15.8,9,33.1,11.9,20.1,31.6,19,24.3,3.3,3.6,2.4,4.6,2.8,50.8,67.1,47,40.3,48.9,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,44,32,806,1027,47,No,No,77786,44410,100,100,100,7.616,0.349,2716,344,40,0.825,300,150,0,6.5,0,0,0,0,0,0,28,319,70,2.5,1748,0,0.825,60,60,16.68,0.6,35,11,47.301,1.34,0
