Date,Time,Virtual Memory Committed [MB],Virtual Memory Available [MB],Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Page File Usage [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],System Agent Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [°C],Core 0 [°C],Core 1 [°C],Core 2 [°C],Core 3 [°C],Core Distance to TjMAX (avg) [°C],Core 0 Distance to TjMAX [°C],Core 1 Distance to TjMAX [°C],Core 2 Distance to TjMAX [°C],Core 3 Distance to TjMAX [°C],CPU Package [°C],Core Max [°C],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [°C],CPU IA Cores [°C],CPU GT Cores (Graphics) [°C],VR VCC Temperature (SVID) [°C],Voltage Offsets (avg) [V],IA Voltage Offset [V],GT (Slice) Voltage Offset [V],CLR (CBo/LLC/Ring) Voltage Offset [V],GT (Unslice) Voltage Offset [V],Uncore/SA Voltage Offset [V],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total DRAM Power [W],Rest-of-Chip Power [W],PL1 Power Limit (Static) [W],PL2 Power Limit (Static) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU GT Usage [%],GPU Media Engine Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C3 Residency (avg) [%],Core 0 C3 Residency [%],Core 1 C3 Residency [%],Core 2 C3 Residency [%],Core 3 C3 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: DDR RAPL [Yes/No],IA: PCS (PECI) [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",PCH Temperature [°C],Ambient [°C],CPU [°C],CPU [RPM],Mainboard [RPM],Drive Temperature [°C],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],GPU Thermal Diode [°C],GPU Core Voltage (VDDC) [V],GPU Clock [MHz],GPU Memory Clock [MHz],GPU Utilization [%],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Encode 0 Usage [%],GPU Video Encode 1 Usage [%],GPU Computing (Compute 0) Usage [%],GPU Computing (Compute 1) Usage [%],GPU Fan PWM [%],GPU D3D Memory Dedicated [MB],GPU D3D Memory Dynamic [MB],PCIe Link Speed [GT/s],GPU Memory Usage [MB],GPU Memory Errors [],GPU VRM Voltage [V],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Total Errors [],,
8.4.2024,20:22:26.379,5254,12037,30.3,4529,11737,27.8,0.0,1.052,1.032,1.032,1.028,1.118,3192.2,3092.4,3092.4,3092.4,3491.5,99.8,3092.4,997.6,531.1,667.6,498.2,734.6,434.9,614.9,378.5,537.0,383.0,531.1,11.3,10.0,15.0,10.0,10.0,10.0,5.0,10.0,20.0,20.0,11.3,100.0,15.8,20.4,14.9,22.2,12.4,18.1,11.7,15.7,11.4,15.8,32.0,31.0,31.0,31.0,35.0,31.0,52,52,56,49,52,48,48,44,51,48,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,50,77,0.000,0.000,0.000,0.000,0.000,0.000,14.039,10.854,0.000,0.764,3.215,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.4,14.8,18.6,13.7,20.3,12.6,17.4,10.4,15.0,10.6,2.8,7.2,0.0,3.6,0.5,65.2,55.5,65.8,66.6,73.0,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.5,46.0,32.0,821,1042,44,No,No,77769,44386,100.0,100.0,100.0,15.890,0.026,3011,594,47,0.950,300.0,1125.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,32.0,236,65,8.0,1103,0,0.800,27.9,27.8,35.80,1.42,205,8,84.097,0.200,0,,
8.4.2024,20:22:26.687,5253,12037,30.3,4534,11733,27.8,0.0,1.231,1.218,1.237,1.238,1.229,3839.6,3789.8,3789.8,3889.5,3889.5,99.7,3789.8,997.3,782.1,838.2,735.7,1089.4,493.1,1446.0,507.7,514.8,632.1,782.1,17.6,15.0,20.0,25.0,10.0,30.0,15.8,10.0,15.0,30.0,17.6,100.0,24.0,26.2,21.8,33.6,14.1,45.5,15.0,16.6,19.4,24.0,38.5,38.0,38.0,39.0,39.0,38.0,55,66,51,52,51,45,34,49,48,49,66,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,51,77,0.000,0.000,0.000,0.000,0.000,0.000,19.119,15.959,0.000,0.777,3.228,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.6,21.1,22.7,19.9,29.6,13.5,38.7,13.7,13.9,17.0,8.5,16.8,16.4,0.5,0.4,49.8,41.1,41.2,48.5,68.6,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.5,46.0,32.0,824,1041,44,No,No,77769,44386,100.0,100.0,100.0,72.939,0.119,3033,594,46,0.950,300.0,1125.0,9.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,27.9,27.8,35.80,1.42,205,8,204.834,0.200,0,,
8.4.2024,20:22:26.989,5250,12041,30.3,4530,11736,27.8,0.0,1.188,1.212,1.189,1.139,1.211,3764.8,3789.8,3690.0,3690.0,3889.5,99.7,3789.8,997.3,545.3,558.9,484.6,966.9,376.3,810.5,221.7,541.6,401.6,545.3,23.6,36.8,10.5,31.6,21.1,36.8,15.0,21.1,15.8,36.8,23.6,100.0,16.0,16.5,13.8,30.1,10.1,25.4,5.5,15.4,11.3,16.0,37.8,38.0,37.0,37.0,39.0,38.0,49,50,49,47,48,52,50,51,53,52,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,50,77,0.000,0.000,0.000,0.000,0.000,0.000,12.605,9.382,0.000,0.763,3.208,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.3,23.7,25.4,23.3,36.4,18.8,32.5,12.4,23.7,16.6,0.0,0.0,0.0,0.0,0.0,52.1,55.4,49.0,39.8,64.2,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.0,46.0,32.0,828,1042,44,No,No,77769,44386,100.0,100.0,100.0,4.162,0.026,3034,594,46,0.950,300.0,1125.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,27.9,27.8,35.80,1.42,205,8,110.029,0.000,0,,
8.4.2024,20:22:27.292,5251,12039,30.3,4532,11735,27.8,0.0,1.174,1.171,1.157,1.170,1.197,3641.1,3691.0,3691.0,3491.5,3691.0,99.8,3691.0,997.6,608.7,815.9,502.1,653.2,584.1,934.2,312.5,605.7,461.9,608.7,13.1,30.0,10.0,5.0,20.0,10.0,5.0,15.0,10.0,30.0,13.1,100.0,18.4,25.1,15.3,19.9,17.5,29.4,8.6,17.8,13.7,18.4,36.5,37.0,37.0,35.0,37.0,37.0,50,52,50,47,49,51,48,50,53,51,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,50,77,0.000,0.000,0.000,0.000,0.000,0.000,15.440,12.256,0.000,0.775,3.215,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.9,19.5,25.8,16.6,21.7,17.5,27.8,9.9,22.6,13.9,10.0,14.6,13.1,4.1,8.3,47.9,31.9,47.3,57.5,54.8,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.5,46.0,32.0,824,1042,44,No,No,77769,44386,100.0,100.0,100.0,7.068,10.923,3036,598,47,0.950,300.0,1125.0,9.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,30.0,27.8,33.36,1.31,205,8,212.730,0.832,0,,
8.4.2024,20:22:27.606,5252,12039,30.3,4532,11735,27.8,0.0,1.221,1.233,1.230,1.222,1.199,3866.5,3791.6,3891.4,3891.4,3891.4,99.8,3592.1,997.8,470.0,754.7,312.3,380.7,796.3,572.4,209.2,287.0,447.2,470.0,6.4,15.0,0.0,5.0,21.1,5.0,0.0,0.0,5.0,21.1,6.4,100.0,14.1,23.9,8.6,11.5,23.6,17.5,5.5,8.3,13.9,14.1,38.8,38.0,39.0,39.0,39.0,36.0,50,51,50,48,49,51,49,50,52,51,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,49,77,0.000,0.000,0.000,0.000,0.000,0.000,12.963,9.829,0.000,0.715,3.189,65.0,81.3,349.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.7,14.1,22.8,9.1,11.4,24.8,16.7,6.5,8.7,12.9,1.6,1.6,1.1,1.5,2.2,67.6,61.3,61.3,73.4,74.5,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.5,46.0,32.0,826,1042,44,No,No,77769,44386,100.0,100.0,100.0,0.092,1.903,3036,598,47,0.950,300.0,1125.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,30.0,27.8,33.36,1.31,205,8,232.372,6.335,0,,
8.4.2024,20:22:27.910,5252,12039,30.3,4532,11735,27.8,0.0,1.203,1.206,1.177,1.218,1.210,3763.0,3688.3,3788.0,3887.6,3688.3,99.7,3688.3,996.8,443.2,630.2,261.6,599.1,402.0,473.5,245.3,422.3,511.3,443.2,13.7,31.6,0.0,15.8,15.0,10.5,5.3,15.8,15.8,31.6,13.7,100.0,12.9,19.2,6.9,17.5,11.9,13.8,6.3,11.5,15.7,12.9,37.8,37.0,38.0,39.0,37.0,37.0,53,50,64,47,49,48,50,36,53,51,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,49,77,0.000,0.000,0.000,0.000,0.000,0.000,10.530,7.380,0.000,0.706,3.191,65.0,81.3,348.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.8,15.8,22.9,9.3,20.5,14.1,16.9,9.1,17.3,16.2,0.6,0.8,0.0,0.0,1.7,68.4,65.8,67.1,75.2,65.4,1063.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.5,46.0,32.0,827,1042,44,No,No,77769,44386,0.0,100.0,100.0,0.000,0.794,3036,598,46,0.950,300.0,1125.0,1.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,30.0,27.8,33.36,1.31,205,8,141.836,0.000,0,,
8.4.2024,20:22:28.211,5252,12039,30.3,4487,11780,27.5,0.0,0.863,0.845,0.867,0.869,0.871,2393.5,2393.5,2393.5,2393.5,2393.5,99.7,2393.5,997.3,459.2,602.6,490.7,459.5,324.0,581.1,285.9,475.1,454.6,459.2,15.8,15.8,10.5,15.8,10.5,15.8,15.8,21.1,21.1,21.1,15.8,100.0,13.3,17.7,14.9,12.8,8.8,16.8,7.5,14.5,13.1,13.3,24.0,24.0,24.0,24.0,24.0,24.0,48,49,47,47,47,53,51,53,53,53,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,49,77,0.000,0.000,0.000,0.000,0.000,0.000,10.502,7.311,0.000,0.728,3.194,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.3,15.5,21.7,15.8,16.7,11.1,18.9,10.0,15.4,14.8,1.8,2.9,1.6,1.2,1.4,68.6,60.1,72.5,70.9,70.9,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.5,46.0,32.0,828,1042,44,No,No,77769,44386,100.0,100.0,100.0,0.040,0.312,3036,598,46,0.950,300.0,1125.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,30.0,27.8,33.36,1.31,205,8,173.134,0.000,0,,
8.4.2024,20:22:28.513,5253,12037,30.3,4486,11780,27.5,0.0,1.031,1.042,1.053,1.020,1.007,3094.0,3094.0,3094.0,3094.0,3094.0,99.8,3094.0,998.1,502.9,635.3,279.2,409.6,253.3,1111.7,222.6,576.9,534.2,502.9,10.0,5.0,0.0,10.0,5.0,40.0,0.0,10.0,10.0,40.0,10.0,100.0,14.6,19.8,8.1,12.6,6.8,33.3,4.2,16.4,15.2,14.6,31.0,31.0,31.0,31.0,31.0,31.0,50,50,48,51,52,50,50,52,49,48,50,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,77,0.000,0.000,0.000,0.000,0.000,0.000,12.858,9.686,0.000,0.706,3.199,65.0,81.3,349.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.7,15.2,19.4,8.4,12.5,7.9,32.7,7.0,17.9,16.0,4.4,8.5,4.0,5.0,0.1,62.1,56.0,71.5,55.1,66.0,1064.6,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.0,46.0,32.0,825,1042,44,No,No,77769,44386,99.6,100.0,100.0,0.053,4.068,3036,600,47,0.950,300.0,1125.0,9.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,28.8,28.9,34.69,0.28,205,8,124.246,0.000,0,,
8.4.2024,20:22:28.822,5252,12038,30.3,4485,11782,27.5,0.0,0.735,0.736,0.734,0.735,0.733,1297.1,1297.1,1297.1,1297.1,1297.1,99.8,1297.1,997.8,498.3,752.2,286.6,371.6,1000.7,510.6,206.2,608.3,250.1,498.3,14.6,15.8,11.1,15.8,26.3,10.5,5.0,21.1,11.1,26.3,14.6,100.0,15.7,23.3,8.1,11.2,30.9,16.5,7.0,19.8,8.7,15.7,13.0,13.0,13.0,13.0,13.0,13.0,48,49,48,46,47,53,51,52,54,53,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,49,77,0.000,0.000,0.000,0.000,0.000,0.000,14.005,10.844,0.000,0.709,3.193,65.0,81.3,349.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32.3,15.4,23.1,9.6,12.2,28.3,15.7,7.6,18.5,8.2,4.0,14.1,1.8,0.0,0.0,63.8,49.0,57.6,76.1,72.3,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.0,46.0,32.0,826,1041,44,No,No,77769,44386,100.0,100.0,100.0,1.727,6.177,3037,601,47,0.950,300.0,1125.0,1.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,28.8,28.9,34.69,0.28,205,8,100.352,0.000,0,,
8.4.2024,20:22:29.109,5252,12039,30.3,4485,11782,27.5,0.0,1.126,1.183,1.119,1.122,1.081,3590.3,3590.3,3590.3,3590.3,3590.3,99.7,3590.3,997.3,471.7,555.5,242.0,709.8,366.3,823.0,343.9,293.9,439.2,471.7,13.0,5.3,10.0,31.6,10.5,21.1,5.3,10.5,10.0,31.6,13.0,100.0,13.9,17.0,6.5,21.6,10.5,24.7,9.8,8.2,13.1,13.8,36.0,36.0,36.0,36.0,36.0,36.0,50,51,50,47,50,51,49,50,53,50,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,49,77,0.000,0.000,0.000,0.000,0.000,0.000,12.387,9.219,0.000,0.704,3.200,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.7,15.0,17.3,7.7,25.0,11.5,25.5,10.5,9.6,12.8,0.7,1.2,0.0,0.0,1.6,67.9,69.4,63.1,63.4,75.5,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.0,46.0,32.0,824,1041,44,No,No,77769,44386,100.0,100.0,100.0,5.124,7.624,3038,604,46,0.950,300.0,1125.0,1.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,28.8,28.9,34.69,0.28,205,8,163.822,0.000,0,,
8.4.2024,20:22:29.424,5252,12039,30.3,4484,11783,27.5,0.0,1.194,1.187,1.209,1.180,1.202,3789.8,3490.6,3889.5,3889.5,3889.5,99.7,3789.8,997.3,497.1,561.2,434.9,500.4,558.8,727.2,570.7,316.8,306.6,497.1,7.5,0.0,10.0,0.0,15.0,15.0,15.0,0.0,5.0,15.0,7.5,100.0,14.7,16.7,12.4,15.0,16.2,22.5,15.9,9.3,9.4,14.7,38.0,35.0,39.0,39.0,39.0,38.0,53,53,52,58,50,47,47,48,42,50,59,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,50,77,0.000,0.000,0.000,0.000,0.000,0.000,13.266,10.144,0.000,0.714,3.204,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37.1,14.2,16.2,12.0,14.8,16.4,20.7,15.6,9.2,8.7,2.0,4.3,0.0,0.6,3.2,68.1,63.1,67.6,63.9,77.6,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.5,46.0,32.0,822,1042,44,No,No,77769,44386,68.8,100.0,100.0,7.999,1.459,3040,604,46,0.950,300.0,1125.0,1.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,29.0,28.9,34.45,1.34,205,8,63.423,0.000,0,,
8.4.2024,20:22:29.735,5249,12042,30.3,4485,11782,27.5,0.0,0.771,0.770,0.770,0.772,0.772,1796.9,1796.9,1796.9,1796.9,1796.9,99.8,1796.9,998.3,367.0,463.0,265.6,415.8,254.9,470.0,350.8,297.2,419.0,367.0,17.3,25.0,21.1,15.0,5.3,15.0,21.1,15.0,21.1,25.0,17.3,100.0,10.6,13.1,7.1,11.9,7.1,14.4,11.5,8.1,12.0,10.7,18.0,18.0,18.0,18.0,18.0,18.0,47,49,47,46,47,53,51,53,54,53,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,48,49,77,0.000,0.000,0.000,0.000,0.000,0.000,9.107,5.905,0.000,0.700,3.179,65.0,81.3,349.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.6,14.8,19.9,11.3,18.3,10.8,17.7,12.5,13.0,14.9,0.0,0.0,0.0,0.0,0.0,71.4,68.2,73.3,70.5,73.9,1064.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.0,46.0,32.0,824,1043,44,No,No,77769,44386,100.0,100.0,100.0,0.013,1.455,3040,604,47,0.950,300.0,1125.0,7.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,29.0,28.9,34.45,1.34,205,8,27.378,0.000,0,,
8.4.2024,20:22:30.027,5249,12042,30.3,4484,11783,27.5,0.0,0.958,0.948,0.962,0.965,0.958,2893.6,2893.6,2893.6,2893.6,2893.6,99.8,2893.6,997.8,443.0,669.1,277.6,486.6,595.7,397.1,474.3,316.9,326.6,443.0,16.7,21.1,5.0,21.1,20.0,21.1,20.0,5.3,20.0,21.1,16.7,100.0,13.0,19.9,7.9,14.0,18.0,11.5,14.1,9.0,9.5,13.0,29.0,29.0,29.0,29.0,29.0,29.0,48,49,48,46,47,53,51,52,54,53,49,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,49,77,0.000,0.000,0.000,0.000,0.000,0.000,9.851,6.694,0.000,0.718,3.195,65.0,81.3,349.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.3,18.7,26.7,13.2,21.3,21.7,19.2,18.6,14.3,14.5,1.7,0.0,1.6,5.0,0.0,64.5,62.3,60.0,60.5,75.3,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,48.5,46.0,32.0,826,1041,44,No,No,77769,44386,100.0,100.0,100.0,0.249,3.806,3040,605,46,0.950,300.0,1125.0,1.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232,65,8.0,1100,0,0.800,29.0,28.9,34.45,1.34,205,8,102.761,0.000,0,,
