??,??(V),??(A),??(W),??(Hz),????,??,??
398,219.79,0.231,36.70,50.03,0.723,7:31:42 PM:086,1
399,219.89,0.248,40.17,50.03,0.737,7:31:42 PM:461,1
400,219.64,0.207,33.93,50.03,0.746,7:31:42 PM:836,1
401,219.64,0.233,39.64,50.03,0.775,7:31:43 PM:210,1
402,219.75,0.227,36.67,50.03,0.735,7:31:43 PM:585,1
403,219.69,0.279,45.81,50.03,0.747,7:31:43 PM:960,1
404,219.94,0.210,34.62,50.05,0.750,7:31:44 PM:335,1
405,219.99,0.233,40.23,50.04,0.785,7:31:44 PM:710,1
406,219.89,0.241,39.28,50.05,0.741,7:31:45 PM:085,1
407,219.89,0.278,40.99,50.03,0.670,7:31:45 PM:460,1
408,219.73,0.251,43.30,50.04,0.785,7:31:45 PM:835,1
409,219.78,0.218,37.94,50.05,0.792,7:31:46 PM:210,1
410,219.72,0.210,36.27,50.02,0.786,7:31:46 PM:585,1
411,219.62,0.170,25.77,50.06,0.690,7:31:46 PM:975,1
412,219.72,0.228,36.29,50.05,0.724,7:31:47 PM:350,1
413,219.59,0.194,31.34,50.04,0.736,7:31:47 PM:725,1
414,219.70,0.194,31.78,50.04,0.746,7:31:48 PM:100,1
415,219.73,0.179,26.91,50.04,0.684,7:31:48 PM:475,1
416,219.61,0.241,41.13,50.05,0.777,7:31:48 PM:865,1
417,219.90,0.187,30.54,50.03,0.743,7:31:49 PM:240,1
418,219.83,0.209,35.84,50.04,0.780,7:31:49 PM:618,1
419,219.77,0.228,39.01,50.03,0.778,7:31:50 PM:002,1
420,219.85,0.228,38.89,50.04,0.776,7:31:50 PM:373,1
421,219.64,0.210,36.21,50.05,0.785,7:31:50 PM:748,1
422,219.68,0.220,36.31,50.05,0.751,7:31:51 PM:135,1
423,219.88,0.266,44.38,50.04,0.759,7:31:51 PM:515,1
424,219.71,0.238,41.62,50.04,0.796,7:31:51 PM:892,1
425,219.77,0.216,36.26,50.05,0.764,7:31:52 PM:264,1
426,219.85,0.237,42.22,50.05,0.810,7:31:52 PM:641,1
427,219.81,0.264,35.92,50.05,0.619,7:31:53 PM:014,1
428,219.84,0.214,36.42,50.06,0.774,7:31:53 PM:388,1
429,219.73,0.197,31.16,50.04,0.720,7:31:53 PM:761,1
430,219.53,0.243,41.64,50.03,0.781,7:31:54 PM:138,1
431,219.60,0.206,34.69,50.05,0.767,7:31:54 PM:512,1
432,219.53,0.227,39.75,50.05,0.798,7:31:54 PM:887,1
433,219.73,0.250,40.67,50.03,0.740,7:31:55 PM:259,1
434,219.71,0.229,40.38,50.06,0.802,7:31:55 PM:627,1
435,219.63,0.272,51.02,50.05,0.854,7:31:55 PM:988,1
436,219.60,0.316,60.24,50.03,0.868,7:31:56 PM:378,1
437,219.41,0.323,62.76,50.05,0.886,7:31:56 PM:765,1
438,219.39,0.353,69.69,50.05,0.900,7:31:57 PM:143,1
439,219.54,0.304,58.59,50.03,0.878,7:31:57 PM:520,1
440,219.48,0.241,40.50,50.05,0.766,7:31:57 PM:895,1
441,219.51,0.287,54.14,50.04,0.859,7:31:58 PM:273,1
442,219.52,0.321,61.55,50.05,0.874,7:31:58 PM:651,1
443,219.31,0.289,53.62,50.05,0.846,7:31:59 PM:028,1
444,219.56,0.327,61.71,50.04,0.860,7:31:59 PM:402,1
445,219.54,0.286,53.67,50.04,0.855,7:31:59 PM:778,1
446,219.53,0.309,59.25,50.04,0.873,7:32:00 PM:157,1
447,219.60,0.284,53.19,50.03,0.853,7:32:00 PM:534,1
448,219.43,0.317,61.07,50.03,0.878,7:32:00 PM:925,1
449,219.75,0.311,58.57,50.04,0.857,7:32:01 PM:302,1
450,219.90,0.233,39.76,50.04,0.776,7:32:01 PM:676,1
451,219.73,0.208,32.37,50.03,0.708,7:32:02 PM:055,1
452,219.72,0.222,38.69,50.04,0.793,7:32:02 PM:432,1
453,219.63,0.268,41.62,50.04,0.707,7:32:02 PM:835,1
454,219.88,0.176,27.30,50.04,0.705,7:32:03 PM:215,1
455,219.80,0.229,38.08,50.04,0.757,7:32:03 PM:592,1
456,219.67,0.197,32.76,50.04,0.757,7:32:03 PM:980,1
457,219.75,0.214,35.30,50.04,0.751,7:32:04 PM:366,1
458,219.63,0.175,26.65,50.05,0.693,7:32:04 PM:756,1
459,219.62,0.229,39.32,50.04,0.782,7:32:05 PM:138,1
460,219.87,0.213,34.09,50.03,0.728,7:32:05 PM:515,1
461,219.78,0.323,39.42,50.04,0.555,7:32:05 PM:892,1
462,219.91,0.222,38.78,50.04,0.794,7:32:06 PM:279,1
463,219.85,0.241,42.14,50.04,0.795,7:32:06 PM:658,1
464,219.68,0.242,41.76,50.06,0.786,7:32:07 PM:033,1
465,219.75,0.330,47.17,50.03,0.651,7:32:07 PM:400,1
466,219.65,0.216,29.20,50.05,0.615,7:32:07 PM:784,1
467,219.72,0.228,40.53,50.04,0.809,7:32:08 PM:174,1
468,219.76,0.282,52.96,50.04,0.855,7:32:08 PM:549,1
469,219.60,0.314,54.67,50.03,0.793,7:32:08 PM:920,1
470,219.73,0.213,36.36,50.03,0.777,7:32:09 PM:294,1
471,219.78,0.276,46.91,50.04,0.773,7:32:09 PM:668,1
472,219.74,0.326,57.77,50.04,0.806,7:32:10 PM:044,1
473,219.75,0.276,51.34,50.02,0.846,7:32:10 PM:418,1
474,219.73,0.209,33.49,50.05,0.729,7:32:10 PM:791,1
475,219.80,0.226,37.80,50.05,0.761,7:32:11 PM:164,1
476,219.94,0.201,33.20,50.05,0.751,7:32:11 PM:539,1
477,219.97,0.208,35.90,50.03,0.785,7:32:11 PM:913,1
478,219.76,0.217,35.44,50.04,0.743,7:32:12 PM:289,1
479,219.56,0.222,39.03,50.03,0.801,7:32:12 PM:663,1
480,219.59,0.249,42.84,50.03,0.784,7:32:13 PM:038,1
481,219.68,0.256,47.33,50.04,0.842,7:32:13 PM:432,1
482,219.56,0.425,86.40,50.02,0.926,7:32:13 PM:822,1
483,219.49,0.396,79.05,50.05,0.909,7:32:14 PM:212,1
484,219.60,0.361,70.19,50.04,0.885,7:32:14 PM:585,1
485,219.42,0.347,68.66,50.04,0.902,7:32:14 PM:974,1
486,219.53,0.319,61.84,50.03,0.883,7:32:15 PM:364,1
487,219.48,0.272,50.86,50.03,0.852,7:32:15 PM:757,1
488,219.43,0.318,61.03,50.02,0.875,7:32:16 PM:140,1
489,219.59,0.290,55.19,50.04,0.867,7:32:16 PM:505,1
490,219.54,0.288,54.61,50.03,0.864,7:32:16 PM:888,1
491,219.48,0.307,58.93,50.04,0.875,7:32:17 PM:264,1
492,219.37,0.293,54.84,50.02,0.853,7:32:17 PM:640,1
493,219.44,0.334,65.54,50.03,0.894,7:32:18 PM:013,1
494,219.52,0.324,63.02,50.04,0.886,7:32:18 PM:388,1
495,219.40,0.322,62.87,50.04,0.890,7:32:18 PM:763,1
496,219.41,0.337,65.87,50.02,0.891,7:32:19 PM:141,1
497,219.53,0.283,53.50,50.04,0.861,7:32:19 PM:511,1
498,219.39,0.358,70.12,50.03,0.893,7:32:19 PM:907,1
499,219.46,0.381,76.44,50.03,0.914,7:32:20 PM:284,1
500,219.47,0.364,72.47,50.06,0.907,7:32:20 PM:661,1
501,219.52,0.300,56.49,50.02,0.858,7:32:21 PM:037,1
502,219.74,0.312,60.37,50.04,0.881,7:32:21 PM:415,1
503,219.48,0.293,55.70,50.04,0.866,7:32:21 PM:790,1
504,219.49,0.297,56.91,50.04,0.873,7:32:22 PM:168,1
505,219.39,0.391,78.48,50.03,0.915,7:32:22 PM:543,1
506,219.38,0.406,80.45,50.02,0.903,7:32:22 PM:918,1
507,219.39,0.350,69.23,50.04,0.902,7:32:23 PM:295,1
508,219.51,0.392,77.23,50.04,0.897,7:32:23 PM:670,1
509,219.44,0.344,60.53,50.04,0.802,7:32:24 PM:047,1
510,219.55,0.377,74.86,50.03,0.904,7:32:24 PM:420,1
511,219.44,0.408,82.45,50.04,0.921,7:32:24 PM:796,1
512,219.36,0.365,72.15,50.02,0.901,7:32:25 PM:166,1
513,219.59,0.381,75.66,50.04,0.904,7:32:25 PM:550,1
514,219.39,0.347,68.70,50.03,0.902,7:32:25 PM:936,1
515,219.44,0.266,48.09,50.03,0.824,7:32:26 PM:302,1
516,219.45,0.263,48.95,50.05,0.848,7:32:26 PM:686,1
517,219.43,0.231,40.33,50.04,0.796,7:32:27 PM:056,1
518,219.25,0.253,43.81,50.03,0.790,7:32:27 PM:756,1
519,219.35,0.261,46.39,50.04,0.810,7:32:28 PM:143,1
520,219.41,0.279,50.77,50.02,0.829,7:32:28 PM:519,1
521,219.26,0.293,54.47,50.02,0.848,7:32:28 PM:907,1
522,219.32,0.226,37.27,50.03,0.752,7:32:29 PM:283,1
523,219.44,0.192,31.96,50.04,0.759,7:32:29 PM:657,1
524,219.36,0.220,38.08,50.03,0.789,7:32:30 PM:031,1
525,219.42,0.245,42.77,50.03,0.796,7:32:30 PM:403,1
526,219.25,0.261,45.86,50.04,0.801,7:32:30 PM:777,1
527,219.33,0.399,69.16,50.03,0.790,7:32:31 PM:150,1
528,219.52,0.241,43.64,50.02,0.825,7:32:31 PM:525,1
529,219.35,0.255,47.07,50.03,0.842,7:32:31 PM:899,1
530,219.35,0.239,40.74,50.02,0.777,7:32:32 PM:274,1
531,219.22,0.297,56.09,50.01,0.862,7:32:32 PM:666,1
532,219.12,0.292,50.44,50.02,0.788,7:32:33 PM:041,1
533,219.30,0.285,53.28,50.00,0.852,7:32:33 PM:410,1
534,219.24,0.300,56.22,50.02,0.855,7:32:33 PM:800,1
535,219.13,0.211,34.37,50.02,0.743,7:32:34 PM:176,1
536,219.23,0.356,67.35,50.01,0.863,7:32:34 PM:561,1
537,219.24,0.305,57.41,50.01,0.859,7:32:34 PM:937,1
538,219.35,0.244,42.50,49.99,0.794,7:32:35 PM:312,1
539,219.57,0.250,38.45,50.02,0.700,7:32:35 PM:703,1
540,219.24,0.269,49.80,50.01,0.844,7:32:36 PM:078,1
541,219.14,0.197,33.32,50.02,0.772,7:32:36 PM:464,1
542,219.00,0.277,49.96,50.02,0.824,7:32:36 PM:843,1
543,219.21,0.310,58.27,50.01,0.858,7:32:37 PM:214,1
544,219.25,0.190,31.64,50.01,0.760,7:32:37 PM:590,1
545,219.14,0.314,57.97,49.99,0.842,7:32:37 PM:971,1
546,219.38,0.259,45.10,50.01,0.794,7:32:38 PM:346,1
547,219.27,0.234,28.33,50.01,0.552,7:32:38 PM:719,1
548,219.08,0.289,52.14,50.01,0.824,7:32:39 PM:103,1
549,219.39,0.281,50.99,50.00,0.827,7:32:39 PM:481,1
550,219.34,0.258,45.12,50.01,0.797,7:32:39 PM:869,1
551,219.56,0.211,35.04,50.00,0.756,7:32:40 PM:249,1
552,219.66,0.245,42.54,50.01,0.791,7:32:40 PM:616,1
553,219.48,0.267,45.45,50.00,0.776,7:32:40 PM:998,1
554,219.51,0.266,48.29,49.99,0.827,7:32:41 PM:378,1
555,219.40,0.270,50.15,49.99,0.847,7:32:41 PM:772,1
556,219.13,0.378,71.63,50.01,0.865,7:32:42 PM:154,1
557,219.41,0.273,51.23,49.98,0.855,7:32:42 PM:541,1
558,219.32,0.274,51.31,49.98,0.854,7:32:42 PM:919,1
559,219.29,0.232,37.61,49.98,0.739,7:32:43 PM:288,1
560,219.42,0.231,37.85,49.99,0.747,7:32:43 PM:663,1
561,219.26,0.302,50.48,49.99,0.762,7:32:44 PM:039,1
562,219.36,0.202,32.19,50.00,0.726,7:32:44 PM:417,1
563,219.38,0.361,68.91,49.99,0.870,7:32:44 PM:792,1
564,219.32,0.224,36.82,50.00,0.750,7:32:45 PM:171,1
565,219.51,0.276,51.99,49.99,0.858,7:32:45 PM:546,1
566,219.43,0.187,30.25,49.98,0.737,7:32:45 PM:921,1
567,219.47,0.298,40.76,49.98,0.623,7:32:46 PM:287,1
568,219.44,0.224,38.26,49.97,0.778,7:32:46 PM:667,1
569,219.27,0.313,60.22,49.98,0.877,7:32:47 PM:037,1
570,219.42,0.241,42.80,49.97,0.809,7:32:47 PM:423,1
571,219.46,0.240,38.97,49.99,0.740,7:32:47 PM:799,1
572,219.33,0.212,36.01,49.98,0.774,7:32:48 PM:194,1
573,219.64,0.223,37.27,49.97,0.761,7:32:48 PM:576,1
574,219.46,0.219,38.55,49.96,0.802,7:32:48 PM:939,1
575,219.39,0.228,39.55,49.98,0.791,7:32:49 PM:304,1
576,219.60,0.358,48.59,49.97,0.618,7:32:49 PM:680,1
577,219.42,0.224,35.96,49.97,0.732,7:32:50 PM:051,1
578,219.61,0.238,42.99,49.97,0.823,7:32:50 PM:436,1
579,219.57,0.236,42.29,49.96,0.816,7:32:50 PM:809,1
580,219.59,0.247,43.68,49.97,0.805,7:32:51 PM:193,1
581,219.75,0.238,39.08,49.98,0.747,7:32:51 PM:572,1
582,219.62,0.233,41.04,49.97,0.802,7:32:51 PM:946,1
583,219.65,0.217,38.00,49.98,0.797,7:32:52 PM:323,1
584,219.79,0.216,36.79,49.98,0.775,7:32:52 PM:700,1
585,219.54,0.281,43.98,49.95,0.713,7:32:53 PM:073,1
586,219.77,0.187,29.35,49.98,0.714,7:32:53 PM:454,1
587,219.69,0.259,46.65,49.97,0.820,7:32:53 PM:828,1
588,219.44,0.308,58.07,49.98,0.859,7:32:54 PM:195,1
589,219.59,0.293,54.20,49.96,0.842,7:32:54 PM:578,1
590,219.47,0.325,62.88,49.98,0.882,7:32:54 PM:948,1
591,219.57,0.353,69.52,49.97,0.897,7:32:55 PM:330,1
592,219.67,0.309,59.59,49.96,0.878,7:32:55 PM:699,1
593,219.42,0.270,48.88,49.97,0.825,7:32:56 PM:075,1
594,219.46,0.281,51.40,49.96,0.833,7:32:56 PM:446,1
595,219.34,0.274,47.07,49.97,0.783,7:32:56 PM:831,1
596,219.36,0.213,35.25,49.95,0.754,7:32:57 PM:213,1
597,219.49,0.221,38.88,49.96,0.802,7:32:57 PM:593,1
598,219.23,0.213,35.26,49.97,0.755,7:32:57 PM:963,1
599,219.27,0.255,44.56,49.98,0.797,7:32:58 PM:340,1
600,219.25,0.389,56.08,49.97,0.658,7:32:58 PM:715,1
601,219.10,0.312,60.22,49.96,0.881,7:32:59 PM:087,1
602,219.38,0.303,53.24,49.96,0.801,7:32:59 PM:477,1
603,219.26,0.276,49.87,49.96,0.824,7:32:59 PM:850,1
604,219.30,0.331,64.60,49.96,0.890,7:33:00 PM:238,1
605,219.49,0.294,56.25,49.97,0.872,7:33:00 PM:621,1
606,219.43,0.284,53.73,49.97,0.862,7:33:01 PM:001,1
607,219.52,0.298,56.94,49.96,0.870,7:33:01 PM:369,1
608,219.56,0.297,56.95,49.97,0.873,7:33:01 PM:755,1
609,219.43,0.314,60.73,49.97,0.881,7:33:02 PM:138,1
610,219.48,0.335,65.37,49.97,0.889,7:33:02 PM:519,1
611,219.46,0.324,62.03,49.99,0.872,7:33:02 PM:902,1
612,219.28,0.308,59.19,49.98,0.876,7:33:03 PM:292,1
613,219.48,0.318,61.82,49.97,0.886,7:33:03 PM:667,1
614,219.45,0.328,59.63,49.97,0.828,7:33:04 PM:058,1
615,219.38,0.338,65.70,49.96,0.886,7:33:04 PM:448,1
616,219.54,0.310,59.47,49.97,0.874,7:33:04 PM:830,1
617,219.69,0.202,31.10,49.98,0.701,7:33:05 PM:205,1
618,219.74,0.299,36.69,49.97,0.558,7:33:05 PM:595,1
619,219.41,0.215,34.37,49.98,0.729,7:33:05 PM:970,1
620,219.48,0.233,38.31,49.96,0.749,7:33:06 PM:345,1
621,219.47,0.329,64.15,49.98,0.888,7:33:06 PM:736,1
622,219.24,0.337,65.58,49.98,0.888,7:33:07 PM:121,1
623,219.54,0.325,63.61,49.98,0.892,7:33:07 PM:510,1
624,219.46,0.304,58.20,49.97,0.872,7:33:07 PM:899,1
625,219.23,0.351,68.86,49.97,0.895,7:33:08 PM:275,1
626,219.32,0.355,70.19,49.97,0.901,7:33:08 PM:666,1
627,219.25,0.277,50.92,49.96,0.838,7:33:09 PM:041,1
628,219.28,0.314,60.68,49.98,0.881,7:33:09 PM:416,1
629,219.44,0.393,78.87,49.96,0.915,7:33:09 PM:806,1
630,219.41,0.348,68.51,49.98,0.897,7:33:10 PM:197,1
631,219.53,0.344,65.17,49.98,0.863,7:33:10 PM:572,1
632,219.47,0.358,70.29,49.97,0.895,7:33:10 PM:948,1
633,219.41,0.368,73.20,49.96,0.907,7:33:11 PM:339,1
634,219.30,0.354,70.25,49.97,0.905,7:33:11 PM:729,1
635,219.38,0.305,51.56,49.97,0.771,7:33:12 PM:124,1
636,219.63,0.251,44.42,49.98,0.806,7:33:12 PM:487,1
637,219.42,0.298,55.92,49.95,0.855,7:33:12 PM:880,1
638,219.44,0.271,50.80,49.96,0.854,7:33:13 PM:267,1
639,219.42,0.279,52.74,49.97,0.862,7:33:13 PM:636,1
640,219.41,0.290,55.16,49.97,0.867,7:33:14 PM:013,1
641,219.52,0.347,66.23,49.99,0.869,7:33:14 PM:385,1
642,219.71,0.285,53.64,49.98,0.857,7:33:14 PM:764,1
643,219.61,0.278,52.43,49.97,0.859,7:33:15 PM:134,1
644,219.68,0.289,54.75,49.97,0.862,7:33:15 PM:509,1
645,219.45,0.287,54.39,49.97,0.864,7:33:15 PM:884,1
646,219.47,0.329,64.10,49.96,0.888,7:33:16 PM:259,1
647,219.69,0.225,38.43,49.95,0.777,7:33:16 PM:634,1
648,219.51,0.211,36.38,49.97,0.786,7:33:17 PM:015,1
649,219.65,0.215,37.49,49.97,0.794,7:33:17 PM:391,1
650,219.71,0.228,36.39,49.97,0.726,7:33:17 PM:756,1
651,219.60,0.244,41.87,49.98,0.781,7:33:18 PM:140,1
652,219.61,0.246,43.07,49.99,0.797,7:33:18 PM:513,1
653,219.69,0.204,35.04,49.97,0.782,7:33:18 PM:881,1
654,219.65,0.216,35.42,49.98,0.747,7:33:19 PM:261,1
655,219.81,0.207,35.41,49.98,0.778,7:33:19 PM:632,1
656,219.60,0.198,30.91,49.98,0.711,7:33:20 PM:018,1
657,219.51,0.332,64.77,49.97,0.889,7:33:20 PM:385,1
658,219.57,0.194,31.72,49.96,0.745,7:33:20 PM:752,1
659,219.66,0.241,41.93,49.99,0.792,7:33:21 PM:130,1
660,219.76,0.277,42.28,49.97,0.694,7:33:21 PM:525,1
661,219.71,0.271,40.63,49.98,0.682,7:33:21 PM:909,1
662,219.65,0.332,62.77,49.99,0.861,7:33:22 PM:298,1
663,219.67,0.281,52.84,49.97,0.856,7:33:22 PM:678,1
664,219.59,0.255,32.94,49.99,0.588,7:33:23 PM:064,1
665,219.58,0.248,45.24,49.97,0.831,7:33:23 PM:428,1
666,219.64,0.308,50.93,49.98,0.753,7:33:23 PM:819,1
667,219.75,0.303,57.26,49.97,0.860,7:33:24 PM:194,1
668,219.70,0.355,70.19,49.97,0.900,7:33:24 PM:570,1
669,219.68,0.273,50.20,49.97,0.837,7:33:24 PM:945,1
670,219.83,0.297,56.40,49.98,0.864,7:33:25 PM:323,1
671,219.69,0.290,55.36,50.00,0.869,7:33:25 PM:714,1
672,219.69,0.231,39.03,49.97,0.769,7:33:26 PM:089,1
673,219.82,0.238,42.40,49.97,0.810,7:33:26 PM:475,1
674,219.76,0.237,40.20,49.98,0.772,7:33:26 PM:865,1
675,219.94,0.180,26.87,49.99,0.679,7:33:27 PM:256,1
676,220.06,0.227,38.05,49.99,0.762,7:33:27 PM:646,1
677,219.95,0.233,39.60,49.98,0.773,7:33:28 PM:022,1
678,219.85,0.303,49.23,49.97,0.739,7:33:28 PM:396,1
679,219.84,0.221,34.81,49.98,0.716,7:33:28 PM:775,1
680,219.75,0.233,41.03,49.98,0.801,7:33:29 PM:151,1
681,219.92,0.309,59.87,49.98,0.881,7:33:29 PM:525,1
682,219.95,0.382,75.95,49.98,0.904,7:33:29 PM:914,1
683,219.99,0.351,67.94,49.98,0.880,7:33:30 PM:289,1
684,219.98,0.312,60.37,49.99,0.880,7:33:30 PM:662,1
685,220.17,0.205,34.95,49.99,0.774,7:33:31 PM:037,1
686,220.08,0.214,36.19,49.99,0.768,7:33:31 PM:428,1
687,220.14,0.242,43.55,49.99,0.818,7:33:31 PM:815,1
688,220.14,0.247,38.16,49.99,0.702,7:33:32 PM:199,1
689,220.17,0.242,42.69,49.99,0.801,7:33:32 PM:581,1
690,219.91,0.300,49.10,49.98,0.744,7:33:32 PM:967,1
691,219.92,0.297,52.04,50.01,0.797,7:33:33 PM:358,1
692,219.91,0.250,45.48,49.99,0.827,7:33:33 PM:732,1
693,219.83,0.232,40.86,49.98,0.801,7:33:34 PM:108,1
694,220.06,0.218,26.92,49.98,0.561,7:33:34 PM:498,1
695,220.05,0.220,37.20,49.99,0.768,7:33:34 PM:873,1
696,220.11,0.217,37.90,50.01,0.793,7:33:35 PM:248,1
697,220.20,0.232,40.51,49.99,0.793,7:33:35 PM:623,1
698,220.02,0.223,37.86,50.01,0.772,7:33:36 PM:013,1
699,219.97,0.253,45.62,50.01,0.820,7:33:36 PM:388,1
700,220.10,0.279,52.35,50.00,0.853,7:33:36 PM:763,1
701,219.95,0.248,45.55,50.00,0.835,7:33:37 PM:138,1
702,220.03,0.201,32.02,50.01,0.724,7:33:37 PM:513,1
703,219.98,0.248,37.05,50.01,0.679,7:33:37 PM:888,1
704,219.84,0.262,39.34,49.99,0.683,7:33:38 PM:263,1
705,220.04,0.267,32.74,50.00,0.557,7:33:38 PM:638,1
706,219.70,0.219,36.49,49.99,0.758,7:33:39 PM:012,1
707,219.67,0.346,45.55,49.99,0.599,7:33:39 PM:387,1
708,219.94,0.273,50.12,50.01,0.835,7:33:39 PM:763,1
709,219.97,0.246,44.78,49.99,0.827,7:33:40 PM:137,1
710,220.15,0.310,59.25,50.00,0.868,7:33:40 PM:512,1
711,220.16,0.313,59.05,50.00,0.857,7:33:40 PM:894,1
712,220.18,0.293,44.65,50.00,0.692,7:33:41 PM:285,1
713,220.09,0.382,43.79,50.01,0.521,7:33:41 PM:660,1
714,220.13,0.243,41.04,50.01,0.767,7:33:42 PM:035,1
715,220.12,0.275,50.10,49.99,0.828,7:33:42 PM:425,1
716,220.07,0.243,44.07,50.02,0.824,7:33:42 PM:800,1
717,220.05,0.224,38.53,50.01,0.782,7:33:43 PM:175,1
718,220.18,0.248,42.83,50.01,0.784,7:33:43 PM:550,1
719,220.15,0.250,43.68,50.01,0.794,7:33:43 PM:940,1
720,219.96,0.259,47.39,50.01,0.832,7:33:44 PM:315,1
721,220.05,0.213,35.54,50.01,0.758,7:33:44 PM:690,1
722,220.24,0.232,38.31,50.01,0.750,7:33:45 PM:081,1
723,220.25,0.191,30.51,50.00,0.725,7:33:45 PM:456,1
724,220.04,0.260,47.82,50.01,0.836,7:33:45 PM:831,1
725,220.09,0.180,28.65,50.02,0.723,7:33:46 PM:205,1
726,220.19,0.322,46.51,50.01,0.656,7:33:46 PM:580,1
727,220.05,0.308,59.26,50.02,0.874,7:33:46 PM:971,1
728,220.07,0.216,35.78,50.01,0.753,7:33:47 PM:346,1
729,220.20,0.202,32.84,50.01,0.738,7:33:47 PM:752,1
730,220.09,0.295,49.14,50.02,0.757,7:33:48 PM:142,1
731,220.17,0.241,40.53,50.00,0.764,7:33:48 PM:517,1
732,220.21,0.258,46.82,50.01,0.824,7:33:48 PM:892,1
733,219.97,0.297,55.87,50.00,0.855,7:33:49 PM:267,1
734,220.16,0.242,43.43,50.00,0.815,7:33:49 PM:642,1
735,220.14,0.241,41.06,50.02,0.774,7:33:50 PM:017,1
736,220.18,0.274,51.46,50.01,0.853,7:33:50 PM:392,1
737,220.14,0.319,62.16,50.02,0.885,7:33:50 PM:767,1
738,220.41,0.183,27.67,50.02,0.686,7:33:51 PM:564,1
739,220.18,0.192,31.92,50.02,0.755,7:33:51 PM:954,1
740,220.25,0.264,46.89,50.01,0.807,7:33:52 PM:345,1
741,220.40,0.182,28.14,50.00,0.702,7:33:52 PM:735,1
742,220.23,0.218,37.26,50.01,0.776,7:33:53 PM:126,1
743,220.37,0.247,42.79,50.02,0.786,7:33:53 PM:501,1
744,220.30,0.244,40.17,50.02,0.747,7:33:53 PM:892,1
745,220.09,0.224,38.05,50.01,0.772,7:33:54 PM:266,1
746,220.14,0.235,42.10,50.02,0.814,7:33:54 PM:641,1
747,220.25,0.225,38.19,50.02,0.771,7:33:55 PM:025,1
748,220.21,0.260,46.00,50.01,0.803,7:33:55 PM:400,1
749,220.17,0.218,33.35,50.01,0.695,7:33:55 PM:790,1
750,220.10,0.252,46.27,50.02,0.834,7:33:56 PM:181,1
751,220.15,0.240,43.09,50.01,0.816,7:33:56 PM:571,1
752,220.10,0.215,34.81,50.01,0.736,7:33:56 PM:962,1
753,220.12,0.266,45.87,50.00,0.783,7:33:57 PM:337,1
754,220.15,0.264,47.74,50.03,0.821,7:33:57 PM:712,1
755,220.18,0.247,41.96,50.01,0.771,7:33:58 PM:102,1
756,220.24,0.183,28.37,50.02,0.704,7:33:58 PM:477,1
757,220.07,0.231,39.17,50.02,0.770,7:33:58 PM:852,1
758,219.88,0.202,33.68,50.05,0.758,7:33:59 PM:227,1
759,219.99,0.215,35.81,50.02,0.757,7:33:59 PM:602,1
760,220.12,0.158,22.85,50.03,0.657,7:33:59 PM:984,1
761,220.24,0.227,37.70,50.02,0.754,7:34:00 PM:359,1
762,220.16,0.242,43.44,50.03,0.815,7:34:00 PM:734,1
763,220.20,0.218,35.16,50.01,0.733,7:34:01 PM:111,1
764,220.20,0.184,27.89,50.02,0.688,7:34:01 PM:501,1
765,220.14,0.212,35.18,49.99,0.754,7:34:01 PM:876,1
766,220.06,0.200,31.86,50.02,0.724,7:34:02 PM:251,1
767,220.13,0.191,31.20,50.03,0.742,7:34:02 PM:626,1
768,219.74,0.206,35.08,50.01,0.775,7:34:03 PM:001,1
769,219.74,0.247,34.17,50.02,0.629,7:34:03 PM:391,1
770,219.97,0.217,34.44,50.02,0.722,7:34:03 PM:766,1
771,219.85,0.226,39.44,50.03,0.794,7:34:04 PM:141,1
772,219.79,0.211,34.41,50.01,0.742,7:34:04 PM:516,1
773,219.94,0.235,40.43,50.02,0.782,7:34:04 PM:907,1
774,219.98,0.284,54.01,50.03,0.865,7:34:05 PM:297,1
775,220.05,0.230,38.71,50.02,0.765,7:34:05 PM:672,1
776,219.85,0.238,38.85,50.01,0.742,7:34:06 PM:047,1
777,219.71,0.232,39.54,50.00,0.776,7:34:06 PM:438,1
778,219.89,0.224,38.89,50.04,0.790,7:34:06 PM:812,1
779,219.93,0.215,37.11,50.02,0.785,7:34:07 PM:203,1
780,219.95,0.229,36.07,50.02,0.716,7:34:07 PM:578,1
781,219.82,0.209,34.66,50.02,0.754,7:34:07 PM:969,1
782,219.83,0.236,38.85,50.01,0.749,7:34:08 PM:344,1
783,219.96,0.385,42.54,50.02,0.502,7:34:08 PM:734,1
784,219.88,0.296,43.37,50.02,0.666,7:34:09 PM:125,1
785,219.96,0.212,33.27,50.03,0.713,7:34:09 PM:500,1
786,219.86,0.243,43.60,50.01,0.816,7:34:09 PM:875,1
787,220.03,0.272,47.49,50.02,0.794,7:34:10 PM:246,1
788,220.23,0.257,44.97,50.02,0.794,7:34:10 PM:625,1
789,220.24,0.278,37.26,50.02,0.609,7:34:10 PM:999,1
790,220.25,0.262,48.07,50.02,0.833,7:34:11 PM:374,1
791,220.12,0.238,40.79,50.01,0.779,7:34:11 PM:749,1
792,219.97,0.258,46.99,50.01,0.828,7:34:12 PM:124,1
793,220.07,0.214,35.27,50.01,0.749,7:34:12 PM:499,1
794,220.08,0.233,38.07,50.01,0.742,7:34:12 PM:874,1
795,219.97,0.198,32.87,50.01,0.755,7:34:13 PM:249,1
796,220.10,0.239,41.06,50.01,0.781,7:34:13 PM:624,1
