??,??(V),??(A),??(W),??(Hz),????,??,??
399,221.39,0.304,58.60,49.99,0.871,3:08:54 PM:237,1
400,221.38,0.217,35.24,49.99,0.734,3:08:54 PM:612,1
401,221.24,0.300,54.96,49.99,0.828,3:08:55 PM:003,1
402,221.29,0.277,52.53,49.99,0.857,3:08:55 PM:378,1
403,221.37,0.267,46.79,49.99,0.792,3:08:55 PM:753,1
404,221.40,0.215,35.60,49.99,0.748,3:08:56 PM:127,1
405,221.34,0.289,44.72,49.98,0.699,3:08:56 PM:502,1
406,221.21,0.236,42.20,50.00,0.808,3:08:56 PM:877,1
407,221.27,0.304,58.83,49.99,0.875,3:08:57 PM:268,1
408,221.30,0.280,51.11,50.00,0.825,3:08:57 PM:658,1
409,221.30,0.252,46.42,49.98,0.832,3:08:58 PM:033,1
410,221.46,0.211,35.75,49.99,0.765,3:08:58 PM:408,1
411,221.45,0.255,46.59,49.98,0.825,3:08:58 PM:783,1
412,221.49,0.264,46.40,49.99,0.793,3:08:59 PM:174,1
413,221.58,0.190,31.03,49.99,0.737,3:08:59 PM:549,1
414,221.41,0.211,35.55,49.99,0.761,3:08:59 PM:923,1
415,221.34,0.280,53.45,50.00,0.863,3:09:00 PM:314,1
416,221.37,0.229,38.78,49.99,0.765,3:09:00 PM:704,1
417,221.25,0.265,48.83,49.99,0.833,3:09:01 PM:095,1
418,221.29,0.252,45.90,50.00,0.823,3:09:01 PM:470,1
419,221.04,0.233,40.37,50.00,0.784,3:09:01 PM:845,1
420,221.14,0.327,60.35,49.98,0.835,3:09:02 PM:220,1
421,221.43,0.227,39.38,49.99,0.783,3:09:02 PM:595,1
422,221.76,0.244,44.57,50.00,0.824,3:09:02 PM:985,1
423,222.06,0.256,47.30,49.99,0.832,3:09:03 PM:360,1
424,221.96,0.236,41.25,49.99,0.788,3:09:03 PM:735,1
425,221.78,0.289,53.66,49.99,0.837,3:09:04 PM:110,1
426,221.63,0.335,57.98,49.99,0.781,3:09:04 PM:485,1
427,221.46,0.261,48.28,49.98,0.835,3:09:04 PM:860,1
428,221.49,0.272,49.70,50.00,0.825,3:09:05 PM:235,1
429,221.71,0.282,53.27,49.99,0.852,3:09:05 PM:610,1
430,221.74,0.270,50.76,50.00,0.848,3:09:05 PM:984,1
431,221.83,0.303,45.45,50.00,0.676,3:09:06 PM:359,1
432,221.71,0.263,47.37,50.00,0.812,3:09:06 PM:734,1
433,221.67,0.219,35.97,50.00,0.741,3:09:07 PM:109,1
434,221.81,0.203,34.02,50.00,0.756,3:09:07 PM:484,1
435,221.78,0.205,32.43,50.00,0.713,3:09:07 PM:859,1
436,221.76,0.261,48.36,50.00,0.835,3:09:08 PM:234,1
437,221.96,0.276,52.03,50.01,0.849,3:09:08 PM:610,1
438,221.99,0.277,50.73,50.00,0.825,3:09:08 PM:990,1
439,221.92,0.246,31.93,50.00,0.585,3:09:09 PM:370,1
440,221.77,0.251,46.46,49.99,0.835,3:09:09 PM:740,1
441,221.69,0.266,49.09,49.99,0.832,3:09:10 PM:130,1
442,221.68,0.282,53.08,50.00,0.849,3:09:10 PM:510,1
443,221.84,0.231,39.72,50.01,0.775,3:09:10 PM:890,1
444,221.81,0.239,43.34,50.00,0.818,3:09:11 PM:278,1
445,221.81,0.244,44.66,50.01,0.825,3:09:11 PM:653,1
446,221.69,0.252,46.03,50.00,0.824,3:09:12 PM:028,1
447,221.82,0.241,41.24,50.00,0.772,3:09:12 PM:402,1
448,221.64,0.319,58.97,50.00,0.834,3:09:12 PM:777,1
449,221.85,0.290,54.85,49.97,0.853,3:09:13 PM:152,1
450,221.90,0.304,57.76,50.01,0.856,3:09:13 PM:543,1
451,222.15,0.287,53.27,49.99,0.836,3:09:13 PM:918,1
452,222.03,0.255,41.85,50.01,0.739,3:09:14 PM:308,1
453,221.79,0.335,66.05,49.99,0.889,3:09:14 PM:699,1
454,221.89,0.311,59.79,49.99,0.866,3:09:15 PM:074,1
455,221.93,0.298,56.34,50.00,0.852,3:09:15 PM:449,1
456,222.01,0.236,42.85,50.01,0.818,3:09:15 PM:839,1
457,222.03,0.346,47.48,50.01,0.618,3:09:16 PM:230,1
458,221.98,0.280,52.05,50.01,0.837,3:09:16 PM:605,1
459,221.94,0.341,65.27,50.00,0.862,3:09:16 PM:995,1
460,221.90,0.361,71.72,50.00,0.895,3:09:17 PM:386,1
461,221.81,0.355,67.83,50.01,0.861,3:09:17 PM:776,1
462,221.92,0.403,82.26,50.01,0.920,3:09:18 PM:167,1
463,221.98,0.351,69.57,50.00,0.893,3:09:18 PM:557,1
464,222.00,0.372,73.74,50.00,0.893,3:09:18 PM:948,1
465,222.04,0.338,67.15,50.00,0.895,3:09:19 PM:338,1
466,221.95,0.305,58.70,50.01,0.867,3:09:19 PM:717,1
467,221.83,0.308,58.94,50.01,0.863,3:09:20 PM:108,1
468,221.94,0.298,57.12,49.99,0.864,3:09:20 PM:498,1
469,221.96,0.339,67.39,50.02,0.896,3:09:20 PM:889,1
470,221.98,0.344,68.71,50.02,0.900,3:09:21 PM:279,1
471,221.94,0.289,55.51,50.01,0.865,3:09:21 PM:654,1
472,221.78,0.318,44.76,49.99,0.635,3:09:22 PM:043,1
473,221.77,0.313,60.32,50.00,0.869,3:09:22 PM:418,1
474,221.94,0.267,49.99,50.01,0.844,3:09:22 PM:809,1
475,222.04,0.288,55.08,50.00,0.861,3:09:23 PM:184,1
476,221.95,0.333,65.90,50.00,0.892,3:09:23 PM:574,1
477,222.03,0.284,51.85,50.00,0.822,3:09:23 PM:965,1
478,221.95,0.395,54.38,49.99,0.620,3:09:24 PM:336,1
479,221.79,0.322,62.64,50.00,0.877,3:09:24 PM:711,1
480,221.81,0.329,64.50,50.00,0.884,3:09:25 PM:101,1
481,221.88,0.410,83.97,50.00,0.923,3:09:25 PM:492,1
482,222.01,0.314,59.20,50.00,0.849,3:09:25 PM:882,1
483,221.90,0.364,73.09,50.01,0.905,3:09:26 PM:273,1
484,221.84,0.398,80.92,50.00,0.916,3:09:26 PM:664,1
485,221.78,0.352,69.93,49.99,0.896,3:09:27 PM:054,1
486,221.73,0.364,71.90,50.00,0.891,3:09:27 PM:445,1
487,221.78,0.275,52.26,49.99,0.857,3:09:27 PM:835,1
488,221.70,0.301,57.39,50.01,0.860,3:09:28 PM:226,1
489,221.86,0.277,52.54,50.01,0.855,3:09:28 PM:601,1
490,221.89,0.295,56.72,49.99,0.866,3:09:28 PM:975,1
491,221.92,0.303,58.52,49.99,0.870,3:09:29 PM:350,1
492,221.86,0.264,44.43,49.99,0.759,3:09:29 PM:741,1
493,221.74,0.270,50.94,49.99,0.851,3:09:30 PM:116,1
494,221.70,0.272,42.81,49.99,0.710,3:09:30 PM:507,1
495,221.77,0.324,56.97,50.00,0.793,3:09:30 PM:897,1
496,221.91,0.269,50.23,50.00,0.841,3:09:31 PM:287,1
497,221.82,0.239,42.45,49.99,0.801,3:09:31 PM:662,1
498,221.71,0.210,35.74,50.00,0.768,3:09:32 PM:037,1
499,221.58,0.225,36.45,49.98,0.731,3:09:32 PM:412,1
500,221.74,0.177,28.46,50.00,0.725,3:09:32 PM:787,1
501,221.78,0.256,46.08,49.99,0.812,3:09:33 PM:162,1
502,221.81,0.290,55.67,49.99,0.865,3:09:33 PM:537,1
503,221.78,0.246,39.47,49.99,0.723,3:09:33 PM:928,1
504,221.63,0.239,39.44,49.99,0.745,3:09:34 PM:302,1
505,221.50,0.278,52.94,49.99,0.860,3:09:34 PM:693,1
506,221.57,0.273,50.81,49.99,0.840,3:09:35 PM:083,1
507,221.70,0.269,47.40,49.99,0.795,3:09:35 PM:459,1
508,221.68,0.242,43.62,49.99,0.813,3:09:35 PM:833,1
509,221.71,0.304,58.99,49.99,0.875,3:09:36 PM:224,1
510,221.80,0.304,58.51,50.01,0.868,3:09:36 PM:599,1
511,221.74,0.291,55.92,49.97,0.867,3:09:36 PM:974,1
512,221.65,0.310,60.35,49.99,0.878,3:09:37 PM:364,1
513,221.50,0.285,54.44,49.99,0.862,3:09:37 PM:739,1
514,221.80,0.229,37.22,49.97,0.733,3:09:38 PM:130,1
515,221.84,0.315,61.75,49.98,0.884,3:09:38 PM:520,1
516,221.83,0.278,52.63,49.98,0.853,3:09:38 PM:895,1
517,221.81,0.285,53.58,49.99,0.848,3:09:39 PM:286,1
518,221.78,0.270,50.91,49.99,0.850,3:09:39 PM:660,1
519,221.78,0.197,31.70,49.98,0.725,3:09:40 PM:035,1
520,221.77,0.282,52.90,49.98,0.846,3:09:40 PM:410,1
521,221.87,0.300,41.27,49.99,0.620,3:09:40 PM:801,1
522,221.78,0.314,61.18,49.99,0.878,3:09:41 PM:176,1
523,221.85,0.272,51.26,49.98,0.850,3:09:41 PM:551,1
524,221.75,0.312,58.62,49.97,0.847,3:09:41 PM:941,1
525,221.73,0.210,32.42,49.99,0.696,3:09:42 PM:332,1
526,221.66,0.344,64.89,49.98,0.851,3:09:42 PM:722,1
527,221.84,0.332,65.08,49.99,0.884,3:09:43 PM:113,1
528,221.84,0.324,63.67,49.98,0.886,3:09:43 PM:503,1
529,221.91,0.257,43.46,49.99,0.762,3:09:43 PM:878,1
530,221.90,0.282,51.29,49.97,0.820,3:09:44 PM:253,1
531,221.59,0.337,66.89,49.99,0.896,3:09:44 PM:644,1
532,221.67,0.310,60.13,49.98,0.875,3:09:45 PM:019,1
533,221.81,0.212,35.31,49.96,0.751,3:09:45 PM:409,1
534,221.82,0.263,49.43,49.98,0.847,3:09:45 PM:784,1
535,221.91,0.295,55.46,49.97,0.847,3:09:46 PM:175,1
536,221.83,0.295,56.55,49.98,0.864,3:09:46 PM:565,1
537,221.82,0.295,56.96,49.98,0.871,3:09:46 PM:940,1
538,221.85,0.266,49.47,49.99,0.838,3:09:47 PM:315,1
539,221.46,0.280,49.43,49.98,0.797,3:09:47 PM:690,1
540,221.76,0.209,25.58,49.96,0.552,3:09:48 PM:080,1
541,221.83,0.265,48.90,49.97,0.832,3:09:48 PM:471,1
542,221.75,0.266,48.99,49.97,0.831,3:09:48 PM:861,1
543,221.76,0.291,54.33,49.96,0.842,3:09:49 PM:252,1
544,221.57,0.268,49.91,49.97,0.840,3:09:49 PM:642,1
545,221.55,0.248,43.27,49.97,0.788,3:09:50 PM:017,1
546,221.59,0.246,41.58,49.99,0.763,3:09:50 PM:408,1
547,221.71,0.200,33.97,49.97,0.766,3:09:50 PM:799,1
548,221.72,0.242,43.67,49.97,0.814,3:09:51 PM:186,1
549,221.66,0.258,47.08,49.96,0.823,3:09:51 PM:639,1
550,221.48,0.274,50.89,49.96,0.839,3:09:52 PM:030,1
551,221.46,0.227,40.19,49.97,0.799,3:09:52 PM:405,1
552,220.95,0.220,37.81,49.97,0.778,3:09:52 PM:795,1
553,220.97,0.249,42.69,49.97,0.776,3:09:53 PM:186,1
554,221.15,0.202,32.40,49.97,0.725,3:09:53 PM:592,1
555,221.17,0.251,46.47,49.98,0.837,3:09:53 PM:967,1
556,221.09,0.228,36.96,49.97,0.733,3:09:54 PM:373,1
557,220.95,0.261,48.36,49.97,0.839,3:09:54 PM:763,1
558,221.01,0.230,40.60,49.96,0.799,3:09:55 PM:138,1
559,221.05,0.289,52.88,49.97,0.828,3:09:55 PM:529,1
560,220.93,0.242,38.77,49.96,0.725,3:09:55 PM:904,1
561,221.02,0.255,46.11,49.97,0.818,3:09:56 PM:279,1
562,221.05,0.228,39.11,49.97,0.776,3:09:56 PM:669,1
563,221.06,0.180,27.53,49.97,0.692,3:09:57 PM:044,1
564,221.08,0.226,35.99,49.98,0.720,3:09:57 PM:419,1
565,220.62,0.192,30.84,49.97,0.728,3:09:57 PM:794,1
566,220.75,0.213,36.81,49.96,0.783,3:09:58 PM:169,1
567,220.96,0.181,28.34,49.97,0.709,3:09:58 PM:559,1
568,220.96,0.262,40.13,49.98,0.693,3:09:58 PM:950,1
569,220.99,0.206,34.32,49.95,0.754,3:09:59 PM:325,1
570,220.81,0.326,40.94,49.96,0.569,3:09:59 PM:715,1
571,220.64,0.290,54.47,49.97,0.851,3:10:00 PM:106,1
572,220.58,0.285,53.95,49.97,0.858,3:10:00 PM:481,1
573,220.59,0.198,32.11,49.98,0.735,3:10:00 PM:856,1
574,220.71,0.218,36.76,49.97,0.764,3:10:01 PM:231,1
575,220.68,0.222,36.03,49.98,0.735,3:10:01 PM:606,1
576,220.49,0.296,42.50,49.98,0.651,3:10:01 PM:981,1
577,220.57,0.198,31.72,49.97,0.726,3:10:02 PM:356,1
578,220.35,0.188,30.19,49.96,0.729,3:10:02 PM:871,1
579,220.38,0.234,39.64,49.97,0.769,3:10:03 PM:246,1
580,220.85,0.210,34.61,49.97,0.746,3:10:03 PM:621,1
581,220.91,0.208,34.89,49.97,0.759,3:10:03 PM:996,1
582,220.96,0.224,36.16,49.96,0.731,3:10:04 PM:371,1
583,220.82,0.239,40.82,49.96,0.773,3:10:04 PM:746,1
584,220.89,0.214,34.77,49.97,0.736,3:10:05 PM:121,1
585,221.02,0.199,33.28,49.97,0.757,3:10:05 PM:496,1
586,220.96,0.217,35.55,49.97,0.741,3:10:05 PM:886,1
587,221.02,0.237,41.09,49.97,0.784,3:10:06 PM:261,1
588,220.99,0.249,40.80,49.98,0.741,3:10:06 PM:639,1
589,220.93,0.253,42.63,49.97,0.763,3:10:07 PM:014,1
590,221.00,0.238,38.95,49.98,0.741,3:10:07 PM:405,1
591,220.75,0.247,40.86,49.97,0.749,3:10:07 PM:795,1
592,220.77,0.237,39.43,49.97,0.754,3:10:08 PM:186,1
593,221.01,0.212,34.12,49.98,0.728,3:10:08 PM:576,1
594,221.16,0.312,40.72,49.97,0.590,3:10:08 PM:967,1
595,221.24,0.193,30.01,49.98,0.703,3:10:09 PM:342,1
596,221.18,0.239,36.77,49.98,0.696,3:10:09 PM:732,1
597,221.13,0.303,56.39,49.98,0.842,3:10:10 PM:123,1
598,221.14,0.282,53.09,49.96,0.851,3:10:10 PM:498,1
599,221.12,0.227,36.12,49.98,0.720,3:10:10 PM:888,1
600,221.13,0.241,41.47,49.98,0.778,3:10:11 PM:263,1
601,221.11,0.212,36.39,49.97,0.776,3:10:11 PM:638,1
602,221.02,0.237,41.56,49.97,0.793,3:10:12 PM:013,1
603,221.24,0.420,41.40,49.98,0.446,3:10:12 PM:404,1
604,221.01,0.271,50.73,49.97,0.847,3:10:12 PM:794,1
605,220.93,0.265,48.93,49.97,0.836,3:10:13 PM:185,1
606,221.18,0.276,41.26,49.98,0.676,3:10:13 PM:575,1
607,221.16,0.244,40.71,49.98,0.754,3:10:13 PM:965,1
608,221.25,0.297,57.24,49.97,0.871,3:10:14 PM:356,1
609,221.05,0.342,66.64,49.98,0.881,3:10:14 PM:747,1
610,221.08,0.316,60.97,49.98,0.873,3:10:15 PM:137,1
611,221.10,0.322,62.19,49.98,0.874,3:10:15 PM:512,1
612,221.17,0.263,45.56,49.97,0.783,3:10:15 PM:887,1
613,221.26,0.249,43.61,49.98,0.792,3:10:16 PM:262,1
614,221.31,0.290,54.19,49.97,0.844,3:10:16 PM:652,1
615,221.38,0.267,49.87,49.98,0.844,3:10:17 PM:043,1
616,221.51,0.187,30.32,49.98,0.732,3:10:17 PM:418,1
617,221.27,0.197,31.67,49.98,0.727,3:10:17 PM:793,1
618,221.32,0.251,43.49,49.98,0.783,3:10:18 PM:183,1
619,221.52,0.215,35.34,49.99,0.742,3:10:18 PM:558,1
620,221.64,0.286,47.58,49.99,0.751,3:10:18 PM:933,1
621,221.67,0.207,32.54,49.98,0.709,3:10:19 PM:308,1
622,221.59,0.310,39.29,50.00,0.572,3:10:19 PM:683,1
623,221.59,0.218,36.52,49.96,0.756,3:10:20 PM:058,1
624,221.69,0.238,42.29,49.96,0.802,3:10:20 PM:448,1
625,221.69,0.225,37.17,49.98,0.745,3:10:20 PM:839,1
626,221.81,0.294,40.09,49.98,0.615,3:10:21 PM:230,1
627,221.76,0.218,37.00,49.98,0.765,3:10:21 PM:604,1
628,221.65,0.232,40.17,49.98,0.781,3:10:21 PM:995,1
629,221.94,0.266,46.76,49.98,0.792,3:10:22 PM:385,1
630,221.94,0.266,48.78,49.98,0.826,3:10:22 PM:776,1
631,221.79,0.253,46.70,49.99,0.832,3:10:23 PM:151,1
632,221.87,0.177,27.05,49.98,0.689,3:10:23 PM:541,1
633,221.81,0.267,40.90,49.99,0.691,3:10:23 PM:932,1
634,221.75,0.247,42.19,49.98,0.770,3:10:24 PM:323,1
635,221.66,0.227,37.54,49.99,0.746,3:10:24 PM:697,1
636,221.76,0.308,58.92,49.99,0.863,3:10:25 PM:088,1
637,221.80,0.306,58.91,49.98,0.868,3:10:25 PM:478,1
638,221.62,0.259,46.23,49.99,0.805,3:10:25 PM:869,1
639,221.70,0.317,60.08,50.00,0.855,3:10:26 PM:259,1
640,221.84,0.216,35.50,50.00,0.741,3:10:26 PM:634,1
641,221.76,0.232,41.46,49.98,0.806,3:10:27 PM:009,1
642,221.77,0.232,39.06,49.98,0.759,3:10:27 PM:384,1
643,221.52,0.317,61.32,49.98,0.873,3:10:27 PM:775,1
644,221.57,0.294,55.65,49.99,0.854,3:10:28 PM:150,1
645,221.54,0.314,59.23,49.98,0.851,3:10:28 PM:525,1
646,221.72,0.319,61.98,49.99,0.876,3:10:28 PM:915,1
647,221.84,0.196,32.20,50.00,0.741,3:10:29 PM:306,1
648,221.74,0.242,41.23,49.99,0.768,3:10:29 PM:696,1
649,221.54,0.237,40.63,49.99,0.774,3:10:30 PM:087,1
650,221.57,0.311,47.14,49.99,0.684,3:10:30 PM:477,1
651,221.47,0.208,34.10,50.00,0.740,3:10:30 PM:868,1
652,221.65,0.220,37.32,50.00,0.765,3:10:31 PM:258,1
653,221.52,0.328,60.40,50.01,0.831,3:10:31 PM:649,1
654,221.52,0.267,49.96,50.00,0.845,3:10:32 PM:024,1
655,221.67,0.218,36.74,50.01,0.760,3:10:32 PM:414,1
656,221.49,0.226,37.92,50.01,0.757,3:10:32 PM:789,1
657,221.63,0.248,40.55,50.00,0.738,3:10:33 PM:164,1
658,221.68,0.315,42.84,50.00,0.613,3:10:33 PM:555,1
659,221.61,0.246,44.61,50.00,0.818,3:10:33 PM:945,1
660,221.63,0.251,42.90,50.00,0.771,3:10:34 PM:336,1
661,221.46,0.261,47.42,50.02,0.820,3:10:34 PM:726,1
662,221.47,0.244,41.74,50.01,0.772,3:10:35 PM:117,1
663,221.60,0.291,49.73,50.01,0.771,3:10:35 PM:507,1
664,221.45,0.311,41.40,50.01,0.601,3:10:35 PM:898,1
665,221.49,0.246,44.65,50.01,0.820,3:10:36 PM:273,1
666,221.48,0.311,58.80,50.02,0.854,3:10:36 PM:648,1
667,221.33,0.251,46.46,50.01,0.836,3:10:37 PM:038,1
668,221.46,0.210,34.64,50.01,0.745,3:10:37 PM:413,1
669,221.30,0.207,35.37,50.02,0.772,3:10:37 PM:788,1
670,221.43,0.228,39.85,50.02,0.789,3:10:38 PM:163,1
671,221.36,0.251,42.66,50.02,0.768,3:10:38 PM:553,1
672,221.19,0.289,55.42,50.02,0.867,3:10:38 PM:928,1
673,221.42,0.278,52.63,50.03,0.855,3:10:39 PM:319,1
674,221.30,0.277,51.50,50.01,0.840,3:10:39 PM:694,1
675,221.37,0.176,26.73,50.02,0.686,3:10:40 PM:069,1
676,221.37,0.215,33.75,50.02,0.709,3:10:40 PM:444,1
677,221.39,0.228,39.95,50.02,0.791,3:10:40 PM:819,1
678,221.48,0.234,40.62,50.02,0.784,3:10:41 PM:209,1
679,221.44,0.208,31.94,50.02,0.693,3:10:41 PM:600,1
680,221.33,0.258,44.04,50.03,0.771,3:10:41 PM:975,1
681,221.53,0.250,45.93,50.03,0.829,3:10:42 PM:365,1
682,221.46,0.310,59.14,50.02,0.861,3:10:42 PM:756,1
683,221.34,0.233,38.37,50.04,0.744,3:10:43 PM:130,1
684,221.41,0.279,51.74,50.02,0.838,3:10:43 PM:521,1
685,221.23,0.232,39.79,50.02,0.775,3:10:43 PM:912,1
686,221.34,0.230,22.04,50.04,0.433,3:10:44 PM:302,1
687,221.22,0.232,38.63,50.02,0.753,3:10:44 PM:677,1
688,221.39,0.190,31.57,50.03,0.751,3:10:45 PM:052,1
689,221.50,0.239,40.73,50.04,0.769,3:10:45 PM:427,1
690,221.45,0.272,49.93,50.03,0.829,3:10:45 PM:817,1
691,221.58,0.304,58.33,50.03,0.866,3:10:46 PM:192,1
692,221.73,0.283,53.83,50.03,0.858,3:10:46 PM:567,1
693,221.65,0.308,59.65,50.03,0.874,3:10:46 PM:958,1
694,221.68,0.279,52.54,50.04,0.850,3:10:47 PM:348,1
695,221.55,0.233,40.92,50.04,0.793,3:10:47 PM:723,1
696,221.14,0.252,41.78,50.03,0.750,3:10:48 PM:098,1
697,221.26,0.235,39.69,50.04,0.763,3:10:48 PM:489,1
698,221.11,0.267,49.80,50.05,0.844,3:10:48 PM:864,1
699,221.19,0.245,43.46,50.04,0.802,3:10:49 PM:254,1
700,221.31,0.236,38.70,50.04,0.741,3:10:49 PM:629,1
701,221.22,0.253,38.89,50.03,0.695,3:10:50 PM:004,1
702,221.31,0.199,33.01,50.03,0.749,3:10:50 PM:379,1
703,221.32,0.229,40.23,50.04,0.794,3:10:50 PM:754,1
704,221.13,0.259,45.44,50.03,0.793,3:10:51 PM:129,1
705,221.32,0.246,37.77,50.04,0.694,3:10:51 PM:519,1
706,221.38,0.218,35.37,50.04,0.733,3:10:51 PM:894,1
707,221.40,0.264,48.81,50.04,0.835,3:10:52 PM:269,1
708,221.43,0.226,37.49,50.04,0.749,3:10:52 PM:644,1
709,221.34,0.245,44.06,50.05,0.812,3:10:53 PM:019,1
710,221.58,0.211,35.19,50.04,0.753,3:10:53 PM:410,1
711,221.39,0.199,32.90,50.04,0.747,3:10:53 PM:784,1
712,221.36,0.246,43.29,50.04,0.795,3:10:54 PM:175,1
713,221.50,0.282,53.31,50.04,0.854,3:10:54 PM:565,1
714,221.45,0.239,42.49,50.05,0.803,3:10:54 PM:956,1
715,221.48,0.211,35.53,50.04,0.760,3:10:55 PM:331,1
716,221.52,0.229,37.79,50.05,0.745,3:10:55 PM:722,1
717,221.58,0.272,41.46,50.04,0.688,3:10:56 PM:096,1
718,221.63,0.284,50.66,50.05,0.805,3:10:56 PM:487,1
719,221.56,0.238,38.47,50.04,0.729,3:10:56 PM:877,1
720,221.59,0.256,46.09,50.03,0.812,3:10:57 PM:252,1
721,221.75,0.236,39.57,50.04,0.756,3:10:57 PM:627,1
722,221.60,0.228,37.97,50.04,0.752,3:10:58 PM:002,1
723,221.73,0.235,38.70,50.02,0.743,3:10:58 PM:393,1
724,221.71,0.264,49.35,50.05,0.843,3:10:58 PM:767,1
725,221.53,0.287,54.18,50.05,0.852,3:10:59 PM:142,1
726,221.71,0.297,56.18,50.03,0.853,3:10:59 PM:518,1
727,221.57,0.302,53.60,50.04,0.801,3:10:59 PM:908,1
728,221.52,0.240,42.02,50.03,0.790,3:11:00 PM:298,1
729,221.58,0.233,40.84,50.03,0.791,3:11:00 PM:673,1
730,221.53,0.253,45.01,50.04,0.803,3:11:01 PM:064,1
731,221.65,0.268,47.52,50.03,0.800,3:11:01 PM:439,1
732,221.59,0.248,44.24,50.04,0.805,3:11:01 PM:814,1
733,221.63,0.226,38.40,50.03,0.767,3:11:02 PM:189,1
734,221.55,0.207,32.82,50.03,0.716,3:11:02 PM:563,1
735,221.42,0.233,38.31,50.04,0.742,3:11:02 PM:938,1
736,221.66,0.235,42.64,50.05,0.819,3:11:03 PM:329,1
737,221.74,0.206,34.06,50.03,0.746,3:11:03 PM:704,1
738,221.51,0.230,39.05,50.02,0.766,3:11:04 PM:079,1
739,221.41,0.368,44.17,50.03,0.542,3:11:04 PM:454,1
740,221.40,0.239,39.32,50.03,0.743,3:11:04 PM:829,1
741,221.43,0.276,45.20,50.03,0.740,3:11:05 PM:219,1
742,221.60,0.210,34.16,50.03,0.734,3:11:05 PM:594,1
743,221.46,0.277,49.69,50.05,0.810,3:11:05 PM:969,1
744,221.75,0.264,48.15,50.04,0.822,3:11:06 PM:360,1
745,221.81,0.199,31.12,50.03,0.705,3:11:06 PM:735,1
746,221.70,0.214,34.02,50.04,0.717,3:11:07 PM:125,1
747,221.62,0.277,47.65,50.04,0.776,3:11:07 PM:500,1
748,221.54,0.244,43.42,50.04,0.803,3:11:07 PM:875,1
749,221.55,0.301,56.75,50.01,0.851,3:11:08 PM:265,1
750,221.59,0.283,53.09,50.03,0.847,3:11:08 PM:656,1
751,221.48,0.305,48.08,50.04,0.712,3:11:09 PM:031,1
752,221.45,0.310,58.85,50.04,0.857,3:11:09 PM:421,1
753,221.53,0.213,34.40,50.03,0.729,3:11:09 PM:796,1
754,221.47,0.275,38.97,50.03,0.640,3:11:10 PM:183,1
755,221.43,0.190,31.23,50.04,0.742,3:11:10 PM:573,1
756,221.33,0.200,32.69,50.04,0.738,3:11:10 PM:948,1
757,221.64,0.193,31.23,50.02,0.730,3:11:11 PM:339,1
758,221.85,0.264,47.11,50.03,0.804,3:11:11 PM:714,1
759,222.06,0.292,48.27,50.02,0.744,3:11:12 PM:104,1
760,221.92,0.312,61.11,50.02,0.883,3:11:12 PM:479,1
761,221.84,0.292,55.82,50.03,0.862,3:11:12 PM:854,1
762,221.75,0.341,67.82,50.04,0.897,3:11:13 PM:229,1
763,222.07,0.221,33.70,50.02,0.687,3:11:13 PM:604,1
764,221.97,0.388,74.81,50.02,0.869,3:11:13 PM:994,1
765,221.79,0.333,65.80,50.03,0.891,3:11:14 PM:369,1
766,221.74,0.310,58.26,50.03,0.848,3:11:14 PM:744,1
767,221.59,0.332,65.30,50.03,0.888,3:11:15 PM:119,1
768,221.57,0.346,68.90,50.03,0.899,3:11:15 PM:510,1
769,221.56,0.349,56.61,50.02,0.732,3:11:15 PM:885,1
770,221.72,0.332,48.36,50.02,0.657,3:11:16 PM:275,1
771,221.71,0.335,66.37,50.01,0.894,3:11:16 PM:650,1
772,221.52,0.427,87.51,50.02,0.925,3:11:17 PM:040,1
773,221.55,0.369,73.85,50.02,0.903,3:11:17 PM:431,1
774,221.53,0.298,56.16,50.01,0.851,3:11:17 PM:822,1
775,221.49,0.407,82.46,50.02,0.915,3:11:18 PM:212,1
776,221.61,0.332,65.01,50.01,0.884,3:11:18 PM:603,1
777,221.53,0.341,67.50,50.00,0.894,3:11:18 PM:978,1
778,221.39,0.430,87.44,50.00,0.919,3:11:19 PM:368,1
779,221.43,0.411,83.97,50.00,0.923,3:11:19 PM:759,1
780,221.45,0.384,77.71,49.99,0.914,3:11:20 PM:149,1
781,221.53,0.384,77.49,50.00,0.911,3:11:20 PM:540,1
782,221.46,0.359,68.57,50.01,0.863,3:11:20 PM:915,1
783,221.80,0.344,67.96,50.00,0.891,3:11:21 PM:289,1
784,221.95,0.313,59.82,49.99,0.861,3:11:21 PM:680,1
785,221.88,0.283,53.73,50.00,0.856,3:11:22 PM:055,1
786,221.74,0.252,43.71,49.99,0.782,3:11:22 PM:430,1
787,221.74,0.301,57.79,50.00,0.866,3:11:22 PM:805,1
788,221.76,0.221,37.44,50.00,0.764,3:11:23 PM:180,1
789,221.96,0.323,43.18,49.99,0.602,3:11:23 PM:555,1
790,221.94,0.294,40.69,49.99,0.624,3:11:23 PM:945,1
791,221.84,0.288,47.51,49.99,0.744,3:11:24 PM:320,1
792,221.76,0.281,53.54,49.99,0.859,3:11:24 PM:695,1
793,221.86,0.315,59.56,49.99,0.852,3:11:25 PM:085,1
794,221.94,0.252,45.44,49.98,0.812,3:11:25 PM:460,1
795,221.99,0.265,48.71,49.99,0.828,3:11:25 PM:835,1
796,221.98,0.249,43.10,49.99,0.780,3:11:26 PM:210,1
797,222.14,0.242,40.71,49.99,0.757,3:11:26 PM:585,1
